Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.roll_center.z.avg,Heave.front.toe_angle_l.avg,Heave.front.half_track_l.avg,Heave.front.scrub_radius_l.avg,Roll.front.camber_angle_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.camber_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.roll_center.z.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.half_track_l.std_dev,Heave.front.scrub_radius_l.std_dev,Roll.front.camber_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.camber_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.roll_center.z.best,Heave.front.toe_angle_l.best,Heave.front.half_track_l.best,Heave.front.scrub_radius_l.best,Roll.front.camber_angle_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.camber_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,
1543,75.9572,88.8717,39.4658,0.854683,1.32993,0.220038,48.1784,0.365362,1.50724,1.47533,0.406445,0.758467,0.739951,31.4779,1.04274,1.36995,8.10121,1.29965,23.3837,0.292352,0.818594,8.37166,0.0406616,0.221927,2.47854,3.82358,0.31588,1.44366,0.135242,0.0124665,44.305,0.157829,1.37017,0.18568,0.0335356,0.698873,0.419707,1.17329,0.289176,1.14039,
1544,75.9572,85.207,23.801,0.891443,0.769757,0.108637,45.1388,0.32551,1.40159,1.19869,0.41087,0.768683,0.72402,32.1257,1.01415,1.22058,5.4907,0.852867,9.98995,0.0866941,0.353727,8.09211,0.0339573,0.358407,3.00266,3.91315,0.124073,0.803389,0.135242,0.0124665,44.305,0.211872,1.37017,0.18568,0.0960604,0.712671,0.419707,2.28036,0.577452,1.14039,
1545,75.9572,90.5303,39.8071,0.839024,2.83785,0.461167,47.4085,0.376784,1.48551,1.8572,0.411927,0.783517,0.907862,31.4577,1.1465,1.39588,14.3796,2.18399,19.1027,0.34229,0.666746,9.07375,0.0673789,0.354859,3.11051,5.1481,0.822758,1.37419,0.135242,0.0124665,29.4807,0.0618926,0.933728,0.18568,0.0991678,0.673023,0.249163,0.236951,1.00416,1.14039,
1546,75.9572,89.4757,35.6006,0.848914,2.47444,0.411637,46.9949,0.373343,1.47114,1.67691,0.409501,0.777013,0.898298,31.4989,1.12269,1.36697,13.0399,1.98847,17.6416,0.334525,0.626896,8.6108,0.0526433,0.338713,3.10627,5.0601,0.705666,1.28572,0.135242,0.0124665,29.4807,0.0618926,0.933728,0.18568,0.0991678,0.673023,0.249163,0.236951,1.00416,1.14039,
1547,75.9572,88.8634,37.7828,0.854763,1.54325,0.280101,47.1536,0.380728,1.47419,1.98831,0.405321,0.827733,0.867673,31.6355,1.03637,1.27059,8.46124,1.64414,17.8411,0.420213,0.634767,11.2875,0.044559,0.681332,2.95837,4.06282,0.392378,0.886028,0.135242,0.0124665,44.305,0.0265861,1.37017,0.18568,0.0213298,0.731198,0.419707,1.54481,0.298353,1.14039,
1548,75.9572,91.1881,53.8984,0.832972,2.10846,0.2645,48.3495,0.411241,1.52939,1.64317,0.412219,0.811934,1.12495,32.056,1.08446,1.39228,11.3231,1.49736,30.7724,0.770416,1.38699,8.23475,0.0953977,0.619593,4.43001,5.95955,0.654221,1.57201,0.135242,0.0124665,44.305,0.234559,1.32387,0.18568,0.0222343,0.731198,0.0913242,1.03333,0.332019,0.557496,
1549,75.9572,88.4643,35.284,0.858619,1.84338,0.251296,46.6099,0.36322,1.45408,1.54166,0.404603,0.804751,1.03135,31.7374,1.06938,1.3533,10.491,1.4876,15.4114,0.357576,0.558469,7.95147,0.0542045,0.604841,3.91701,4.71068,0.535999,1.38773,0.135242,0.0124665,44.305,0.151343,1.32387,0.18568,0.0222343,0.731198,0.0913242,1.03333,0.332019,0.557496,
1550,75.9572,90.8057,43.1392,0.83648,1.80701,0.326264,48.1074,0.386226,1.51178,1.61778,0.406523,0.83086,0.925151,32.389,1.05944,1.43831,8.96577,1.78105,21.5185,0.44013,0.761057,7.63654,0.0560986,0.669238,3.34572,15.5819,0.393435,1.57282,0.135242,0.0124665,8.58839,0.114773,1.37017,0.18568,0.0286103,0.667919,0.208413,2.22616,0.25268,1.14039,
1551,75.9572,90.2229,42.0573,0.841883,1.63218,0.282093,48.0177,0.384012,1.50899,1.50398,0.40539,0.822191,0.914035,32.2855,1.0474,1.4195,8.49413,1.61963,21.426,0.438193,0.758962,7.40186,0.0523875,0.65476,3.33828,15.4621,0.335394,1.54564,0.135242,0.0124665,8.58839,0.114773,1.37017,0.18568,0.0286103,0.667919,0.208413,2.22616,0.25268,1.14039,
1552,75.9572,91.1075,43.6874,0.833709,1.91572,0.311527,48.3842,0.371136,1.51285,2.22531,0.41224,0.830987,0.869291,31.7849,1.07852,1.4107,9.58569,1.60695,22.5486,0.327315,0.782346,10.5409,0.0736172,0.616007,2.94217,7.03022,0.535179,1.52848,0.135242,0.0124665,40.2232,0.142336,1.11694,0.18568,0.0701639,0.725782,0.286075,0.47038,0.236798,1.05524,
1553,75.9572,89.8019,37.6671,0.84583,1.64914,0.274559,47.7325,0.369907,1.49159,1.97617,0.409366,0.829783,0.862301,31.7424,1.05675,1.40745,8.48892,1.48115,19.6566,0.326556,0.694967,9.6838,0.0537932,0.616272,2.93587,6.97132,0.382895,1.52842,0.135242,0.0124665,40.2232,0.142336,1.11694,0.18568,0.0701639,0.725782,0.286075,0.47038,0.236798,1.05524,
1554,75.9572,88.5695,37.8997,0.8576,0.975616,0.238087,47.3638,0.360603,1.47878,1.9768,0.407797,0.789608,0.901322,31.7096,1.04243,1.32503,5.5797,1.463,21.005,0.301123,0.733443,10.6883,0.0357976,0.487822,3.30241,3.41047,0.298647,1.30004,0.135242,0.0124665,44.305,0.0793488,1.37017,0.18568,0.121254,0.677822,0.419707,2.34054,0.68883,1.14039,
1555,75.9572,88.1021,37.1025,0.862149,0.918183,0.198244,47.3099,0.355526,1.47694,1.77625,0.407495,0.767144,0.882174,31.6796,1.03859,1.29201,5.44298,1.29645,20.989,0.289146,0.732711,10.1434,0.0353377,0.300076,3.28997,3.36645,0.291312,1.17063,0.135242,0.0124665,44.305,0.0793488,1.37017,0.18568,0.121254,0.677822,0.419707,2.34054,0.68883,1.14039,
1556,75.9572,86.2936,25.5936,0.880218,1.48526,0.138967,45.6611,0.360941,1.42345,1.13023,0.413378,0.771375,0.657389,31.9109,1.03771,1.30287,9.35737,0.971543,10.032,0.328848,0.36293,6.02482,0.0438907,0.281271,1.95467,4.11243,0.336707,1.23243,0.135242,0.0124665,20.6902,0.160259,1.37017,0.18568,0.0985197,0.731198,0.39771,2.49373,0.148773,1.14039,
1557,75.9572,89.8702,40.7905,0.845187,1.9328,0.221047,47.926,0.364768,1.50336,1.87088,0.40622,0.782128,0.934772,31.514,1.08695,1.32735,10.5782,1.37452,21.9286,0.311014,0.770091,10.3218,0.041663,0.466474,3.58495,4.11927,0.715056,1.11386,0.135242,0.0124665,25.1564,0.242194,1.37017,0.18568,0.0172208,0.672137,0.0993118,0.549757,0.070213,1.14039,
1558,75.9572,91.7638,41.7148,0.827746,2.37884,0.45011,47.4348,0.352481,1.48479,3.34,0.405627,0.817085,1.19745,31.4205,1.05099,1.43117,10.2608,2.13557,16.2131,0.22289,0.583774,15.1662,0.055923,0.477115,4.36628,4.84512,0.3521,1.40956,0.135242,0.0124665,44.305,0.0880888,1.37017,0.18568,0.0302971,0.731198,0.212998,2.04588,0.543763,0.454656,
1559,75.9572,91.3723,41.249,0.831293,2.29631,0.444573,47.4088,0.349622,1.484,3.14857,0.405544,0.815979,1.18637,31.3678,1.05082,1.41389,10.1905,2.12211,16.2048,0.217417,0.58361,14.767,0.055891,0.475661,4.35735,4.74955,0.350269,1.3771,0.135242,0.0124665,44.305,0.0880888,1.37017,0.18568,0.0302971,0.731198,0.212998,2.04588,0.543763,0.454656,
1560,75.9572,90.362,43.1084,0.840587,1.57933,0.243199,48.0893,0.375209,1.50812,2.24798,0.4061,0.79186,1.14572,31.5325,1.04948,1.39316,8.7117,1.49298,21.5611,0.426495,0.775759,12.211,0.0657771,0.437755,4.48179,3.98791,0.371519,1.50668,0.135242,0.0124665,44.305,0.016584,1.37017,0.18568,0.0539382,0.683507,0.419707,2.45847,0.64975,1.14039,
1561,75.9572,90.7301,58.695,0.837177,2.04187,0.315065,46.0424,0.359677,1.43147,1.89843,0.409296,0.822322,0.880581,34.0689,1.10741,1.35274,11.0931,1.73191,14.0095,0.297606,0.510781,10.4502,0.0400242,0.58565,3.32697,35.6021,0.706397,1.33742,0.135242,0.0124665,33.4839,0.130454,0.545497,0.18568,0.0780399,0.731198,0.0793541,1.96059,0.650148,0.853696,
1562,75.9572,85.678,27.2137,0.886542,1.1623,0.194692,45.7795,0.343001,1.42352,0.720717,0.412174,0.793147,0.785866,31.7764,1.04386,1.24289,8.38596,1.35062,15.2595,0.231792,0.547161,5.38752,0.0281944,0.542167,2.86292,3.78507,0.3956,0.945256,0.135242,0.0124665,23.8843,0.318572,0.502718,0.18568,0.0725344,0.731198,0.419707,0.268342,0.378513,1.14039,
1563,75.9572,90.8024,41.994,0.83651,1.96526,0.319138,49.2235,0.365205,1.54261,1.74542,0.409116,0.822159,0.716535,31.1886,1.07384,1.43103,10.0226,1.74146,24.716,0.330857,0.861047,9.55583,0.0583379,0.669897,2.10296,4.66275,0.565172,1.60847,0.135242,0.0124665,44.305,0.128085,1.37017,0.18568,0.0176483,0.704646,0.349358,0.16067,0.250331,1.14039,
1564,75.9572,95.045,63.7952,0.79917,2.50427,0.384812,50.5081,0.414836,1.57761,2.72575,0.421048,0.8399,0.85966,32.3446,1.09256,1.37193,12.0564,1.99887,33.8439,0.517543,1.13821,13.4306,0.0834658,0.648962,2.86911,7.32113,0.537899,1.46607,0.135242,0.0124665,44.305,0.267421,1.37017,0.18568,0.0642274,0.731198,0.329009,5.56252,0.637096,0.56473,
1565,75.9572,91.5691,48.4823,0.829507,1.92342,0.281925,48.945,0.374426,1.53261,2.28827,0.41082,0.816012,0.906686,31.7193,1.0429,1.32774,9.73256,1.69262,26.6834,0.365654,0.945286,11.9238,0.0553688,0.537667,3.13641,5.29899,0.350019,1.18948,0.135242,0.0124665,44.305,0.125597,1.37017,0.18568,0.058176,0.731198,0.329009,4.53858,0.288776,0.56473,
1566,75.9572,91.539,44.635,0.829779,2.1764,0.273486,49.559,0.368792,1.56555,1.88135,0.407521,0.808337,0.923937,31.0307,1.05965,1.4843,11.0721,1.56021,27.0718,0.441757,1.01751,9.17083,0.044943,0.463911,3.53873,5.08132,0.63174,1.73975,0.135242,0.0124665,28.6053,0.0802967,0.87671,0.18568,0.0552107,0.731198,0.0435249,0.489242,0.433515,1.14039,
1567,75.9572,88.1529,31.8013,0.861652,1.62123,0.324254,46.8152,0.360685,1.45938,1.59726,0.407004,0.790162,0.651618,31.6369,1.05807,1.43113,8.11963,1.76611,15.24,0.302465,0.543042,8.75458,0.0513488,0.441123,1.99867,3.55404,0.35165,1.6651,0.135242,0.0124665,38.6777,0.0447815,1.25266,0.18568,0.0353547,0.660357,0.419707,7.53803,0.473204,1.14039,
1568,75.9572,87.5624,30.2223,0.867463,1.54037,0.291124,46.7201,0.355066,1.4562,1.31141,0.406955,0.788943,0.631619,31.5825,1.05782,1.42023,7.98267,1.67648,14.9161,0.286998,0.528272,7.30296,0.0513343,0.439503,1.96295,3.32399,0.351634,1.65047,0.135242,0.0124665,38.6777,0.0447815,1.25266,0.18568,0.0353547,0.660357,0.419707,7.53803,0.473204,1.14039,
1569,75.9572,91.5325,45.2065,0.829838,2.07313,0.397235,48.3197,0.390649,1.51472,2.27351,0.413827,0.844589,0.955858,31.8673,1.03947,1.44253,9.86039,1.86778,24.2944,0.425616,0.844521,11.685,0.0594162,0.560415,3.70046,6.70278,0.32999,1.567,0.135242,0.0124665,20.0874,0.134139,1.17934,0.18568,0.0393985,0.731198,0.419707,1.6897,0.27893,1.14039,
1570,75.9572,90.2907,42.6945,0.841251,1.93337,0.358699,47.9313,0.379477,1.50142,1.82068,0.411161,0.832683,0.915311,31.7841,1.0277,1.3948,9.63961,1.79746,23.7265,0.396596,0.82758,10.3666,0.0469898,0.53128,3.67023,6.54929,0.296872,1.41932,0.135242,0.0124665,20.0874,0.134139,1.17934,0.18568,0.0393985,0.731198,0.419707,1.6897,0.27893,1.14039,
1571,75.9572,83.9811,18.7612,0.904455,0.501645,0.0399509,45.4124,0.329197,1.40943,0.363987,0.410408,0.734916,0.612252,31.9382,1.00954,1.21916,3.83004,0.507299,12.584,0.129602,0.439485,2.4524,0.0220544,0.0988314,2.18252,2.22375,0.104755,0.852617,0.135242,0.0124665,44.305,0.318572,1.37017,0.18568,0.146113,0.675416,0.419707,8.42766,0.334876,1.14039,
1572,75.9572,91.2576,43.0683,0.832338,1.96138,0.329498,49.1287,0.372054,1.54544,1.90938,0.405524,0.806837,0.627484,31.7119,1.07824,1.3811,9.62098,1.76355,25.4343,0.434549,0.899358,9.28751,0.0523833,0.438839,1.18188,5.67923,0.511198,1.29858,0.135242,0.0124665,27.1007,0.0961668,0.816092,0.18568,0.0277167,0.730046,0.072509,10.553,0.317883,1.14039,
1573,75.9572,93.6274,49.0193,0.81127,2.69624,0.530383,49.7784,0.399351,1.56937,2.42888,0.403619,0.841857,1.26602,31.1753,1.09017,1.44778,12.2526,2.27135,26.4452,0.479062,0.939212,11.8546,0.0652201,0.659172,4.41173,4.69789,0.641387,1.65737,0.135242,0.0124665,23.9744,0.0908951,0.529647,0.18568,0.015054,0.723981,0.32704,0.392312,0.672261,0.714707,
1574,75.9572,88.0451,36.5278,0.862707,1.59008,0.252393,47.1804,0.345879,1.47191,1.21562,0.406476,0.788224,0.860619,31.5175,1.05803,1.35802,9.14407,1.67329,20.4877,0.247769,0.715016,7.16252,0.0441652,0.398464,3.1645,3.82711,0.430479,1.46736,0.135242,0.0124665,44.305,0.154275,1.37017,0.18568,0.00548169,0.731198,0.419707,2.67983,0.890434,1.14039,
1575,75.9572,91.3244,46.036,0.831729,2.11035,0.425476,48.1491,0.368682,1.50711,1.97255,0.40592,0.795474,1.03398,32.0408,1.08316,1.43178,10.7649,2.12899,23.9161,0.352709,0.852723,10.2275,0.0484018,0.433124,4.18135,5.07763,0.519125,1.68295,0.135242,0.0124665,17.9665,0.114678,0.256909,0.18568,0.0204693,0.731198,0.0979078,8.13031,0.484222,1.14039,
1576,75.9572,90.8303,45.3304,0.836253,2.00725,0.401605,48.1235,0.36706,1.50696,1.81328,0.405178,0.794673,0.909545,31.9963,1.07991,1.42502,10.6669,2.0879,23.8971,0.351176,0.853408,9.88126,0.046543,0.433111,3.60683,4.99514,0.515946,1.67969,0.135242,0.0124665,17.9665,0.114678,0.256909,0.18568,0.0204693,0.731198,0.0979078,8.13031,0.484222,1.14039,
1577,75.9572,93.2448,52.3182,0.8146,2.45707,0.372055,49.6623,0.370211,1.56071,3.01209,0.402305,0.813958,0.994222,31.0709,1.09362,1.43529,11.9605,1.93408,27.2002,0.405678,0.956407,16.5293,0.0529217,0.431669,3.52535,5.22313,0.566545,1.65206,0.135242,0.0124665,44.305,0.0791324,1.37017,0.18568,0.0284956,0.692004,0.0172671,0.997774,0.0742531,1.06464,
1578,75.9572,94.7256,50.2127,0.801865,2.81528,0.65864,49.865,0.400241,1.57582,2.81201,0.409513,0.856818,1.06496,31.6086,1.10706,1.55169,11.9081,2.73985,26.3645,0.436039,0.940279,11.8399,0.0870112,0.643164,3.27695,6.21093,0.640822,1.78538,0.135242,0.0124665,34.3496,0.273635,1.065,0.18568,0.0171165,0.731198,0.311551,3.81396,0.232861,1.14039,
1579,75.9572,93.5884,48.388,0.811609,2.49567,0.586906,49.838,0.396687,1.57437,2.46477,0.406608,0.833994,1.0526,31.3373,1.10323,1.49816,11.3497,2.59701,26.3661,0.433051,0.94057,11.1752,0.0773328,0.552118,3.27705,4.39914,0.638596,1.65821,0.135242,0.0124665,34.3496,0.273635,1.065,0.18568,0.0171165,0.731198,0.311551,3.81396,0.232861,1.14039,
1580,75.9572,93.1579,47.4935,0.815359,2.33386,0.41441,50.0195,0.403392,1.57208,2.39709,0.407704,0.799196,1.24429,31.0236,1.05939,1.48335,10.9046,1.94426,26.5293,0.494899,0.932767,11.5357,0.0811717,0.396762,3.96928,5.34289,0.360514,1.68799,0.135242,0.0124665,44.305,0.170458,1.37017,0.18568,0.0463118,0.68535,0.419707,2.33192,0.487176,1.14039,
1581,75.9572,92.7923,46.1722,0.818572,2.30151,0.407055,49.8095,0.40481,1.5699,2.36148,0.404983,0.808434,1.29615,30.8663,1.06984,1.4923,10.8111,1.89695,26.0814,0.507934,0.927208,11.4114,0.0760708,0.44889,4.17827,5.52624,0.40734,1.74249,0.135242,0.0124665,44.305,0.170458,1.37017,0.18568,0.0463118,0.68535,0.419707,0.784355,0.487176,1.14039,
1582,75.9572,90.9787,45.2194,0.83489,2.46963,0.333827,47.9485,0.404139,1.51583,1.73916,0.402264,0.812999,1.02847,31.808,1.0945,1.4213,12.3842,1.83503,21.5437,0.557665,0.792801,8.40881,0.0625793,0.500556,3.69052,7.85371,0.59071,1.58006,0.135242,0.0124665,31.1895,0.318572,1.37017,0.18568,0.0092982,0.697004,0.419707,4.30206,0.466109,1.14039,
1583,75.9572,89.8881,41.9315,0.845019,1.71017,0.208071,47.9905,0.385699,1.49867,1.94458,0.413374,0.807924,0.886428,31.5859,1.06777,1.38904,9.47912,1.2778,23.8153,0.413284,0.811758,10.6432,0.056816,0.548522,3.08783,3.86097,0.432301,1.4962,0.135242,0.0124665,31.8156,0.190668,1.29435,0.18568,0.119181,0.731198,0.419707,1.40275,1.00416,1.14039,
1584,75.9572,91.6272,44.4217,0.82898,1.94554,0.211603,48.5264,0.355748,1.52087,2.50982,0.407113,0.769626,1.15016,31.7556,1.04246,1.43233,9.70586,1.22083,23.641,0.30254,0.838898,11.5803,0.0593666,0.233428,4.5353,6.67095,0.353996,1.6338,0.135242,0.0124665,37.5903,0.168903,0.97364,0.18568,0.0485743,0.668658,0.419707,2.05678,0.129755,0.973315,
1585,75.9572,91.6613,44.5132,0.828672,1.8375,0.19051,48.6773,0.357952,1.52658,2.55924,0.405352,0.77222,1.2646,31.6049,1.02633,1.4388,9.18724,1.03222,23.8022,0.311462,0.845818,11.6171,0.0619375,0.234036,4.92917,6.83617,0.228169,1.68085,0.135242,0.0124665,37.5903,0.168903,0.97364,0.18568,0.0421015,0.668658,0.419707,1.65038,0.129755,0.973315,
1586,75.9572,87.0498,31.107,0.872571,1.22312,0.191631,46.1596,0.35119,1.43837,1.44122,0.410394,0.765713,0.730442,31.9362,1.05063,1.35122,7.28609,1.27943,13.5642,0.31075,0.49041,9.00093,0.052957,0.293381,2.40862,4.52636,0.472287,1.41617,0.135242,0.0124665,29.2644,0.112162,0.993133,0.18568,0.0257648,0.731198,0.242988,1.90291,0.582335,1.14039,
1587,75.9572,86.1344,26.9126,0.881845,1.02835,0.144992,46.054,0.336077,1.43285,1.21874,0.408816,0.758111,0.650384,31.7537,1.02846,1.31993,6.4739,1.00052,13.2171,0.170255,0.470059,8.10281,0.0450112,0.263043,1.87351,3.2088,0.277416,1.31027,0.135242,0.0124665,29.2644,0.112162,0.993133,0.18568,0.0257648,0.731198,0.242988,1.90291,0.582335,1.14039,
1588,75.9572,89.1145,36.5193,0.852354,1.5309,0.364552,48.0703,0.367678,1.5022,1.29273,0.406019,0.807443,0.798423,31.5848,1.04241,1.34712,8.39152,1.97993,21.2865,0.429087,0.741364,6.69303,0.0507221,0.575483,2.34763,4.37574,0.305799,1.40571,0.135242,0.0124665,44.305,0.0333867,1.37017,0.18568,0.0295714,0.693548,0.419707,2.8301,0.533021,0.34956,
1589,75.9572,88.3464,34.157,0.859765,1.51049,0.336083,47.7215,0.349431,1.49058,1.11308,0.405852,0.794535,0.724643,31.5494,1.04123,1.30954,8.37461,1.91008,20.3764,0.291568,0.715668,5.98493,0.0505393,0.532877,1.98908,4.32454,0.304935,1.25623,0.135242,0.0124665,44.305,0.0333867,1.37017,0.18568,0.0295714,0.693548,0.419707,2.8301,0.533021,0.34956,
1590,75.9572,90.3483,44.7547,0.840715,1.46476,0.369001,47.6197,0.379958,1.49939,2.10868,0.407961,0.825285,1.17155,32.0556,1.05117,1.39525,7.7962,1.994,20.3384,0.47967,0.731989,11.9458,0.0497829,0.604823,4.56171,7.16981,0.501735,1.45121,0.135242,0.0124665,38.8731,0.109245,1.37017,0.18568,0.0739377,0.731198,0.355877,4.02722,0.320502,1.14039,
1591,75.9572,88.9426,37.8299,0.854002,1.16255,0.350449,47.531,0.359364,1.49073,1.64133,0.40716,0.81256,1.04751,31.7612,1.02392,1.35475,5.84823,1.97175,20.2924,0.323819,0.719309,8.89147,0.0476865,0.565687,4.07025,5.00531,0.177353,1.28183,0.135242,0.0124665,38.8731,0.109245,1.37017,0.18568,0.0739377,0.731198,0.355877,4.02722,0.320502,1.14039,
1592,75.9572,87.9919,34.304,0.863229,1.43483,0.214354,47.1786,0.370743,1.47253,1.39022,0.411624,0.757973,0.670884,31.6605,1.03575,1.39391,7.57376,1.31995,19.1988,0.392965,0.674351,7.90704,0.0645005,0.184217,2.18713,3.64219,0.308958,1.55764,0.135242,0.0124665,29.0907,0.102454,0.868977,0.18568,0.0397503,0.691823,0.0190594,2.45361,0.32572,1.14039,
1593,75.9572,85.3647,25.5119,0.889796,1.09123,0.10623,45.5973,0.329518,1.41641,1.0388,0.411441,0.754836,0.643888,31.731,1.03898,1.205,7.71492,0.711703,11.8239,0.154075,0.415954,6.69439,0.0484352,0.276369,2.3971,3.18788,0.348728,0.546536,0.135242,0.0124665,38.2124,0.126971,1.26894,0.18568,0.034486,0.731198,0.419707,1.54059,0.241129,1.14039,
1594,75.9572,93.2276,50.629,0.81475,2.2847,0.323062,49.2156,0.395157,1.54764,2.37978,0.401966,0.894534,1.1693,31.9567,1.08581,1.57331,10.7045,1.5532,24.5314,0.53772,0.85976,10.7926,0.0589402,0.894056,3.99413,14.0207,0.688226,2.02403,0.135242,0.0124665,20.7509,0.0954356,1.37017,0.18568,0.0221608,0.731198,0.302929,4.79768,0.366912,1.14039,
1595,75.9572,91.637,42.9838,0.828892,2.0151,0.304555,49.0795,0.377397,1.54477,2.2493,0.401252,0.859039,1.05765,31.1888,1.04291,1.51674,9.77016,1.5097,24.2067,0.38375,0.852435,10.588,0.0567752,0.763437,3.65358,4.61184,0.37287,1.83044,0.135242,0.0124665,20.7509,0.0954356,1.37017,0.18568,0.0221608,0.731198,0.302929,4.79768,0.366912,1.14039,
1596,75.9572,89.7293,38.7139,0.846514,1.43406,0.363543,47.3869,0.402122,1.47878,1.70819,0.410524,0.870811,0.926681,32.3005,1.03676,1.4104,6.97401,1.88921,19.4665,0.503931,0.685405,8.59913,0.0734569,0.864285,3.41797,11.0523,0.284468,1.66089,0.135242,0.0124665,35.786,0.318572,1.01618,0.18568,0.0197402,0.731198,0.419707,0.231354,0.239864,0.902922,
1597,75.9572,89.1618,39.4837,0.851903,1.6973,0.204818,47.105,0.371557,1.47621,1.43283,0.412608,0.773656,0.62406,32.6108,1.04631,1.40657,8.85562,1.26553,20.2623,0.456968,0.721817,7.01182,0.0522625,0.29002,1.83401,14.9116,0.354085,1.51915,0.135242,0.0124665,27.3022,0.131061,0.732945,0.18568,0.0756352,0.688254,0.192142,6.72982,0.339861,1.14039,
1598,75.9572,86.3845,28.1699,0.879291,0.919423,0.159216,45.5799,0.35294,1.41898,1.45177,0.408661,0.780933,0.809393,32.164,1.0263,1.31296,5.85289,1.25217,12.6286,0.301313,0.443796,9.05316,0.0391566,0.400266,3.0637,7.72604,0.240153,1.21117,0.135242,0.0124665,26.3475,0.318572,1.2509,0.18568,0.0187641,0.731198,0.419707,5.84283,0.527135,1.14039,
1599,75.9572,88.9554,36.9355,0.853879,1.53185,0.238338,47.8263,0.365245,1.4947,1.5499,0.406841,0.796209,0.823937,31.5105,1.03796,1.37357,8.09918,1.39832,21.9609,0.335193,0.76808,8.3365,0.0415188,0.502411,2.9517,4.02672,0.29949,1.43634,0.135242,0.0124665,39.8918,0.234087,1.20624,0.18568,0.0713464,0.670874,0.293417,3.70226,0.192391,1.14039,
1600,75.9572,88.6189,36.5335,0.857121,1.35724,0.217035,47.8245,0.360197,1.4943,1.47442,0.406248,0.785141,0.804443,31.5005,1.02574,1.3691,7.52676,1.34995,21.8451,0.324075,0.764431,8.24607,0.0401025,0.465926,2.93767,3.96777,0.213424,1.43611,0.135242,0.0124665,39.8918,0.234087,1.20624,0.18568,0.0713464,0.670874,0.293417,3.70226,0.192391,1.14039,
1601,75.9572,89.6602,39.816,0.847167,1.75824,0.255104,47.2164,0.372909,1.47411,1.87929,0.40656,0.840073,0.873952,32.2243,1.05372,1.30551,9.07987,1.45005,18.5786,0.363075,0.662567,9.79366,0.0624767,0.80659,2.78947,5.80019,0.316659,1.12495,0.135242,0.0124665,35.5395,0.144406,0.889762,0.18568,0.0154518,0.731198,0.419707,6.57453,0.232981,1.14039,
1602,75.9572,88.9078,37.7648,0.854336,1.5312,0.249705,47.0462,0.363879,1.46929,1.74303,0.40425,0.834988,0.84095,32.0988,1.04841,1.27715,8.29138,1.44741,18.3604,0.328906,0.657765,9.539,0.0476971,0.803855,2.74061,5.33022,0.302593,1.01394,0.135242,0.0124665,35.5395,0.144406,0.889762,0.18568,0.0154518,0.731198,0.419707,6.57453,0.232981,1.14039,
1603,75.9572,90.5445,45.9234,0.838893,2.06481,0.196765,48.8523,0.359155,1.52877,1.4339,0.41188,0.794287,0.82983,31.6008,1.09284,1.37911,12.1743,1.21267,27.4423,0.354706,0.950776,7.31935,0.0594035,0.497258,2.9986,3.91689,0.638015,1.46918,0.135242,0.0124665,26.1686,0.14643,0.74525,0.18568,0.0996567,0.731198,0.263937,3.62168,0.2923,0.811703,
1604,75.9572,86.4289,27.5836,0.87884,1.11335,0.186536,46.3674,0.351281,1.44253,1.08689,0.411872,0.76433,0.584554,31.8256,1.04246,1.25201,7.20652,1.30814,15.5748,0.245948,0.550402,6.01645,0.0503439,0.345487,1.41596,5.40747,0.458769,0.878673,0.135242,0.0124665,29.8195,0.236028,0.886797,0.18568,0.0104609,0.717111,0.137506,0.268914,0.00604466,0.736622,
1605,75.9572,85.7256,24.8582,0.88605,0.777428,0.183781,46.3334,0.35048,1.44179,1.03224,0.410587,0.760231,0.583876,31.6,1.01826,1.23346,4.3742,1.30759,15.3649,0.245514,0.540826,5.93699,0.045144,0.338518,1.39465,3.7245,0.177928,0.807662,0.135242,0.0124665,29.8195,0.236028,0.886797,0.18568,0.0104609,0.717111,0.137506,0.268914,0.00604466,0.736622,
1606,75.9572,91.3498,45.6388,0.831498,1.98917,0.286714,47.7524,0.388516,1.48781,1.99241,0.412229,0.823441,1.03353,32.6095,1.06376,1.51033,10.0881,1.55564,21.2185,0.420811,0.730928,9.13265,0.0656208,0.648954,3.8585,12.1474,0.441504,1.95208,0.135242,0.0124665,28.552,0.134365,0.742863,0.18568,0.0429042,0.688117,0.419707,1.03907,0.66508,1.14039,
