Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
95,1266.21,2100.43,2529.33,0.602833,87.454,0,66.7709,1454.06,102.41,4.43739,282.182,85.5054,17.6044,246.932,0,137.195,837.101,282.465,2.14966,1332.28,243.786,21.1005,0.541979,0,0.181587,1179.01,0.609507,0.811016,1.83662,0.460318,6.13613,
96,1266.21,1866.03,1747.98,0.678557,75.9423,0,59.6681,1426.86,62.3978,4.15813,144.31,75.1733,17.5188,219.924,0,128.07,700.603,196.2,2.00474,834.752,218.323,20.1815,0.541979,0,0.181587,1208.19,0.609507,0.585393,1.83662,0.460318,6.13613,
97,1266.21,1889.44,2020.13,0.67015,97.7834,0,53.0941,1458.82,94.1493,4.47944,69.3874,95.2001,16.5262,303.346,0,109.765,945.244,317.3,2.10174,180.396,289.897,17.573,0.541979,0,0.181587,1208.19,0.609507,0.669284,1.83662,0.460318,5.43656,
98,1266.21,1879.27,1668.31,0.673775,83.6346,0,62.6507,1457.48,102.841,4.39177,70.8916,79.5734,17.8114,243.016,0,126.046,774.015,315.588,2.18616,153.62,237.786,20.7974,0.541979,0,0.35913,1208.19,0.609507,1.03279,1.83662,0.460318,6.13613,
99,1266.21,2028.92,2204,0.62408,94.1872,0,64.5902,1479.45,122.263,4.45054,154.2,91.8696,17.9125,236.212,0,129.703,848.098,305.778,2.19817,827.372,231.639,23.0419,0.541979,0,0.35913,1208.19,0.609507,0.354018,1.83662,0.460318,5.64251,
100,1264.82,2068.18,3674.31,0.611564,102.133,0,61.4676,1385.66,100.984,4.33055,297.962,99.6532,15.9887,312.911,0,136.429,657.697,326.435,2.21963,2432.88,305.539,15.8899,0.541979,0,0.35913,1208.19,0.609507,0.263016,1.83662,0.460318,6.13613,
101,1264.82,1782.77,1451.93,0.70947,89.0363,0,53.6196,1390.38,50.305,4.04748,89.4137,88.7157,17.2573,274.355,0,116.446,616.637,158.493,1.71437,330.18,274.289,19.5531,0.541979,0,0.35913,1207.77,0.609507,1.05629,1.83662,0.460318,3.13008,
102,1264.82,2029.6,2674.79,0.623189,91.6098,0,63.753,1413.68,104.451,4.41498,246.379,88.7828,16.5301,293.235,0,136.5,642.542,316.471,2.35312,1622.78,287.805,17.2538,0.541979,0,0.35913,1208.36,0.609507,0.759601,1.83662,0.460318,6.13613,
103,1264.82,1923.01,1896.07,0.657733,75.9285,0,73.6399,1459.92,80.1817,4.26777,136.536,74.359,18.1721,244.412,0,160.963,862.228,260.194,1.92537,702.881,238.045,22.0641,0.541979,0,0.35913,1208.36,0.609507,0.099376,1.83662,0.460318,6.13613,
104,1264.82,1932.26,2057.91,0.654582,72.4161,0,77.6114,1420.04,71.0209,4.17283,197.733,71.5198,17.7495,214.167,0,171.031,718.158,200.397,1.67371,995.995,213.043,20.6428,0.541979,0,0.35913,1208.36,0.609507,0.487851,1.83662,0.460318,6.13613,
105,1264.82,1801.34,1620.21,0.70216,85.9416,0,49.0787,1386.08,98.8851,4.13016,75.12,85.9744,16.1274,248.565,0,108.744,664.421,314.875,1.717,256.509,249.371,16.3815,0.541979,0,0.35913,1208.36,0.609507,1.3571,1.83662,0.460318,6.13613,
106,1264.82,2121.45,2684.03,0.596207,81.9133,0,70.0727,1561.02,124.765,4.28259,180.525,78.824,20.0479,245.5,0,150.822,1148.52,547.632,1.84987,1244.26,238.365,26.0148,0.541979,0,0.35913,1208.32,0.609507,0.150157,1.83662,0.460318,6.13613,
107,1264.82,1865.62,1684.86,0.677966,106.169,0,53.8016,1413.89,104.535,4.13228,60.9164,104.794,17.3794,322.071,0,106.085,680.426,279.532,1.70269,162.676,320.605,19.6577,0.541979,0,0.35913,1208.36,0.609507,0.356366,1.83662,0.460318,3.04625,
108,1264.82,1987.34,2413.93,0.636442,110.491,0,67.2814,1409.17,77.1333,4.15014,193.438,108.318,17.3512,312.173,0,149.6,721.284,220.853,1.87319,1192.17,307.797,20.7103,0.541979,0,0.35913,1208.36,0.609507,0.357166,1.83662,0.460318,5.22905,
109,1264.82,1844.63,1576.78,0.68568,101.297,0,60.3598,1409.63,78.9047,4.35302,72.5928,100.308,17.1832,298.866,0,136.981,640.43,247.287,1.90829,211.317,296.894,19.1596,0.541979,0,0.35913,1208.36,0.609507,1.16348,1.83662,0.460318,3.14876,
110,1264.82,2111.09,2775.77,0.599133,81.5683,0,69.2931,1455.84,84.9843,4.2919,317.856,78.8288,18.4327,258.191,0,165.25,856.62,269.1,1.8259,1438.84,254.127,23.4984,0.541979,0,0.35913,1208.03,0.609507,0.803984,1.83662,0.460318,6.13613,
111,1264.82,1973.44,2184.25,0.640925,100.56,0,71.1908,1406.23,70.6826,4.21204,203.697,99.5416,17.3278,277.567,0,165.613,660.683,216.464,1.97328,1148.52,275.033,19.267,0.541979,0,0.35913,1208.36,0.609507,0.511941,1.83662,0.460318,6.13613,
112,1257.35,2079.13,2838.79,0.60475,83.8486,0,67.8753,1490.72,98.8074,3.97088,232.878,81.9988,19.0314,248.213,0,151.598,860.572,309.095,1.50049,1585.7,242.165,23.6228,0.541979,0,0.35913,1208.25,0.609507,0.505006,1.83662,0.552573,6.13613,
113,1257.35,2050.94,2346.73,0.613064,71.2644,0,66.8812,1485.78,118.182,4.10867,216.847,68.8095,19.0607,244.291,0,149.493,839.804,325.25,1.80576,1254.83,238.083,22.9448,0.541979,0,0.35913,1208.36,0.609507,0.300101,1.83662,0.552573,6.13613,
114,1257.35,1841.33,1695.1,0.68285,83.9127,0,54.4862,1436.55,75.7042,4.17727,86.7575,81.7667,17.9751,272.454,0,128.027,753.345,255.888,1.75071,520.296,264.281,20.8531,0.541979,0,0.35913,1208.36,0.609507,0.283854,1.83662,0.552573,6.13613,
115,1257.35,2121.08,2731.71,0.592789,110.135,0,73.8962,1419.25,98.9251,4.26162,289.009,108.754,16.8538,324.675,0,170.054,662.667,267.528,1.83705,1901.74,321.111,18.2894,0.541979,0,0.35913,1208.36,0.609507,0.463072,1.83662,0.552573,6.13613,
116,1257.35,1904.23,1774.9,0.660296,100.2,0,66.9758,1448.97,104.289,4.16849,63.9974,98.1358,17.4868,294.127,0,152.915,771.987,285.936,1.79238,258.623,286.882,21.0471,0.308354,0,0.35913,1208.36,0.609507,1.08919,1.83662,0.114389,3.73617,
117,1257.35,4384.7,23785.4,0.286759,140.86,0,74.3339,1477.66,121.335,4.35506,2408.47,139.241,18.4487,372.334,0,154.963,755.11,330.342,2.26409,23395.7,368.819,20.8297,0.541979,0,0.35913,1208.36,0.38995,0.224937,1.83662,0.552573,6.13613,
118,1257.35,1859.77,1750.78,0.67608,67.3993,0,65.8881,1499.9,73.9077,4.28907,64.2937,64.9908,19.1061,240.89,0,149.82,931.146,259.722,1.82168,2112.05,234.872,24.141,0.541979,0,0.35913,1208.36,0.38995,0.688253,1.83662,0.552573,6.13613,
119,1257.35,1715.94,1286.57,0.73275,58.9125,0,71.5968,1349.3,84.9301,4.07881,75.4022,56.6505,15.0642,184.394,0,169.111,561.266,245.618,1.79558,271.412,182.223,15.6121,0.541979,0,0.35913,1208.36,0.38995,1.70856,1.83662,0.552573,5.68285,
120,1257.35,1921.1,1719.81,0.654496,131.593,0,61.0167,1417.68,82.5225,4.20095,75.7861,130.6,17.7017,361.662,0,134.441,644.628,239.422,1.87729,173.901,359.698,20.6312,0.541979,0,0.35913,1207.52,0.38995,0.387356,1.83662,0.552573,6.13613,
121,1257.35,2027.37,2770.07,0.62019,76.6866,0,66.4159,1431.63,122.988,4.01724,235.183,73.7483,16.7017,233.227,0,150.56,725.46,332.648,1.81785,1493.13,228.174,17.8898,0.375671,0,0.35913,1208.36,0.38995,0.165569,1.83662,0.122182,6.13613,
122,1257.35,2551.69,7489.39,0.492753,89.7304,0,66.4283,1419.24,83.739,4.07825,781.966,89.0985,17.4091,269.947,0,155.336,756.295,260.049,1.70437,7188.19,269.001,21.6006,0.374825,0,0.35913,1208.36,0.38995,1.17116,1.83662,0.122182,6.13613,
123,1257.35,2137.44,2714.35,0.588253,108.746,0,63.5515,1527.59,107.461,4.42797,197.916,107.448,20.2999,321.308,0,137.408,999.659,332.184,1.92452,1400.65,317.782,27.5505,0.374825,0,0.35913,1208.36,0.38995,0.201557,1.83662,0.122182,6.13613,
124,1257.35,1797.82,1572.63,0.699378,78.602,0,57.4845,1412.31,71.3063,4.35956,79.0529,77.5976,17.1065,269.682,0,139.78,709.481,204.534,1.96589,260.964,268.026,20.7446,0.374825,0,0.35913,1208.36,0.38995,0.948643,1.83662,0.122182,6.13613,
125,1257.35,1915.91,1686.1,0.656271,105.898,0,72.4751,1460.27,81.3762,4.25979,68.1927,104.751,18.6803,293.411,0,157.706,788.346,235.807,1.96855,169.178,290.948,22.8091,0.374825,0,0.150777,1208.36,0.38995,0.420997,1.83662,0.122182,4.67826,
126,1257.35,1904.64,2029.85,0.660152,70.0947,0,62.2951,1507.93,86.9374,4.1605,85.7526,67.8209,19.6478,251.603,0,154.265,988.37,395.084,1.56479,294.36,246.033,26.3279,0.374825,0,0.35913,1208.36,0.38995,1.65551,1.83662,0.122182,6.13613,
127,1257.35,1853.73,1748.31,0.678283,72.9141,0,59.5855,1431.44,88.4655,4.00251,109.265,71.2003,16.8566,246.114,0,141.681,763.887,282.038,1.54476,421.699,242.217,20.4947,0.374825,0,0.35913,1208.36,0.38995,0.35721,3.53042,0.122182,6.13613,
128,1257.35,2085.49,3527.64,0.602905,78.9824,0,59.9851,1361.03,78.9462,4.16971,408.809,78.0084,15.5635,261.73,0,153.582,557.562,246.006,1.88076,2818.36,260.588,15.8442,0.374825,0,0.35913,1208.36,0.38995,0.601192,3.53042,0.122182,6.13613,
129,1257.35,2947.42,10603.2,0.426595,99.131,0,63.9494,1489.7,112.132,4.26225,1063.17,96.519,18.5501,296.814,0,148.724,861.711,320.004,1.66869,9672.76,290.625,23.7401,0.374825,0,0.35913,1208.36,0.38995,1.17693,3.53042,0.122182,2.874,
130,1257.35,1791.91,1588.91,0.701685,68.2246,0,59.3084,1422.06,62.8154,4.10778,91.261,66.9325,17.1974,228.037,0,139.252,769.963,216.862,1.84055,953.63,225.449,21.2185,0.374825,0,0.35913,1208.36,0.38995,0.521097,3.01238,0.122182,2.42674,
131,1257.35,1921.63,1850.86,0.654316,102.385,0,64.4944,1412.92,94.6302,4.11353,126.418,99.7952,16.8764,276.281,0,148.435,690.162,278.667,1.92479,646.218,269.179,19.3475,0.374825,0,0.35913,1208.36,0.38995,0.541862,3.53042,0.122182,6.13613,
132,1257.35,1875.46,3538.48,0.670424,54.2317,0,55.4679,1321.58,86.2191,4.23817,287.117,52.788,13.8174,210.713,0,137.243,494.551,273.969,1.81153,2514.18,207.24,12.8195,0.374825,0,0.35913,1208.36,0.609507,0.517789,3.53042,0.122182,4.98935,
133,1257.35,1712.74,1304.19,0.734117,67.3295,0,63.9449,1366.61,68.3961,4.24809,59.2647,66.746,16.2027,233.328,0,155.442,647.016,220.436,1.84815,145.224,232.951,18.9759,0.374825,0,0.35913,1208.36,0.609507,1.65844,3.53042,0.122182,6.13613,
134,1257.35,2509.35,4450.54,0.501067,106.655,0,83.0292,1467.01,108.676,3.87877,617.352,104.509,18.2463,329.677,0,187.487,801.606,306.134,1.6339,3353.27,322.71,21.5959,0.374825,0,0.35913,1174.11,0.609507,0.413462,5.90508,0.122182,6.13613,
135,1257.35,1911.21,2296.38,0.657882,95.9948,0,51.1285,1413.57,72.3706,4.31962,161.854,94.8924,17.0869,306.123,0,135.646,685.317,290.223,2.04042,950.261,302.679,19.3286,0.374825,0,0.35913,1208.75,0.609507,2.16943,5.90508,0.122182,6.13613,
136,1257.35,2003.38,2407.63,0.627616,85.4949,0,55.1513,1447.2,69.8421,3.92671,238.821,84.5361,18.4043,294.863,0,137.749,856.825,268.937,1.62885,1371.79,291.284,23.8745,0.374825,0,0.35913,1208.75,0.609507,0.606275,5.90508,0.122182,6.13613,
137,1257.35,2420.35,4858.5,0.519494,85.8766,0,65.5835,1422.4,99.1832,3.98782,642.125,84.7662,16.4267,301.012,0,160.738,730.007,332.423,1.71454,4123.73,297.966,19.5945,0.374825,0,0.35913,1208.75,0.609507,0.835039,5.90508,0.122182,6.13613,
138,1257.35,1859.08,1713.57,0.67633,101.154,0,55.561,1426.17,86.2755,3.8878,71.7925,97.3976,16.8468,285.283,0,129.839,761.574,294.038,1.36942,595.501,278.405,18.4081,0.374825,0,0.35913,1208.75,0.512226,0.451896,5.90508,0.122182,6.13613,
139,1251.07,1774.7,1607.84,0.704945,75.3765,0,46.1484,1378.93,117.872,3.95272,61.7535,74.3412,16.3248,233.518,0,126.878,662.852,557.887,2.81666,165.318,231.656,18.6857,0.374825,0,0.35913,1160.41,0.512226,0.521528,1.43019,0.122182,6.13613,
140,1251.07,3901.51,16462.4,0.320662,106.542,0,67.5074,1478.53,123.429,3.92359,1998.88,104.28,18.4141,320.255,0,158.268,819.087,351.443,1.64749,15978.3,313.625,21.7681,0.374825,0,0.35913,1208.75,0.512226,0.155764,1.43019,0.122182,6.13613,
141,1251.07,1858.64,1715.36,0.673109,71.6021,0,58.8391,1410.29,96.7189,3.85503,131.868,69.8354,15.6304,203.092,0,143.258,666.915,263.956,1.68463,1609.63,198.476,17.4442,0.374825,0,0.35913,1208.75,0.512226,0.466832,1.43019,0.122182,6.13613,
142,1251.07,3758.21,20138.3,0.332889,65.9107,0,59.8193,1413.09,100.813,4.04348,2032.29,65.3494,16.8971,240.263,0,140.116,752.482,324.422,1.8863,19576.9,239.336,20.6975,0.374825,0,0.35913,1208.75,0.204373,0.737637,1.43019,0.248851,6.13613,
143,1251.07,2338.12,3984.55,0.535074,108.39,0,74.4225,1414.04,125.106,3.79375,488.444,106.733,17.1912,337.597,0,162.866,612.579,361.33,1.93117,3240.38,334.567,17.5182,0.374825,0,0.35913,1208.75,0.204373,0.212195,1.43019,0.248851,6.13613,
144,1251.07,2196.82,2873.02,0.569488,111.522,0,62.8133,1461.42,95.6557,3.99663,332.79,110.28,18.3395,303.961,0,151.083,771.972,281.438,2.03166,1660.26,301.279,22.144,0.348814,0,0.35913,1208.75,0.204373,0.340679,1.43019,0.0809698,6.13613,
145,1251.07,2010.31,2284.81,0.622325,122.267,0,53.2238,1450.58,101.43,3.9963,141.253,119.692,17.8653,377.266,0,128.787,854.588,292.53,1.81797,851.9,368.885,22.6691,0.374825,0,0.35913,1208.75,0.204373,1.57693,1.43019,0.248851,6.13613,
146,1251.07,1902.87,1767.06,0.657461,94.9581,0,65.3215,1459.42,88.1728,3.65803,80.1394,93.1651,18.0356,278.302,0,148.108,812.616,263.333,1.54773,250.321,274.922,22.3316,0.374825,0,0.35913,1207.25,0.204373,0.115858,1.43019,0.248851,6.13613,
147,1251.07,2043.01,1896.64,0.612365,113.454,0,72.4978,1560.87,101.521,3.92452,56.5526,112.849,21.3363,296.838,0,156.101,996.964,270.083,1.70434,122.989,295.331,28.5892,0.374825,0,0.519296,1207.25,0.204373,0.298288,1.43019,0.248851,6.13613,
148,1251.07,1984.01,1998.32,0.630575,102.67,0,66.9449,1472.52,135.186,3.89022,85.03,99.8264,17.9348,321.492,0,145.398,822.06,370.009,2.04816,207.072,314.769,21.5986,0.374825,0,0.519296,1207.25,0.204373,0.839542,1.43019,0.248851,6.13613,
149,1251.07,1993.47,2518.15,0.627583,93.1026,0,65.36,1410.92,68.1383,3.79881,242.298,92.3954,17.4522,260.788,0,156.99,660.831,214.173,1.58514,1622.29,259.559,19.4706,0.374825,0,0.519296,1207.25,0.204373,1.08468,1.43019,0.248851,6.13613,
150,1250.98,1745.55,1535.95,0.716669,73.6436,0,43.1051,1366.16,103.492,3.85408,68.0519,72.2444,14.9933,244.175,0,101.472,607.981,322.896,1.68699,283.575,241.744,14.7111,0.374825,0,0.284034,1207.25,0.204373,0.753384,1.43019,0.248851,6.13613,
151,1250.98,1973.22,2429,0.633977,90.1353,0,62.861,1391.31,83.4868,3.81277,236.594,88.7858,16.2362,291.009,0,159.308,691.317,313.804,1.49246,1038.54,286.51,18.2548,0.374825,0,0.284034,1207.25,0.204373,0.415745,1.43019,0.248851,6.13613,
152,1250.98,2094.41,2719.5,0.597295,112.327,0,48.2015,1486.52,128.319,4.054,187.388,109.491,18.1101,346.873,0,112.558,919.032,419.066,1.93388,1404.08,338.506,22.003,0.374825,0,0.284034,1207.25,0.204373,1.87862,1.43019,0.248851,6.13613,
153,1250.98,1895.23,2175.4,0.660066,70.6923,0,56.4388,1355.73,104.081,3.65589,218.365,71.2035,15.0612,243.608,0,145.366,542.87,327.141,1.59828,1220.18,248.047,14.7124,0.374825,0,0.284034,1207.25,0.204373,0.366025,1.43019,0.248851,6.13613,
154,1250.98,1953.65,2560.1,0.64033,63.2157,0,53.7994,1433.08,89.4604,3.55877,225.936,67.2556,17.3449,206.212,0,134.606,746.111,398.402,1.25987,1768.41,211.816,20.8656,0.374825,0,0.284034,1207.25,0.204373,0.411496,1.43019,0.248851,6.13613,
155,1250.98,1768.34,1586.63,0.707432,85.4246,0,42.79,1405.41,79.4741,3.92817,50.0997,84.2499,16.9637,277.629,0,96.7823,677.37,279.18,1.91039,214.368,277.675,19.5465,0.357179,0,0.284034,1207.25,0.204373,1.02259,1.43019,0.101533,6.13613,
156,1248.16,1835.76,2399.27,0.679911,63.186,0,56.2413,1389.6,59.229,3.55337,184.823,62.3008,16.8265,223.03,0,144.787,646.98,202.435,1.31161,1343.56,222.736,19.7257,0.357179,0,0.284034,1207.25,0.204373,0.318415,1.43019,0.101533,0.643948,
157,1248.16,1843.82,1767.37,0.676942,87.8853,0,59.9652,1420.5,86.7703,3.90168,81.7029,86.402,16.6857,252.128,0,148.64,642.354,273.41,1.88531,403.351,255.453,18.0877,0.357179,0,0.284034,1207.25,0.204373,1.78519,1.43019,0.101533,6.13613,
158,1248.16,1993.89,2075.72,0.62599,113.738,0,55.3822,1495.17,119.233,4.0534,75.758,111.659,18.904,311.312,0,128.69,904.835,344.253,2.26354,207.853,306.544,24.3174,0.357179,0,0.284034,1207.25,0.204373,0.838044,1.43019,0.101533,6.13613,
159,1248.16,1746.57,1412.77,0.714634,78.2844,0,54.0771,1397.78,60.0641,3.63695,56.4665,79.3002,16.9632,263.891,0,138.595,668.817,224.706,1.64508,155.618,264.811,19.5781,0.357179,0,0.284034,1207.25,0.204373,0.0922595,1.43019,0.101533,6.13613,
160,1248.16,1932.18,1893.65,0.645983,88.6468,0,60.2011,1455.58,74.0543,3.5475,144.543,87.3571,18.2496,273.039,0,147.021,801.797,247.661,1.7763,694.738,271.772,22.8221,0.357179,0,0.284034,1207.25,0.204373,0.846646,1.43019,0.101533,6.13613,
161,1248.16,2334.41,5631.69,0.534678,100.1,0,47.727,1383.64,78.5145,3.85837,604.694,99.2649,16.6048,331.35,0,127.412,643.012,282.619,1.98837,5006.69,329.235,18.6592,0.357179,0,0.284034,1207.25,0.204373,1.39886,1.43019,0.101533,6.13613,
162,1248.16,2074.1,2291.93,0.601781,121.088,0,57.3551,1500.28,137.648,4.02234,116.631,118.948,18.1361,376.27,0,143.358,865.994,441.186,2.21479,662.68,370.163,21.7061,0.357179,0,0.284034,1207.25,0.204373,1.07209,1.43019,0.101533,6.13613,
163,1246.94,1983.92,2170.87,0.628526,94.4623,0,67.783,1452,97.9498,3.84927,157.337,93.1412,17.3912,294.524,0,165.517,729.002,332.28,1.9212,792.426,290.646,18.988,0.357179,0,0.263251,1207.25,0.204373,0.187454,2.9773,0.101533,6.13613,
164,1246.94,1810.32,1370.14,0.688796,69.7486,0,57.4267,1441.81,51.23,3.44762,99.0088,69.1182,18.5305,208.023,0,133.395,756.411,179.128,1.7079,261.122,207.736,22.5406,0.357179,0,0.284034,1207.25,0.204373,0.364634,2.9773,0.101533,6.13613,
165,1246.94,2014.44,2141.54,0.619001,96.4914,0,64.8633,1467.85,99.0636,3.5457,169.049,95.1917,18.3929,261.282,0,159.018,719.97,298.814,1.47233,781.954,258.288,20.3344,0.357179,0,0.284034,1207.25,0.204373,0.548692,2.9773,0.101533,6.13613,
166,1246.94,2050.83,2351.03,0.608018,109.815,0,54.2943,1446.43,96.0191,3.96347,214.253,108.062,17.9906,332.763,0,139.664,754.987,317.198,2.50965,1125.99,329.662,20.9985,0.357179,0,0.284034,1207.25,0.204373,0.190891,2.9773,0.101533,5.80649,
167,1246.94,1963.93,2440.96,0.634921,67.6752,0,49.8476,1509.1,60.2887,3.4789,187.111,66.6584,19.7697,219.02,0,125.605,920.181,215.956,1.72123,1195.75,216.932,26.8567,0.357179,0,0.284034,1207.25,0.204373,0.360389,2.9773,0.101533,6.13613,
168,1243.96,1877.44,1819.9,0.662581,92.8534,0,54.1323,1440.26,97.5447,3.72546,82.8593,88.995,17.0709,278.353,0,142.15,767.284,352.294,1.4234,303.493,273.368,19.3374,0.357179,0,0.284034,1207.25,0.512226,1.57985,2.9773,0.101533,6.13613,
169,1243.96,2112.18,2640.6,0.588945,99.3972,0,57.0744,1521.02,115.552,3.96645,199.891,95.8953,19.3804,314.097,0,144.339,968.929,396.888,2.21996,997.779,304.249,25.5289,0.357179,0,0.284034,1207.25,0.512226,0.915168,2.9773,0.101533,6.13613,
170,1243.96,2007.7,2178.73,0.619592,110.913,0,64.7795,1452.89,133.114,3.77842,115.734,109.092,17.3982,339.184,0,156.576,737.819,388.497,2.03774,599.842,334.423,19.3713,0.357179,0,0.284034,1207.25,0.512226,0.215978,2.9773,0.101533,6.13613,
171,1243.96,1920.22,1747.93,0.64782,101.173,0,52.942,1482.78,82.397,3.61539,78.0427,100.47,18.8013,273.905,0,124.734,783.279,263.819,1.44075,335.32,273.028,22.479,0.357179,0,0.284034,1207.25,0.512226,1.50342,2.9773,0.101533,6.13613,
172,1243.96,2125.41,3989.32,0.585278,82.7529,0,58.168,1362.68,86.322,3.48842,436.169,80.8495,14.9846,276.103,0,148.443,619.107,262.629,1.15302,3403.15,272.571,16.7069,0.357179,0,0.284034,1207.25,0.512226,1.0536,2.9773,0.101533,6.13613,
173,1243.96,1779.16,1755.06,0.699181,65.5323,0,55.4908,1380.41,80.07,3.63531,114.174,64.5046,15.3427,214.95,0,148.493,650.514,275.065,1.68654,679.53,212.979,18.037,0.357179,0,0.284034,1207.25,0.512226,0.944915,2.9773,0.101533,6.13613,
174,1243.96,2191.52,4262.24,0.567624,73.6115,0,63.1241,1357.74,46.2091,3.76404,558.88,72.8458,15.3438,241.493,0,164.946,562.588,190.603,1.94074,3546.96,239.702,16.7538,0.357179,0,0.284034,1207.25,0.512226,0.647051,2.9773,0.101533,5.80282,
175,1243.96,4388.71,26691.2,0.283445,70.9142,0,49.9736,1349.73,58.9946,3.54117,2770.05,70.4035,15.1094,239.682,0,140.788,590.391,194.453,1.56226,26162.5,239.039,17.689,0.357179,0,0.284034,1207.25,0.512226,0.104807,2.9773,0.101533,5.18774,
176,1243.96,1996.11,2695.44,0.623191,80.4489,0,61.6432,1339.21,74.6492,3.79606,341.782,79.7985,14.7776,243.665,0,160.92,423.037,228.595,1.92451,2814.67,242.868,13.0789,0.357179,0,0.284034,1207.25,0.512226,1.2995,2.9773,0.101533,6.13613,
177,1243.96,1935.44,3075.16,0.642726,75.0266,0,54.8508,1403.94,48.7517,3.60032,258.419,73.9763,16.8775,232.947,0,145.995,640.661,174.151,1.61731,2140.64,231.971,19.8257,0.357179,0,0.284034,1207.25,0.512226,0.645186,2.16814,0.101533,6.13613,
178,1243.96,2041.25,2057.66,0.609408,152.75,0,61.9402,1478.03,118.559,3.83237,57.1806,150.512,18.45,408.482,0,140.907,749.03,352,2.10637,221.877,402.331,21.1149,0.357179,0,0.284034,1207.25,0.512226,0.703913,2.9773,0.101533,6.13613,
179,1243.96,2146.52,3411.82,0.579523,93.1835,0,55.1567,1483.31,106.752,3.62717,296.036,90.5873,17.8667,268.583,0,135.612,830.281,311.179,1.58453,2315.37,261.712,21.9164,0.357179,0,0.0104603,1207.25,0.512226,1.26634,2.9773,0.101533,6.13613,
180,1238.83,1876.56,1784.99,0.660162,103.854,0,64.083,1382.15,124.729,3.71518,82.2821,100.481,15.2632,317.933,0,160.859,678.267,336.663,1.71257,352.076,312.33,16.8909,0.357179,0,0.0751308,1207.25,0.512226,0.888231,2.9773,0.101533,6.13613,
181,1238.83,2060.74,2583.93,0.601158,84.8323,0,58.8398,1585.03,114.345,3.84848,111.262,82.9294,19.6555,306.338,0,144.522,1229.63,387.705,2.15983,485.365,298.66,28.4575,0.357179,0,0.0751308,1207.25,0.490974,1.07155,2.9773,0.101533,3.75469,
182,1238.83,2249.03,3869.99,0.55083,65.7724,0,54.7838,1438.5,80.6939,3.71548,525.019,63.7738,16.7699,284.107,0,150.448,851.479,316.632,1.73746,2773.86,279.286,22.2846,0.357179,0,0.284034,1207.25,0.490974,1.4037,2.9773,0.101533,3.53527,
183,1238.83,4406.01,18217.3,0.281169,59.7868,0,58.3023,1410.49,84.2792,3.71379,2717,56.7227,15.7174,227.553,0,164.228,817.282,343.495,1.71016,17597,216.585,20.0353,0.357179,0,0.284034,1207.25,0.490974,1.58728,1.41645,0.101533,7.64215,
184,1238.83,1747.35,1412.83,0.708978,76.928,0,47.594,1394.18,67.0491,3.65696,65.9196,76.0047,16.0201,232.113,0,124.109,660.228,205.417,1.59851,2286.32,230.867,18.6444,0.357179,0,0.284034,1207.25,0.490974,0.4919,2.9773,0.101533,7.64215,
185,1238.83,1811.3,1717.78,0.683945,76.6123,0,54.7814,1387.78,53.0748,3.83931,143.06,75.7853,16.3706,263.878,0,142.355,602.367,222.019,1.99186,630.291,262.775,18.1262,0.357179,0,0.284034,1208.15,0.490974,0.596817,2.9773,0.101533,7.64215,
186,1238.83,2124.9,2074.51,0.583008,127.154,0,68.1628,1581.79,104.898,3.80083,91.4544,125.99,21.644,322.797,0,155.043,979.789,294.159,1.79595,257.693,320.833,28.4564,0.357179,0,0.284034,1208.15,0.490974,1.02235,2.9773,0.101533,7.64215,
187,1238.83,1995.87,3194.4,0.620697,83.6247,0,51.5728,1421.11,81.1745,3.54005,263.256,76.3439,15.2503,273.851,0,143.455,777.094,283.121,1.42919,2205.75,258.03,17.8983,0.357179,0,0.284034,1208.15,0.490974,0.646957,2.9773,0.101533,7.64215,
188,1238.83,2082.52,2818.04,0.594874,82.4503,0,68.3898,1400.65,77.1505,3.54359,352.648,81.2493,16.4332,267.57,0,176.225,716.826,264.559,1.67981,1866.15,265.781,19.8452,0.357179,0,0.284034,1207.79,0.490974,0.344843,2.9773,0.101533,7.64215,
