Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.p_rod_length_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.p_rod_length_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.side_view_swing_arm_angle_l.best,
462,930.177,1985.96,3591.06,0.468376,0,14.2126,260.767,109.294,84.7964,0.763893,1235.47,166.131,114.521,0,20.5934,1611.9,355.796,351.088,2.68858,1645.11,372.293,368.619,0,7.89673,0.86095,0.010406,0.0181776,1.34297e-05,874.522,46.7267,0.0684345,
463,930.177,1410.44,1552.45,0.659495,0,14.3247,42.1198,53.1051,31.2088,0.577872,1099.01,116.866,53.2312,0,22.2375,145.463,224.841,137.081,2.05051,808.605,285.714,231.602,0,7.89661,0.857623,0.010406,0.0181776,1.34297e-05,874.522,46.7267,0.0658414,
464,930.176,1643.29,2985.74,0.566046,0,14.562,29.372,70.7561,52.9762,0.517453,1246.54,155.955,72.6115,0,23.6247,100.382,291.631,282.789,1.98864,1882.9,362.126,302.983,0,7.89661,0.857623,0.010443,0.0181776,1.34297e-05,874.522,46.7267,0.0682603,
465,930.176,1522.73,1667.97,0.610862,0,14.0171,48.8403,60.9638,51.3146,0.668793,1110.43,174.509,61.981,0,20.9042,165.727,247.628,214.79,2.17235,788.619,383.887,250.989,0,7.89661,0.852678,0.010443,0.0181776,1.34297e-05,874.522,46.7267,0.0684345,
466,930.175,1262.27,1361.24,0.736907,0,12.261,15.9049,44.26,21.2139,0.460694,1029.22,94.0304,44.9151,0,19.4284,65.7675,197.1,121.648,2.27359,700.595,266.709,199.572,0,7.89661,0.857623,0.010443,0.0181552,1.34297e-05,874.522,45.9533,0.0692339,
467,930.175,2390.51,6109.79,0.389112,0,16.2419,752.912,103.091,72.3181,0.714925,1170.81,170.115,104.306,0,26.6782,5061.61,345.009,279.738,2.51438,951.367,378.795,349.33,0,7.89661,0.862327,0.010443,0.0181552,1.8789e-05,874.522,46.7231,0.0692339,
468,930.175,2186.42,4608.43,0.425434,0,13.9509,643.516,89.0726,53.7461,0.455056,1081.05,215.377,89.2507,0,21.9645,3427.53,289.658,178.966,1.51361,795.309,470.476,291.024,0,7.89661,0.861279,0.010443,0.0181552,1.8789e-05,874.522,46.7231,0.0692339,
469,930.175,8874.59,74626.9,0.104813,0,12.9113,7475.12,78.4867,43.8597,0.459419,1051.56,133.521,78.678,0,18.2629,73747.6,300.253,170.632,1.73437,637.302,338.876,302.297,0,7.89661,0.861279,0.010443,0.0181552,1.8789e-05,874.522,46.7231,0.0692742,
470,930.175,1402.8,1668.15,0.663085,0,12.8373,40.4381,56.8726,47.3351,0.720358,1075.53,112.138,56.9264,0,18.7156,148.531,219.605,246.487,2.90162,717.433,271.658,221.198,0,7.89661,0.861279,0.010443,0.0181552,1.8789e-05,874.522,46.7231,0.068907,
471,930.175,1601.94,2530.95,0.580655,0,13.91,187.949,63.1458,66.5401,0.639864,1085.19,120.139,64.4266,0,21.1574,1346.31,263.412,233.992,2.41433,749.432,297.964,263.908,0,7.89661,0.861279,0.0105756,0.0181552,1.8789e-05,874.522,46.7323,0.0692742,
472,930.175,1458.14,1702.62,0.637918,0,13.9556,38.8784,80.7325,41.9617,0.431283,1084.97,115.041,82.1686,0,21.1026,149.357,272.796,177.17,1.94686,744.61,272.231,274.621,0,7.89661,0.861279,0.0104688,0.0181552,1.8789e-05,874.522,46.7336,0.0692742,
473,930.174,1819.21,3026.5,0.511307,0,14.8945,317.553,52.6246,50.2647,0.981549,1130.53,199.351,53.0046,0,22.038,1982.9,208.373,202.383,3.36428,795.249,439.396,212.7,0,7.89661,0.86767,0.0105274,0.0181552,1.8789e-05,874.522,46.7336,0.0692742,
474,930.174,2109.89,4810.02,0.440864,0,11.5341,581.638,51.9855,189.396,0.766227,1076.63,134.696,63.2421,0,13.4368,3451.27,218.764,1465.24,3.31208,732.295,331.058,248.4,0,7.89666,0.86767,0.0105274,0.0181552,1.8789e-05,874.522,46.7336,0.0692742,
475,930.174,1693.28,3607.16,0.549331,0,11.5282,343.041,78.5686,60.3145,0.58562,1025.64,93.2305,80.376,0,13.3465,2828.71,294.326,276.048,2.06816,580.488,201.25,301.054,0,7.89666,0.86767,0.0105022,0.0181552,1.8789e-05,874.522,24.387,0.0692742,
476,930.174,2251.67,8603.42,0.413104,0,14.174,754.498,65.6864,41.3817,0.532692,1144.71,163.303,67.3842,0,21.5014,7211.59,249.144,232.342,2.02134,941.812,361.017,261.682,0,2.81843,0.871114,0.0105022,0.0181552,1.8789e-05,874.522,46.7336,0.0718753,
477,930.174,1473.82,1712.84,0.631132,0,13.8952,46.0305,50.5046,44.4654,0.876721,1105.33,161.404,51.3109,0,21.1573,202.414,200.587,210.045,2.97819,791.532,398.215,204.548,0,7.8968,0.865071,0.0105022,0.0181552,1.8789e-05,874.522,46.7317,0.0717714,
478,930.173,1707.72,3078.64,0.544686,0,14.1687,189.74,65.8835,65.3856,0.916876,1164.01,138.022,69.6005,0,23.7515,1361.62,261.152,264.999,3.10347,1259.08,341.792,279.435,0,7.8968,0.871114,0.0105022,0.0181552,1.8789e-05,874.522,46.7317,0.0717714,
479,930.173,1834.6,2779.29,0.507016,0,16.2679,212.53,78.5784,56.9281,0.677713,1192.16,198.281,79.1797,0,26.5736,1619.74,266.646,216.299,2.56546,990.315,416.551,269.244,0,5.83462,0.866681,0.0104266,0.0181552,1.8789e-05,874.522,46.7305,0.0717714,
480,930.173,1404.24,1610.52,0.662405,0,13.4189,43.2016,62.3298,32.6538,0.534616,1067.32,122.141,62.6388,0,21.778,229.423,275.008,151.657,2.11532,793.924,304.755,278.447,0,7.89692,0.869403,0.0104266,0.0181552,1.8789e-05,874.522,46.7225,0.0702919,
481,930.173,1579.52,2370.03,0.588896,0,14.2261,171.76,71.0849,36.6965,0.638382,1105.64,108.035,71.4422,0,22.204,1274.84,243.661,193.585,2.30237,802.774,217.506,243.043,0,7.89692,0.867739,0.0104266,0.0181552,1.8789e-05,874.522,46.7296,0.0717714,
482,930.173,1503.67,2015.17,0.618603,0,13.1755,52.161,90.9695,52.0239,0.604573,1098.95,102.838,92.9501,0,19.3988,190.217,328.665,245.464,2.09026,850.625,218.523,336.507,0,7.89671,0.871114,0.010385,0.0181552,1.8789e-05,874.522,46.7296,0.072079,
483,930.173,1715.82,2630.34,0.542117,0,14.2223,194.234,68.454,81.0379,0.654566,1140.73,145.85,70.633,0,20.7038,1336.44,222.769,269.584,2.42938,799.012,310.918,225.593,0,6.24994,0.869531,0.0103317,0.0181552,1.8789e-05,874.522,14.6672,0.072079,
484,930.173,1556.55,2843.8,0.597586,0,12.3988,231.946,40.8892,41.2029,0.577565,1062.69,124.817,42.0274,0,19.0832,1913.38,236.228,240.017,2.22513,841.726,293.604,248.933,0,7.89692,0.869531,0.0103892,0.0181552,1.8789e-05,874.522,46.7246,0.072079,
485,930.173,1657.41,2897.9,0.561221,0,13.1258,343.305,51.6005,16.5815,0.673315,1041.93,138.48,51.7116,0,19.7934,1975.97,199.722,83.625,2.55201,688.26,337.083,200.516,0,7.89692,0.865437,0.0104266,0.0181552,1.8789e-05,874.522,46.7296,0.0719788,
486,930.172,1428.01,1848.9,0.651379,0,12.9261,34.9759,48.6384,57.7493,0.660037,1104.29,118.366,50.4002,0,20.3199,148.955,224.102,255.943,2.38153,883.074,262.749,234.365,0,3.86132,0.869531,0.0104266,0.0181552,1.8789e-05,874.522,46.7296,0.0717775,
487,930.172,1485.63,1772.56,0.626113,0,13.8222,34.0235,77.7681,44.6057,0.754466,1086.3,149.834,78.5227,0,20.9516,155.778,291.607,188.295,3.00477,764.835,344.935,288.808,0,7.89692,0.864996,0.0103043,0.0181552,1.8789e-05,874.522,46.7109,0.072079,
488,930.172,1571.42,2061.35,0.591931,0,14.9745,147.862,51.0874,30.175,0.918948,1131.97,143.006,51.4289,0,23.6374,1066.13,193.597,146.45,3.10614,835.937,335.707,199.179,0,7.89692,0.86664,0.0105438,0.0181552,1.95905e-05,874.522,46.7296,0.0707197,
489,930.172,1851.73,4834.59,0.502327,0,13.3659,528.706,51.7903,21.8112,0.385846,1058.73,125.012,51.925,0,22.3852,3933.95,236.268,105.91,1.97636,790.402,323.996,236.643,0,7.89692,0.86664,0.0103656,0.0181552,1.95905e-05,874.522,46.7296,0.072079,
490,930.172,1732.52,2886.5,0.536891,0,15.5572,226.686,63.3429,38.1662,0.480064,1172.01,149.383,66.8905,0,26.0213,1593.51,241.931,197.269,1.88932,1039.3,345.027,257.855,0,7.89692,0.86664,0.0105438,0.0181552,1.95905e-05,874.522,46.7296,0.072079,
491,930.172,1611.94,2096.09,0.577052,0,14.3798,111.135,89.4219,55.0683,0.504913,1097.55,153.957,89.9195,0,23.3256,527.288,307.968,221.562,1.71132,851.737,336.701,309.296,0,3.42859,0.86664,0.0105438,0.0181552,1.95905e-05,836.393,46.7296,0.072079,
492,930.172,1676.84,2704.24,0.554718,0,13.8201,180.674,83.747,45.7196,0.623109,1088.65,178.044,85.5575,0,20.3113,1401.44,309.292,206.691,2.37022,731.222,431.293,315.863,0,7.89692,0.86664,0.0105438,0.0181552,1.95905e-05,874.522,46.7296,0.0704268,
493,930.172,1814.15,3890.03,0.512731,0,14.0426,404.803,56.852,32.4395,0.655079,1086.78,161.468,57.1169,0,20.0548,3079.5,210.023,134.137,2.85863,696.443,374.978,210.521,0,7.89692,0.86664,0.010323,0.0181552,1.95905e-05,874.522,46.7296,0.0736548,
494,930.172,1457.45,1724.72,0.63822,0,15.5007,42.8707,48.1243,37.453,0.754606,1151.98,111.658,49.1035,0,26.9487,141.165,193.392,169.785,2.82466,966.744,239.357,198.147,0,3.77769,0.86664,0.0107624,0.0181552,1.95905e-05,873.191,46.7336,0.0742959,
495,930.171,1440.47,1704.99,0.645743,0,15.1861,50.7206,56.0871,23.7254,0.587239,1125.75,112.208,56.2056,0,25.3389,209.863,236.141,109.119,2.39203,893.262,252.671,235.132,0,7.89692,0.86664,0.010714,0.0181552,1.95905e-05,874.522,46.7336,0.0742959,
496,930.171,1670.29,2298.67,0.556892,0,13.7942,154.594,88.8111,57.741,0.746202,1082.84,182.448,89.3177,0,18.2571,1048.54,272.113,221.511,2.40728,643.397,394.052,264.96,0,7.89724,0.86664,0.010714,0.0181552,1.97853e-05,874.522,46.7336,0.0752781,
497,930.171,1625.02,3900.44,0.572406,0,11.5394,363.971,45.5004,27.8174,0.274021,1007.95,122.113,45.8582,0,15.3728,3313.24,202.954,134.165,1.27464,536.068,313.578,208.576,0,3.13062,0.86664,0.010714,0.0181552,2.07189e-05,874.522,46.7336,0.0744826,
498,930.171,1958.45,3718.74,0.474954,0,14.197,468.29,64.2196,46.6623,0.616236,1109.36,190.312,64.7875,0,20.0688,2436.99,245.164,170.675,2.10866,719.865,403.828,246.031,0,7.89724,0.86664,0.0103134,0.0181552,2.07189e-05,874.522,46.7423,0.0757201,
499,930.171,1612.15,2343.86,0.576976,0,15.4226,93.687,56.6883,57.0307,0.873823,1195.21,134.517,58.7223,0,26.1702,382.294,244.484,288.236,3.08594,1250.55,311.939,258.692,0,7.89724,0.86664,0.0103192,0.0181552,2.11919e-05,874.522,14.7756,0.0757201,
500,930.171,2930.3,14157.6,0.317432,0,11.8653,1749.9,14.6823,6.9411,0.503298,1022.07,109.379,14.9508,0,19.3065,13470.4,84.1811,65.7121,2.7179,708.807,283.284,88.7302,0,7.89724,0.86664,0.010714,0.0181763,2.11919e-05,874.522,46.7423,0.0748786,
