Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
92,792.406,1312.71,1752.81,0.603642,12.6896,0,84.114,80.2892,25.6756,805.266,81.1492,141.494,82.0303,17.8155,0,148.306,229.497,9.61578,845.533,231.53,240.352,282.655,2.69237,0,3.06591,1.06716,5.51016,655.503,2.25634,19.2857,2.10068,
93,792.406,1330.27,1707.46,0.595674,12.9185,0,123.694,72.0237,25.6377,799.506,72.6383,148.942,74.9054,18.7229,0,675.958,232.595,9.62269,580.113,235.077,257.123,225.804,2.69237,0,3.06591,1.06716,5.33789,655.503,1.7175,19.2857,1.08356,
94,792.406,1245.58,1891.08,0.636175,10.6568,0,71.164,75.1601,26.0288,782.374,75.732,113.58,90.8825,11.3958,0,117.928,276.272,9.42049,822.592,277.674,153.391,369.844,2.69237,0,3.06591,1.06716,5.55269,655.503,2.25634,19.2857,2.10068,
95,792.406,1487.84,3084.11,0.532588,12.4527,0,228.084,92.6495,26.005,794.781,93.6252,153.622,86.6208,16.3853,0,2290.7,268.424,9.38527,687.391,271.545,279.783,293.776,2.69237,0,3.06591,1.06716,5.55269,655.503,2.25634,27.354,1.96543,
96,792.406,1701.13,8934.12,0.465812,10.4359,0,630.201,56.4831,25.5581,733.487,57.0686,118.46,69.4344,11.1996,0,7985.07,174.283,9.75797,444.148,175.339,210.484,214.733,2.69237,0,3.06591,1.06716,5.55269,655.503,2.25634,24.8583,1.96543,
97,792.406,1135.34,1054.94,0.697944,11.1371,0,71.4057,59.4586,25.3003,734.364,59.902,118.782,54.9927,12.036,0,529.038,185.546,9.89627,353.206,185.557,195.973,162.682,2.69237,0,3.06591,1.06716,5.55269,655.503,2.25634,24.8583,1.96543,
98,792.406,1466.93,2839.25,0.540179,12.9992,0,282.978,79.2797,24.8813,784.899,80.1339,126.717,75.0452,19.2932,0,2085.15,217.133,10.1926,528.563,217.357,233.806,215.952,2.66799,0,3.06591,1.06716,5.14029,655.503,2.25634,23.386,1.96543,
99,792.406,1420.44,2861.27,0.557858,11.8758,0,295.126,65.2421,25.1793,752.937,65.8636,141.143,63.0769,15.1964,0,2306.66,179.929,9.91583,426.282,184.354,252.605,173.403,2.66799,0,3.06591,1.06716,5.55269,655.503,2.25634,24.8583,1.96543,
100,792.406,1424.15,3318.21,0.556405,12.7085,0,267.201,65.8579,25.4246,782.22,66.5782,127.608,76.5543,18.5036,0,2549.18,171.812,9.94583,521.64,173.27,223.618,210.35,2.66799,0,3.06591,1.06716,5.22946,655.503,2.25634,24.8583,1.4371,
101,792.406,1288.8,2266.08,0.614842,12.5291,0,190.093,51.1002,25.0507,768.78,52.1716,131.553,57.5184,19.0162,0,1442.21,122.912,10.1215,533.981,127.405,238.49,135.727,2.66799,0,3.41829,1.06716,5.11306,655.503,2.25634,24.8583,1.96543,
102,783.676,1172.43,1688.47,0.668421,10.4746,0,115.686,62.9984,25.784,727.115,63.4719,109.028,57.8727,11.2617,0,712.937,186.891,9.65957,403.632,186.096,159.894,183.602,2.66799,0,3.41829,1.06716,5.55269,655.956,2.25634,24.8583,1.96543,
103,783.676,1543.12,5015.45,0.507852,11.3982,0,329.866,82.9719,25.3597,780.606,84.2249,132.344,96.3481,13.0742,0,3739,275.969,9.88934,606.357,276.495,243.287,328.67,2.69237,0,3.41829,1.06716,5.55269,655.956,2.25634,24.8583,1.96543,
104,783.676,1222.35,1368.95,0.641125,12.0988,0,54.0942,76.4073,25.5616,769.743,77.1138,130.888,76.439,16.6815,0,282.775,226.66,9.78989,501.718,228.488,224.728,250.364,2.69237,0,3.41829,1.06716,5.55269,655.956,2.25634,24.8583,1.96543,
105,783.676,1212.82,1830.07,0.646159,11.0343,0,152.349,55.9743,25.3022,742.457,56.42,105.672,63.6141,14.5425,0,1270.05,163.447,10.0402,458.56,163.483,142.824,208.404,2.69237,0,3.41829,1.06716,5.55269,616.566,2.25634,24.8583,1.96543,
106,783.676,1085.59,921.081,0.721891,11.1525,0,56.8546,51.9252,25.2821,730.269,52.5197,109.157,48.4276,12.9767,0,127.319,167.127,10.0518,351.396,167.43,171.199,135.703,2.69237,0,3.35487,1.06716,5.27195,655.6,2.25634,24.8583,1.96543,
107,783.676,1232.38,2685.04,0.635905,11.17,0,174.891,51.8391,25.4538,744.62,52.6687,122.959,48.7791,14.6157,0,1468.61,178.075,10.0208,554.425,183.018,233.593,212.915,2.69237,0,3.35487,1.06716,5.11901,655.6,2.25634,24.8583,1.96543,
108,783.676,1648.02,4993.34,0.475526,12.0168,0,514.205,68.3584,25.9532,766.549,69.1572,121.353,70.4281,17.5942,0,4112.09,230.548,9.73259,549.319,230.616,216.743,251.905,2.76507,0,3.35487,1.06716,5.56367,655.6,2.25634,24.8583,1.96543,
109,783.676,1215.03,1721.12,0.644987,12.1789,0,146.143,46.9815,25.6738,763.038,47.5928,124.18,49.2384,17.0197,0,999.754,117.685,9.87819,465.585,118.829,209.43,151.131,2.76507,0,3.35487,1.06716,5.48242,655.6,2.25634,24.8583,1.73907,
110,783.676,1189.05,1258.6,0.659079,10.7932,0,76.9702,75.6562,25.9353,735.631,76.2673,122.956,64.8377,9.83169,0,190.816,226.917,9.62463,333.366,224.793,226.753,216.511,2.76507,0,2.37736,1.06716,5.57534,655.6,2.25634,24.8583,2.10068,
111,783.676,1332.77,2269.63,0.588007,12.5965,0,160.951,74.0538,25.6013,779.45,74.7576,133.949,71.409,17.8695,0,1432.96,250.201,9.95723,548.498,251.614,265.105,247.728,2.76507,0,3.35487,1.06716,5.41021,655.6,2.25634,24.8583,2.10068,
112,783.676,1331.25,2812.55,0.588676,11.2852,0,217.809,65.8286,25.9479,740.565,66.4842,131.203,72.1296,12.9516,0,2160.89,222.828,9.60956,395.691,223.718,272.458,222.044,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,2.10068,
113,783.676,1349.42,2870.54,0.580753,12.1589,0,211.738,69.8383,25.4014,771.726,70.5834,121.277,66.6922,15.635,0,1565.29,235.36,9.69685,596.612,237.436,238.054,260.817,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,2.10068,
114,781.574,1091.9,929.093,0.715791,11.8517,0,58.4251,46.8705,25.8328,749.05,47.3858,107.839,44.6473,15.131,0,177.489,135.841,9.71194,405.401,136.043,195.095,114.031,2.76507,0,3.35487,1.06716,5.43576,655.6,2.25634,24.1735,2.10068,
115,781.574,1275.28,3158.94,0.612866,11.3551,0,236.413,42.2819,25.7363,743.608,42.9208,121.68,51.2805,14.2622,0,2682.83,133.283,9.73871,427.78,135.818,248.753,180.667,2.76507,0,3.35487,0.840669,5.4352,641.63,1.47109,24.8583,0.954924,
116,781.574,1787.71,8595.04,0.437194,12.2347,0,641.451,64.3672,25.9267,780.794,65.0227,135.397,62.5123,16.5807,0,8149.01,193.153,9.63503,544.373,189.688,289.199,252.585,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.76184,
117,781.574,1175.56,1416.86,0.664855,11.3708,0,100.882,55.8583,25.8984,738.085,56.5893,128.386,58.4854,12.4441,0,817.306,178.841,9.67415,355.199,178.906,273.929,196.286,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.76184,
118,781.574,1287.81,1996.5,0.606901,12.2081,0,95.4728,77.8582,25.7111,779.438,78.7254,135.222,83.1751,15.9219,0,453.515,260.396,9.83969,590.309,262.463,293.634,308.54,2.76507,0,3.35487,1.06716,5.57534,649.302,2.25634,24.8583,1.76184,
119,781.574,1185.62,1471.4,0.65921,11.0733,0,59.9698,71.5644,25.8308,761.616,72.2038,112.655,70.7092,9.51676,0,137.047,240.622,9.7903,527.224,242.326,202.162,277.683,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.76184,
120,781.574,1204.87,1555.47,0.648681,13.0238,0,67.4446,59.2808,25.6214,801.65,59.9975,112.139,65.7082,18.438,0,160.847,218.824,9.97417,642.408,221.599,187.771,270.589,2.76507,0,3.35487,1.06716,5.37273,655.6,2.25634,24.8583,1.63701,
121,781.574,1493.94,4677.69,0.523163,11.3743,0,405.989,55.6534,25.5208,765.775,56.5192,115.716,57.3911,15.1718,0,3194.78,226.314,9.90621,676.081,231.176,247.823,290.479,2.76507,0,3.35487,1.06716,5.46542,655.6,2.25634,24.8583,1.76184,
122,781.574,1269.92,2281.67,0.615452,12.0254,0,199.724,49.6325,26.0421,749.708,50.2889,130.295,52.2017,14.5711,0,1709.47,142.285,9.51075,398.507,144.601,264.217,179.665,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.76184,
123,781.574,1719.36,6703.04,0.454573,12.4652,0,541.156,70.927,25.7767,781.35,71.7362,145.804,70.1441,14.8253,0,5880.05,241.008,9.77181,615.833,243.379,307.545,274.355,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.76184,
124,779.794,1528.8,5881.66,0.51007,11.9904,0,427.754,58.1088,26.2378,773.931,58.8589,110.243,61.6758,16.3784,0,5362.52,230.059,9.51584,652.971,233.246,239.06,289.918,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.47879,
125,779.794,1394.12,3620.46,0.559343,12.864,0,240.474,73.6906,26.1589,776.535,74.4237,123.69,66.288,18.7145,0,2571.29,243.574,9.39505,540.788,244.188,262.957,242.781,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.47879,
126,779.794,1161.9,1444.21,0.671137,13.2278,0,104.013,41.739,26.1042,779.951,42.152,123.934,30.7786,20.091,0,632.704,118.378,9.45116,540.574,118.577,275.994,82.5201,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.47879,
127,779.794,1204.97,1824.35,0.647148,11.7362,0,70.0502,73.6057,25.0644,774.973,74.3124,111.619,63.6091,15.3749,0,326.029,277.81,10.2784,750.345,280.469,242.992,283.738,2.76507,0,3.35487,1.06716,5.4575,655.6,2.25634,13.4322,1.31576,
128,779.794,1505.42,3211.62,0.517992,12.562,0,259.14,93.6993,25.2879,808.657,95.0854,130.398,80.5869,16.4401,0,2132.83,322.587,10.0615,727.05,328.727,281.695,361.081,2.76507,0,3.35487,1.06716,5.57534,655.6,2.25634,24.8583,1.31576,
129,779.794,1137.27,1922.4,0.68567,10.9711,0,108.204,51.0239,25.7549,734.459,51.7127,104.319,50.8289,13.5511,0,922.349,202.578,9.9619,443.989,204.373,210.462,216.916,2.70684,0,3.35487,1.06716,5.31524,655.6,2.25634,24.8583,1.31576,
130,779.794,1292.85,2331.5,0.603161,11.2189,0,260.048,51.977,25.1422,728.547,52.3583,129.491,34.0639,12.928,0,1764.68,177.404,10.2749,356.275,177.375,286.853,93.8525,2.70684,0,3.35487,1.06716,5.08359,655.6,2.25634,30.476,1.31576,
131,779.794,1731.15,8278.14,0.450449,11.0583,0,617.827,63.2601,25.1985,749.382,63.707,137.963,62.7523,11.7792,0,7916.79,197.139,10.1756,432.963,197.522,300.426,255.11,2.70684,0,2.80886,1.06716,5.55395,655.6,2.25634,30.476,1.31576,
132,779.794,3888.5,35677.4,0.200539,12.5362,0,2748.74,58.8729,24.7897,808.952,60.0315,113.93,60.644,19.4339,0,35353.7,258.553,10.2471,955.687,264.609,233.157,302.593,2.70684,0,2.80886,1.06716,5.55395,655.6,2.25634,30.476,1.22844,
133,769.112,1207.09,1622.94,0.637163,12.7867,0,87.7196,68.7212,24.7683,781.705,69.4731,102.366,59.5478,18.3325,0,1997.65,238.526,10.2494,586.88,238.723,190.391,250.694,2.70684,0,1.40487,1.06716,5.55395,655.6,2.25634,30.476,1.31576,
134,769.112,1357.98,2971.58,0.566364,11.6069,0,203.949,77.0612,25.0373,767.712,77.8431,128.146,66.6268,13.3693,0,1972.01,264.995,10.1619,596.956,266.728,281.48,278.081,2.70684,0,1.40487,1.06716,5.55395,655.6,2.25634,31.8725,1.31576,
135,769.112,1203.4,1475.5,0.639113,12.1254,0,56.2016,74.4411,24.6883,771.652,75.2039,114.948,74.1436,15.3769,0,198.729,234.007,10.2341,486.4,235.189,230.506,263.016,2.70684,0,1.40487,1.06716,5.55395,655.6,2.25634,30.5392,1.31576,
136,769.112,1169.58,1603.05,0.657595,11.1267,0,130.571,54.525,24.75,732.933,55.0444,116.239,44.3931,12.4749,0,994.2,169.821,10.2721,353.635,171.6,253.298,150.974,2.42509,0,1.40487,1.06716,5.55395,655.6,2.25634,31.8725,1.31576,
137,769.112,1309.34,2392.67,0.587403,11.9741,0,131.695,71.7499,24.5512,797.372,72.7087,122.99,76.3027,15.0817,0,1105.27,261.601,10.3359,838.214,262.374,277.087,314.303,3.05483,0,1.40487,0.961077,5.55395,655.6,2.25634,31.8725,1.31576,
138,769.112,1360.66,2910.8,0.56525,11.2539,0,286.729,59.4519,24.4968,736.807,60.289,114.003,67.6269,11.1165,0,2213.06,203.99,10.4021,346.528,205.544,235.467,237.711,3.05483,0,1.40487,0.961077,5.55395,655.6,1.91854,31.8725,1.31576,
139,769.112,1328.35,2620.91,0.578999,11.9382,0,128.742,75.7854,24.4185,812.493,77.1312,125.26,72.5793,14.9661,0,1159.13,291.739,10.4061,1166.94,294.732,262.568,352.919,2.98168,0,0.58797,0.961077,5.55395,650.239,1.91854,31.8725,1.31576,
140,769.112,1099.81,1243.35,0.699311,11.5691,0,47.014,56.4365,23.2803,745.541,57.0222,105.322,53.6282,14.3047,0,157.51,207.911,10.9252,446.273,210.97,225.094,204.376,3.36761,0,0.58797,0.961077,5.15302,657.463,1.91854,31.8725,1.31576,
141,769.112,1442.6,2615.96,0.533141,14.9777,0,174.162,80.6931,23.2291,860.665,81.4724,135.667,71.7383,23.4672,0,1646.14,292.033,10.865,838.755,294.222,282.45,303.223,3.36761,0,0.58797,0.961077,5.20714,657.463,1.91854,32.8164,1.31576,
142,769.112,1323.89,3086.2,0.580948,11.9286,0,247.837,44.8979,23.2538,794.401,45.5731,103.584,52.4167,16.4687,0,2170.62,212.616,10.813,834.946,218.707,212.295,287.292,3.36761,0,0.58797,0.961077,5.55395,657.463,1.91854,32.8164,1.31576,
143,769.112,1197.17,1555.03,0.642442,12.8259,0,55.1015,69.9327,23.6721,771.024,70.7476,137.836,56.0298,17.8146,0,265.242,242.384,10.6026,523.098,241.415,320.972,223.171,3.36761,0,0.58797,0.961077,5.55395,657.463,1.91854,32.8164,0.882351,
144,769.112,1313.27,2243.71,0.585645,12.981,0,51.1677,78.2785,23.1602,866.432,79.3309,116.17,85.7536,17.9128,0,158.459,308.927,10.7815,983.615,311.272,228.823,395.853,3.36761,0,0.58797,0.961077,5.22104,657.463,1.91854,32.8164,1.31576,
145,769.112,1196.41,1594.69,0.642847,12.5232,0,47.0412,67.6593,23.4237,784.409,68.7357,112.774,79.8482,17.1065,0,127.434,253.729,10.7246,562.545,256.579,214.214,305.202,3.36761,0,0.58797,0.961077,5.38086,657.147,1.91854,32.8164,1.31576,
146,762.106,1075.49,1134.22,0.708616,13.038,0,41.6979,45.6812,23.344,767.85,46.2727,103.158,34.4441,19.0394,0,112.918,155.242,10.9064,510.928,155.346,209.068,137.254,3.36761,0,0.58797,0.961077,5.08102,657.463,1.91854,32.8164,1.31576,
147,762.106,1406.07,3071.72,0.54201,12.0376,0,330.074,57.9339,22.8377,746.067,58.4796,135.578,43.0671,14.2037,0,2352.65,193.844,10.9397,401.174,191.815,317.365,151.875,3.36761,0,0.58797,0.961077,5.42307,657.463,1.91854,33.2861,1.31576,
148,762.106,1108.62,1444.61,0.687438,11.8027,0,41.26,55.5754,22.9905,768.953,56.0425,103.321,48.6732,13.8877,0,279.995,210.76,11.074,623.894,210.885,219.327,267.097,3.36761,0,0.58797,0.961077,5.35958,657.463,1.91854,33.2861,1.31576,
149,762.106,1039.28,1398.01,0.7333,10.1266,0,39.0199,43.7674,23.0325,733.731,44.4821,93.1442,51.9793,7.93691,0,118.906,189.466,11.051,635.627,192.178,203.401,268.136,3.36761,0,0.58797,0.961077,5.55395,657.463,1.91854,33.2861,1.31576,
150,760.248,1135.16,1155.3,0.669728,13.3407,0,53.3323,47.5216,22.6837,775.904,48.0903,136.006,38.2797,19.1693,0,133.748,146.258,11.1776,507.867,146.356,310.526,118.703,3.36761,0,0.58797,0.961077,5.57534,657.463,1.91854,33.2861,1.31576,
151,760.248,1272.16,2197.68,0.597606,12.4629,0,162.165,62.7088,22.6036,771.191,63.632,122.441,54.9522,17.0388,0,1192.38,255.144,11.1966,566.555,257.956,286.154,252.885,3.36761,0,0.58797,0.961077,5.57534,657.463,1.9172,33.2861,0.449708,
152,760.248,1227.41,2184.57,0.619391,11.8473,0,161.868,47.3862,21.9919,761.484,48.0329,120.115,54.6871,14.969,0,1621.98,157.709,11.3732,493.024,160.089,273.312,224.424,3.36761,0,0.58797,0.961077,5.57534,657.463,1.91854,35.5444,1.31576,
153,760.248,1137.32,1697.81,0.668455,11.5153,0,39.0274,62.7036,22.582,769.964,63.9372,106.901,60.691,14.1755,0,167.867,261.767,11.1808,644.182,265.584,243.962,307.81,3.36761,0,0.58797,0.723764,5.57534,656.962,1.60029,35.5444,1.31576,
154,760.248,2253.2,12910.5,0.337409,13.536,0,1063.62,81.0794,21.8226,797.666,81.9304,125.221,68.3202,19.819,0,12494.6,306.548,11.3643,593.885,308.356,288.303,272.113,3.36761,0,0.58797,0.723764,5.57534,657.463,1.60029,34.6596,1.31576,
155,760.248,1315.39,2698.59,0.577964,13.5736,0,154.397,59.4947,21.8434,825.307,60.7193,115.976,64.0804,20.4996,0,1840.91,240.561,11.3257,731.596,246.777,259.99,297.596,3.36761,0,0.58797,0.723764,5.44306,657.463,1.60029,34.6596,1.31576,
156,760.248,1270.87,2226,0.59821,11.6778,0,168.756,53.4188,21.8161,767.672,54.2269,134.322,58.9827,13.7695,0,1254.25,206.583,11.4254,617.247,207.709,310.196,273.326,3.36761,0,0.58797,0.723764,5.57534,657.463,1.60029,34.6596,1.31576,
157,749.58,5227.04,56893.6,0.143404,11.5953,0,4244.36,35.2795,21.2505,739.97,35.8653,105.237,33.485,14.4922,0,56532.4,134.529,11.6699,405.478,136.657,246.558,130.642,3.36761,0,0.58797,0.723764,5.26405,657.463,1.60029,34.6596,1.31576,
158,749.58,1378.32,4420.91,0.543835,12.7829,0,312.165,50.7037,21.1428,773.065,51.5899,110.774,46.1,17.9925,0,5416.82,167.847,11.5914,501.044,169.786,245.67,190.556,3.36761,0,0.58797,0.723764,5.57534,657.463,1.60029,34.6596,1.31576,
159,749.58,1387.34,2990.41,0.540302,11.4772,0,242.292,72.4594,20.8782,794.305,73.45,102.025,70.4492,13.3564,0,2111,278.688,11.5186,671.578,278.182,220.332,336.287,3.01693,0,0.58797,0.723764,5.37844,657.463,1.60029,34.6596,1.31576,
160,749.58,1235.42,1623.61,0.606739,13.7554,0,85.9251,62.9055,20.8438,792.241,63.6712,149.008,47.0739,19.2553,0,403.852,207.349,11.5447,527.833,208.497,343.534,183.747,3.01693,0,0.58797,0.723764,5.57534,657.463,1.60029,34.6596,1.31576,
161,749.58,1571.02,7412.49,0.477129,11.6257,0,496.833,64.5014,20.4202,762.068,65.2739,89.4347,60.8662,14.3517,0,6500.97,287.796,11.7417,553.249,288.985,176.512,283.035,3.01693,0,0.58797,0.723764,5.57534,657.101,1.60029,22.9689,1.31576,
162,749.58,1085.33,1419.62,0.690646,12.1194,0,50.6749,47.8922,20.8001,764.796,48.6237,94.43,45.995,17.4317,0,433.848,210.463,11.6726,551.601,213.939,204.845,210.414,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.31576,
163,749.58,1264.86,2401.32,0.592617,12.2828,0,189.665,56.1878,20.6222,760.938,56.7483,116.617,51.8034,15.784,0,1833.08,193.821,11.6848,464.142,192.377,275.082,181.256,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,19.9036,1.31576,
164,749.58,1029.17,1055.54,0.728335,11.1957,0,42.5262,42.6374,20.7899,728.955,43.3917,96.2658,43.4073,12.1977,0,195.515,159.489,11.5776,361.71,163.226,216.32,183.133,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,31.7772,1.31576,
165,733.202,1497.37,5040.71,0.48966,11.4101,0,472.35,55.1579,20.6413,731.728,55.9232,106.237,43.9211,14.1777,0,4179.19,232.697,11.6475,402.351,233.664,260.035,182.602,3.01693,0,0.58797,0.723764,5.53791,657.156,1.60029,34.6596,1.31576,
166,733.202,1231.27,1986.06,0.595486,11.4425,0,66.2508,76.3373,20.1224,786.506,78.3002,121.31,70.996,11.759,0,486.063,282.817,11.6892,816.358,290.47,274.406,316.952,3.01693,0,0.58797,0.723764,5.22582,657.156,1.60029,34.6596,1.31576,
167,733.202,1129.82,1708.59,0.648956,12.0867,0,35.5022,53.4309,20.2971,785.01,54.3108,109.894,59.287,17.6716,0,113.144,242.168,11.6654,759.803,247.815,263.021,316.389,3.01693,0,0.58797,0.723764,5.36575,657.156,1.60029,34.6596,0.994514,
168,733.202,1124.83,2118.67,0.651834,11.73,0,49.2727,54.0201,20.5374,786.887,55.0088,85.4461,61.9271,16.8053,0,266.463,273.756,11.5759,873.412,276.632,185.782,338.138,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.15025,
169,733.202,1427.82,2725.33,0.513513,13.9331,0,210.033,80.7775,19.6375,824.412,81.5304,126.743,70.7501,20.4285,0,1625.57,301.05,11.8619,654.516,302.039,286.018,298.389,3.01693,0,0.58797,0.723764,5.25303,657.156,1.60029,34.6596,1.31576,
170,731.867,1173.84,2746.08,0.623482,10.802,0,100.385,52.7787,19.0891,787.156,53.7832,83.4414,66.4029,14.425,0,951.608,272.042,11.8841,1007.19,279.449,171.843,374.254,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.31576,
171,731.867,1085.8,1356.71,0.674032,11.8911,0,44.8297,60.622,18.8888,751.527,61.3663,88.145,48.5342,16.0026,0,159.423,263.314,11.9157,474.498,264.37,171.374,209.296,3.01693,0,0.58797,0.723764,5.38398,657.156,1.60029,34.6596,1.31576,
172,731.867,1104.94,1433.84,0.662357,11.1711,0,41.6437,63.5356,18.8276,752.895,64.1862,91.8972,60.7882,12.6586,0,135.656,247.673,11.9228,501.244,247.719,169.438,268.618,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.26372,
173,731.867,1295.72,2700.24,0.564833,12.5666,0,215.912,55.5392,18.6035,769.59,56.6814,113.416,53.4152,18.0977,0,1670.47,212.762,11.822,516.536,216.17,271.991,218.378,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.26372,
174,731.867,1116.85,1335.58,0.655294,12.8105,0,67.5607,41.1935,18.1267,767.313,42.0099,133.487,34.3525,18.4493,0,523.054,163.397,11.8381,500.335,164.039,340.304,152.277,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.26372,
175,731.867,1322.27,2329.72,0.553492,11.8626,0,64.7186,90.3899,17.6763,833.316,91.7929,106.81,105.706,15.3216,0,200.825,346.623,11.8104,908.954,350.155,264.41,427.715,2.43977,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.26372,
176,731.867,1509.64,3514.73,0.484798,14.0111,0,165.009,80.1954,17.7617,917.63,76.3057,100.142,138.579,22.0644,0,1584.71,314.435,11.7314,1313.18,298.071,228.305,931.332,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.26372,
177,731.867,1308.83,2413.95,0.559175,13.735,0,59.7934,78.1215,17.2901,852.595,79.3098,120.328,87.6612,22.2809,0,232.397,323.962,11.7227,1096.27,327.156,276.902,388.424,0.778774,0,0.58797,0.723764,5.10087,657.156,1.60029,34.6596,1.26372,
178,731.867,1127.18,1335.6,0.64929,13.1166,0,42.4991,51.3582,17.6966,785.468,52.1852,110.876,53.9815,18.9488,0,119.309,214.159,11.7662,537.917,215.381,258.197,218.086,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,34.6596,1.26372,
179,731.867,1082.81,1449.43,0.675895,12.0199,0,49.1446,46.465,17.5141,766.698,47.2167,92.2141,51.5401,16.6469,0,215.759,218.671,11.778,591.686,219.93,202.167,246.848,3.01693,0,0.58797,0.723764,5.49206,657.156,1.60029,34.6596,1.26372,
180,731.867,1204.63,2337.03,0.607546,11.8224,0,165.984,55.9425,16.9778,736.404,56.6709,120.599,40.2284,15.9283,0,1342.51,199.553,11.6244,437.37,198.287,304.771,162.328,3.01693,0,0.58797,0.723764,5.09256,657.156,1.60029,34.568,1.26372,
181,731.867,1035.86,1198.08,0.70653,12.147,0,34.6453,41.3365,16.8113,756.078,42.2111,94.0221,38.6099,17.3008,0,166.05,176.094,11.6074,478.183,179.206,229.355,167.346,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,35.1771,1.26372,
182,731.867,1035.37,1208.39,0.706863,11.0204,0,39.1084,42.9226,16.453,732.337,43.9532,103.419,46.1596,12.2041,0,120.281,176.055,11.6497,379.685,177.93,262.219,205.529,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,35.1771,1.26372,
183,731.867,1146.76,2152.49,0.638203,11.0063,0,169.954,33.5322,15.9826,730.136,34.4671,109.117,42.5686,13.2113,0,1417.77,141.802,11.4675,378.075,143.449,280.023,169.614,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,32.3975,1.26372,
184,731.867,1023.7,1884.47,0.714924,10.3567,0,133.566,20.2931,15.6661,706.201,21.189,86.8622,29.5662,10.6159,0,1537.98,75.6862,11.2989,300.856,79.4988,200.841,141.965,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,32.3975,1.26372,
185,731.867,1133.87,1362.94,0.645458,12.6123,0,49.6702,71.7663,15.1449,769.36,72.4791,94.4283,48.412,16.625,0,194.089,272.894,11.1256,459.034,276.037,197.794,189.987,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,32.3975,1.26372,
186,731.867,1046.6,1149.06,0.699279,13.8767,0,33.4526,39.2855,15.22,761.069,40.399,105.355,37.9451,32.4558,0,91.5004,157.473,11.1602,468.702,163.032,263.582,181.756,3.01693,0,0.58797,0.723764,5.11708,657.156,1.60029,32.3975,1.26372,
187,731.551,1535.68,6817.25,0.476371,10.6074,0,590.534,37.0971,14.6854,716.093,37.7926,102.177,26.6906,11.0379,0,6340.7,130.809,11.054,272.06,130.925,248.606,109.015,3.01693,0,0.58797,0.723764,5.57534,657.156,1.60029,32.3975,1.26372,
