Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
279,1248.17,2263.56,4266.82,0.551417,66.5122,0,144.391,1525.88,92.7019,0.825571,351.233,64.4579,17.5627,239.612,0,390.267,1020.71,362.46,2.1367,2952.1,233.306,27.7361,0.0932118,0,17.2953,1207.7,0.0806199,0.00907035,4.23705,0.0707703,8.52339,
280,1248.17,3425.24,14397.7,0.364403,65.079,0,131.606,1436.16,63.8999,0.580034,1647.9,64.4884,15.5258,210.953,0,341.168,777.168,225.123,1.26008,13797.1,209.533,22.8503,0.0932118,0,17.2953,1207.7,0.0806199,0.002453,4.23705,0.0707703,8.52339,
281,1248.17,1857.55,1745.87,0.671941,84.0523,0,122.595,1441.91,79.2223,1.02847,33.2713,80.5864,14.8847,286.357,0,325.1,759.838,266.74,2.82356,644.632,270.234,21.2305,0.0932118,0,17.2953,1207.63,0.0806199,0.00907035,4.23705,0.0649543,2.69868,
282,1248.17,1938.98,2162.38,0.643724,69.0176,0,156.722,1463.53,100.284,0.962938,64.7248,67.7595,15.979,299.41,0,427.037,850.502,366.808,2.72138,292.639,293.586,23.4104,0.0932118,0,17.2953,1207.63,0.0806199,0.00800233,4.23705,0.0649543,8.52339,
283,1248.17,1904.4,2272.83,0.655411,71.658,0,125.308,1395.95,70.7304,0.981364,154.686,70.8844,14.2048,252.889,0,358.365,725.886,274.778,2.59907,1047.1,250.797,21.2104,0.0932118,0,17.2953,1207.63,0.0806199,0.00907035,4.23705,0.0649543,8.52339,
284,1248.17,2233.32,3881.71,0.558883,87.4655,0,114.368,1490.6,114.16,1.01276,323.919,87.1972,14.598,337.021,0,297.022,930.56,427.421,2.52806,2797.11,321.184,21.8235,0.119995,0,17.2953,1207.63,0.0806199,0.00907035,2.79989,0.0649543,8.4613,
285,1248.17,2342.94,3919.11,0.532735,83.2919,0,170.982,1417.66,66.5186,0.648256,506.506,82.1314,15.1989,291.411,0,445.141,747.337,237.251,1.82391,2797.41,288.817,21.5973,0.119995,0,17.2953,1207.63,0.0485493,0.00907035,4.23705,0.0649543,8.52339,
286,1248.17,2157.98,2737.43,0.578396,82.9818,0,163.228,1467.64,90.0189,0.816905,254.992,81.7824,16.5224,265.016,0,416.686,872.986,332.716,2.33687,1197.92,259.95,24.1959,0.119995,0,17.2953,1207.63,0.0485493,0.00907035,4.17129,0.0707703,8.52339,
287,1248.17,1965.14,2203.71,0.635153,55.04,0,146.742,1508.53,37.8964,0.870407,143.093,54.8798,18.0926,198.706,0,396.079,929.304,158.198,2.31949,925.727,198.45,28.3244,0.119995,0,17.2953,1207.63,0.0485493,0.00907035,4.23705,0.0707703,7.06139,
288,1248.07,1836.88,1804.96,0.679448,81.2065,0,117.222,1414.28,75.0945,0.677153,55.2095,78.9798,14.2167,259.322,0,341.726,716.182,307.411,1.94184,222.953,254.653,20.0515,0.119995,0,17.2953,1207.63,0.0485493,0.00907035,3.40691,0.0707703,3.96437,
289,1247.67,1652.34,2175.98,0.755093,32.1604,0,100.59,1280.39,40.5555,0.635615,155.854,31.2978,10.8511,183.693,0,347.466,453.654,188.184,2.17232,1339.79,174.806,12.6138,0.119995,0,17.2953,1207.63,0.0485493,0.00907035,2.97904,0.0707703,8.52339,
290,1247.67,3063.43,8992.63,0.407278,91.9007,0,170.177,1462.56,73.7415,0.735588,1156.72,91.1739,16.4272,289.668,0,392.828,741.044,244.87,2.02527,8209.86,288.494,23.6021,0.119995,0,18.8304,1207.63,0.0485493,0.00750308,2.97904,0.0707703,7.57719,
291,1247.67,1920.87,2067.81,0.649532,91.7261,0,122.449,1404.1,99.1671,1.17267,103.394,85.1851,13.6736,323.542,0,322.169,659.24,353.605,3.27814,794.662,310.949,16.1047,0.119995,0,18.8304,1207.63,0.0485493,0.00647854,2.92401,0.0707703,8.60085,
292,1247.67,2038.46,2505.34,0.612064,70.9151,0,135.538,1499.15,107.171,0.891014,136.855,71.6187,16.3219,234.969,0,369.295,883.355,495.329,2.35183,919.978,227.834,23.3943,0.157311,0,18.8304,1207.63,0.0485493,0.00647854,2.97904,0.0714236,8.60085,
293,1247.67,1931.11,2050.61,0.646089,118.589,0,162.546,1371.47,95.1145,0.585323,51.9056,117.438,13.4604,370.536,0,415.542,650.766,314.293,1.83471,206.947,366.882,15.9829,0.157311,0,18.8304,1207.63,0.0485493,0.00647854,2.97904,0.0549238,8.60085,
294,1247.67,1845.1,2274.43,0.676208,52.9576,0,102.223,1377.99,69.5453,0.71294,175.74,52.3446,13.5847,205.263,0,314.821,671.555,265.127,2.38308,1171.49,204.123,19.1718,0.157311,0,18.8304,1207.63,0.0485493,0.00907035,2.97904,0.0549238,8.60085,
295,1247.67,1878.47,2125.09,0.664194,62.8304,0,125.134,1480.56,74.8346,0.680634,57.6337,61.6728,15.1218,238.392,0,369,1012.45,369.031,2.38199,261.751,232.471,20.7501,0.157311,0,18.8304,1207.63,0.0485493,0.00907035,2.97904,0.0549238,8.63931,
296,1247.67,2110.11,2649.34,0.591281,84.8023,0,187.813,1463.63,68.9778,0.642355,203.443,84.2604,16.544,255.794,0,484.816,751.199,222.531,1.90481,1302.2,254.898,22.8265,0.112594,0,18.8304,1207.63,0.0485493,0.0071002,2.97904,0.027039,8.63931,
297,1247.67,1662.27,1554.91,0.75058,71.3119,0,106.316,1308.63,47.1096,0.554796,46.2345,70.173,11.9423,276.205,0,352.919,472.647,203.359,1.73204,233.839,271.403,13.0895,0.112594,0,18.8304,1207.63,0.0485493,0.00907035,2.97904,0.027039,8.63931,
298,1247.67,1952.85,1954.22,0.638897,100.769,0,173.363,1409.53,82.8411,0.749661,71.6897,99.293,14.6123,307.871,0,434.914,667.441,285.349,2.00758,222.321,303.556,18.6806,0.112594,0,18.8304,1207.63,0.0485493,0.00907035,2.97904,0.027039,6.32519,
299,1247.67,2102.17,2215.39,0.593514,113.254,0,174.767,1479.02,101.965,1.10501,103.257,112.177,16.6319,344.038,0,449.046,735.474,330.241,3.07704,314.347,341.258,22.2733,0.112594,0,18.6154,1207.63,0.0485493,0.00907035,2.97904,0.027039,3.62627,
300,1247.67,2466.8,4305.28,0.505785,107.645,0,138.117,1541.2,105.718,0.777629,450.036,105.18,18.1205,312.331,0,325.138,984.219,383.672,2.20783,2695.75,307.855,27.026,0.112594,0,18.6154,1207.63,0.0485493,0.00531464,2.97904,0.027039,8.63931,
301,1247.67,1965.29,4236.08,0.634852,48.6702,0,59.3121,1362.18,37.8424,0.234246,395.038,48.3842,13.6257,235.323,0,183.566,690.122,182.933,0.720989,3368.06,233.958,20.5517,0.112594,0,18.6154,1207.63,0.0485493,0.00531464,2.97904,0.027039,8.63931,
302,1247.67,1937.95,1753.96,0.643809,57.0927,0,155.086,1492.45,64.6809,0.732499,94.7908,55.9963,17.1229,202.857,0,390.29,863.732,231.283,2.02787,434.916,201.368,25.2985,0.112594,0,18.6154,1207.63,0.0485493,0.00531464,2.60039,0.027039,8.63931,
303,1247.67,2391.06,6727.96,0.521806,54.3363,0,138.691,1373.67,59.7817,0.763822,696.927,53.678,13.2113,187.444,0,395.015,572.162,219.24,2.30374,6332.48,185.854,16.9431,0.112594,0,18.6154,1208.05,0.0485493,0.00531464,2.60039,0.027039,6.92958,
304,1247.67,1843.69,2414.76,0.676725,57.8851,0,122.75,1387.62,41.652,0.739416,161.387,57.2492,14.4034,257.411,0,387.703,766.679,236.689,2.59567,1188.75,254.783,22.2943,0.112594,0,18.6154,1208.05,0.0485493,0.00475192,2.54422,0.027039,8.63931,
305,1247.67,1723.45,1481.2,0.723937,78.9428,0,85.573,1336.91,77.591,0.428102,48.4703,82.2168,13.3123,281.559,0,275.665,555.239,363.427,1.30099,155.908,288.333,17.0441,0.112594,0,18.6154,1207.85,0.0485493,0.00253358,2.60039,0.027039,8.63931,
306,1247.27,1976.42,2023,0.631074,83.2376,0,136.778,1469.02,84.0065,0.893641,104.625,81.505,16.3516,240.861,0,352.077,781.578,286.509,2.45286,451.324,237.867,22.4669,0.112594,0,18.6154,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.63931,
307,1247.27,2224.28,3495.26,0.56075,66.234,0,140.689,1462.34,74.3719,0.833851,403.017,61.8972,14.9043,247.132,0,405.238,969.439,296.897,2.52408,2251.34,228.964,21.0547,0.112594,0,18.6154,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.74056,
308,1247.27,1678.71,2184.07,0.742992,23.3684,0,110.48,1331.7,30.4001,0.414044,146.53,23.1393,12.6807,115.872,0,368.093,611.659,154.428,1.60553,1276.61,114.164,18.0403,0.112594,0,18.6154,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.74056,
309,1247.27,2082.87,2185.73,0.59882,103.081,0,208.22,1454.03,107.191,1.05595,91.8251,101.736,15.733,329.877,0,549.963,729.954,339.118,2.60663,263.09,326.437,21.2842,0.112594,0,18.6154,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.74056,
310,1247.27,2079.79,2252.22,0.599707,104.981,0,163.55,1519.62,111.853,1.14699,59.6358,101.243,17.7643,329.366,0,427.719,952.535,378.205,2.91883,169.721,324.26,26.3965,0.112594,0,18.6154,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.74056,
311,1247.27,1993.44,2580.06,0.625684,78.9007,0,128.939,1384.41,78.6229,0.476428,230.644,77.4193,14.0318,268.436,0,381.449,659.207,282.319,1.6195,1617.42,266.347,18.8518,0.112594,0,18.7364,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.74056,
312,1247.27,2033.41,2268.47,0.613387,105.71,0,177.275,1464.23,90.9862,1.13306,75.8845,102.434,15.7614,328.17,0,454.555,915.53,293.591,2.95553,278.517,317.166,22.2644,0.112594,0,18.7364,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.74056,
313,1247.27,1999.27,2519.47,0.62386,106.715,0,106.626,1394.82,130.872,0.884821,141.752,104.861,12.7485,341.938,0,313.86,724.322,420.963,2.70778,866.995,336.036,15.5533,0.112594,0,18.7364,1207.85,0.0485493,0.00253358,2.97904,0.027039,8.75813,
314,1247.27,1874.49,2038.2,0.66539,87.7411,0,132.391,1405.1,91.9615,0.573297,57.1663,85.6012,13.9603,318.418,0,379.271,739.299,319.346,1.75224,223.298,312.323,19.6963,0.112594,0,18.7364,1207.97,0.0485493,0.00253358,2.97904,0.027039,8.75813,
315,1247.27,2891.16,8280.15,0.431407,68.9123,0,103.575,1460.99,73.7938,0.682197,1098.58,68.268,16.3577,272.343,0,277.956,834.473,294.631,2.01116,7420.68,270.694,24.8476,0.112594,0,18.7364,1207.97,0.0485493,0.00253358,2.97904,0.027039,8.75813,
316,1247.27,1572.56,1265.52,0.793145,39.1921,0,81.8777,1297.27,55.2275,0.413522,49.4575,38.1574,10.9605,174.207,0,287.985,384.45,237.553,1.33447,1068.74,172.915,9.21615,0.112594,0,18.5461,1207.85,0.0485493,0.00907035,2.97904,0.027039,8.75813,
317,1247.27,1900.3,1904.59,0.656352,76.7783,0,168.752,1369.86,94.724,0.914136,96.5854,79.1599,13.5288,257.072,0,455.578,548.789,418.936,2.63045,417.16,264.91,16.8349,0.112594,0,18.5461,1207.97,0.0618355,0.00356474,2.97904,0.027039,8.09959,
318,1247.27,1798.1,1901.55,0.693659,99.0151,0,93.613,1362.43,79.4986,0.66601,51.6317,97.7038,13.5395,346.043,0,274.115,630.632,318.128,2.25075,168.713,340.898,16.8542,0.151025,0,18.5461,1207.79,0.0618355,0.00246184,2.97904,0.0507388,8.75813,
319,1247.27,1843.33,1839.58,0.676638,83.9299,0,113.222,1381.84,40.1882,0.621053,125.255,83.4458,14.8289,264.381,0,310.836,600.486,176.143,2.17163,563.177,263.434,19.9234,0.151025,0,18.5461,1100.98,0.0618355,0.00672805,2.97904,0.0507388,4.17265,
320,1247.27,2112.4,2596.83,0.590449,95.7771,0,182.781,1439.04,100.47,0.740217,184.791,93.5321,15.2696,293.994,0,471.82,726.299,289.286,2.07356,1045.7,289.313,20.8617,0.13503,0,18.7364,1207.91,0.0618355,0.00672805,2.97904,0.027322,8.75813,
321,1247.27,1881.93,2044.25,0.662759,67.0254,0,148.97,1423.88,58.8303,0.709111,101.274,66.1612,15.079,292.527,0,446.077,808.632,279.234,2.36435,476.385,288.916,22.6013,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,2.97904,0.0507388,8.75813,
322,1247.27,2051.11,2446.96,0.608095,100.132,0,154.263,1420.35,53.4697,0.817879,206.732,99.3368,16.0094,288.082,0,424.842,674.014,192.844,2.3451,1215.57,287.284,21.8141,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,2.97904,0.0507388,5.41137,
323,1247.27,2099.18,2707.8,0.594169,91.2397,0,155.374,1438.19,93.1956,0.767267,215.18,89.9807,15.2521,284.748,0,393.894,778.391,310.13,2.5192,1357.46,279.911,21.2377,0.151025,0,18.7364,1176.56,0.0618355,0.00672805,2.97904,0.0507388,8.75813,
324,1247.27,1906.22,2245.85,0.654313,41.354,0,122.132,1414.26,69.0432,0.561408,205.126,39.1991,14.5467,153.081,0,344.303,761.593,256.031,1.76849,1198.78,147.497,20.8625,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,2.97904,0.0507388,8.75813,
325,1247.27,1825.78,2551.64,0.683143,35.0065,0,99.7642,1323.96,39.0201,0.610219,280.778,34.5297,12.109,140.367,0,306.54,472.382,180.482,2.07165,1850.26,139.208,14.608,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,2.97904,0.0507388,3.1377,
326,1247.27,2178.69,2701.05,0.572484,86.6619,0,123.411,1519.57,82.1819,0.740848,263.566,85.2074,17.3546,285.034,0,302.436,898.574,278.968,2.0111,1417.03,281.041,25.5225,0.151025,0,18.7364,1207.84,0.0618355,0.00368558,2.97904,0.0507388,8.75813,
327,1247.27,1776.9,1712.1,0.701933,67.0609,0,100.67,1400.19,88.6029,0.698434,40.6097,65.1906,13.8821,250.303,0,294.837,698.692,315.64,2.24622,223.515,246.661,19.0899,0.151025,0,17.9001,1207.84,0.0618355,0.00368558,2.97904,0.0507388,8.75813,
328,1247.27,2165.67,3019.2,0.575927,58.3216,0,140.531,1520.16,67.2643,0.735353,303.108,57.5813,17.9687,253.997,0,372.425,952.149,273.592,2.34214,1888.02,251.023,28.0363,0.151025,0,18.7364,1207.84,0.0618355,0.00368558,3.431,0.0507388,8.75813,
329,1247.27,2270.62,3173.59,0.549306,115.985,0,175.227,1445.72,94.0802,0.785659,309.746,113.416,15.6586,380.994,0,458.64,786.15,324.714,2.15096,1849.03,373.294,22.024,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,3.431,0.0507388,8.75813,
330,1247.27,1915.52,2189.26,0.651138,61.4935,0,117.297,1445.64,73.4482,0.785397,143.942,57.7806,15.1346,230.507,0,334.454,768.773,293.135,2.55963,1100.56,220.229,21.2837,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,3.431,0.0507388,8.75813,
331,1247.27,1808.74,1772.22,0.68958,84.1417,0,100.09,1398.3,78.9099,0.623351,48.9463,83.3746,14.3498,292.541,0,272.166,692.9,264.239,2.0655,201.316,290.801,20.6017,0.151025,0,18.7364,1207.84,0.0618355,0.00672805,3.431,0.0507388,8.75813,
332,1247.27,1978.39,2287.18,0.630446,94.2148,0,127.193,1454.92,114.188,0.682523,80.2425,91.6141,15.3295,295.819,0,336.375,923.672,391.019,2.03475,388.232,289.436,23.8112,0.151025,0,18.7364,1207.84,0.0618355,0.00750469,3.35525,0.0507388,8.75813,
333,1247.27,1791.51,1854.22,0.696209,61.1628,0,125.598,1376.78,53.9968,0.570683,98.9191,60.5864,13.8992,238.1,0,366.087,664.664,221.964,2.06539,407.825,236.357,19.472,0.151025,0,18.7364,1207.84,0.0893235,0.00269391,2.77863,0.0507388,8.37206,
334,1247.27,1827.68,2253.46,0.682432,44.7144,0,151.096,1349.95,52.8027,0.53883,172.918,43.0755,12.5829,172.884,0,462.644,553.211,227.407,2.04882,1319.17,169.824,15.665,0.151025,0,18.7364,1207.84,0.0893235,0.00386537,3.431,0.0507388,8.75813,
335,1247.27,1943.69,2466.68,0.641702,101.201,0,114.514,1390.35,36.5349,0.495131,184.555,100.873,15.1589,304.134,0,313.717,568.084,146.718,1.66722,1343.7,303.82,19.8054,0.151025,0,18.7364,1207.84,0.065795,0.00513656,3.12181,0.0507388,7.70103,
336,1247.27,1809.33,1817,0.689351,85.9802,0,90.7509,1363.81,63.9959,0.606807,105.901,84.7772,13.5146,295.673,0,270.44,567.397,257.289,1.94954,569.596,292.746,17.2475,0.151025,0,18.7364,1207.84,0.0893235,0.00368154,3.75629,0.0507388,8.75813,
337,1247.27,2036.34,2634.63,0.612505,59.437,0,127.677,1477.26,45.6216,0.67504,249.549,59.0215,17.0941,251.909,0,343.362,904.191,189.2,2.00494,1360.74,251.173,27.0996,0.151025,0,18.7364,1207.84,0.0893235,0.00513656,3.75629,0.0507388,8.75813,
338,1247.27,1935.88,1799.76,0.644291,71.853,0,146.233,1493.38,63.7726,1.04385,71.0574,71.0108,17.5244,252.397,0,372.119,855.635,238.158,2.83649,252.586,251.626,25.6351,0.151025,0,18.7364,1207.84,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
339,1247.27,1891.65,1788.23,0.659353,57.3214,0,158.387,1410.82,81.655,0.575637,112.278,56.3053,14.3084,201.446,0,427.376,678.436,292.311,1.98659,325.388,200.616,19.9306,0.151025,0,18.7364,1175.08,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
340,1247.27,1923.41,1728.69,0.648467,85.8046,0,149.039,1421.86,87.2658,0.848726,78.2969,85.1016,15.1883,260.047,0,365.081,695.663,238.653,2.34162,244.371,258.954,20.6253,0.151025,0,18.7364,1207.77,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
341,1247.27,2169.06,3652.91,0.575027,80.1994,0,138.753,1361.67,66.4436,0.449137,428.831,79.0392,13.6703,284.202,0,379.092,519.047,247.085,1.48682,2500.58,282.8,16.4964,0.151025,0,18.7364,1207.84,0.0611164,0.00398105,2.88163,0.0507388,8.75813,
342,1247.27,2712.99,4650.33,0.459739,141.677,0,165.894,1583.32,142.749,1.19674,521.173,138.257,18.7286,396.318,0,394.221,987.998,414.043,3.19688,2846.37,388.029,26.4893,0.151025,0,18.7364,1207.84,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
343,1247.27,2574.51,7290.28,0.484468,88.4555,0,139.222,1441.27,90.5011,0.805978,715.882,84.4738,13.9002,347.931,0,420.345,883.687,344.259,2.5568,6437.52,332.029,20.5301,0.151025,0,18.7364,1207.84,0.0893235,0.00398105,3.64403,0.0507388,8.75813,
344,1247.26,3012.04,11274.8,0.414093,82.291,0,110.702,1437.15,70.1678,0.438946,1214.16,81.629,15.5019,294.372,0,342.279,845.052,276.203,1.71784,10338.3,292.411,24.7411,0.151025,0,18.7364,1207.84,0.0893235,0.00398105,3.75629,0.0507388,5.40479,
345,1247.26,2124.02,2892.09,0.587217,78.5162,0,172.523,1454.77,69.198,0.857539,254.381,77.7958,15.9794,239.376,0,459.872,742.415,264.471,2.40009,2046.77,238.395,22.5195,0.151025,0,18.9268,1207.84,0.0893235,0.00398105,3.75629,0.0507388,7.87653,
346,1247.26,1993.28,1810.52,0.625733,108.329,0,155.596,1434.1,107.157,0.992478,64.9873,106.411,15.7063,305.314,0,357.105,645.87,301.614,2.58611,288.265,300.489,19.192,0.151025,0,18.9268,1207.84,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
347,1247.26,1858.87,1909.63,0.670977,60.9551,0,135.606,1419.56,63.9366,0.516655,104.845,58.5537,14.9055,232.114,0,378.494,719.449,233.4,1.85915,429.721,227.526,20.5674,0.151025,0,18.9268,1207.84,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
348,1247.26,2048.43,2568.63,0.608885,78.6717,0,134.869,1435.43,98.0697,0.775322,209.157,76.725,14.7357,288.413,0,362.595,702.995,336.395,2.47198,1449.05,284.651,19.2369,0.151025,0,18.9268,1207.84,0.0893235,0.00279411,3.75629,0.0507388,8.75813,
349,1247.26,2046.31,3745.9,0.609519,54.4775,0,128.737,1420.2,51.6385,0.434728,322.451,53.4422,14.9257,183.42,0,381.096,745.985,226.915,1.47365,2611.2,180.052,21.3065,0.151025,0,20.4496,1207.84,0.0893235,0.00279411,3.75629,0.0507388,8.75813,
350,1247.26,2308.76,3128.66,0.54023,136.007,0,161.883,1530.04,114.219,1.01746,214.183,133.095,18.3171,371.647,0,383.774,860.493,386.863,2.79792,1400.8,366.353,25.0448,0.151025,0,17.9998,1207.84,0.0893235,0.00279411,3.75629,0.0507388,8.75813,
351,1247.25,2612.07,6090.37,0.477494,83.3196,0,189.924,1418.12,65.7746,0.812312,756.055,82.5879,15.4731,280.733,0,476.616,711.323,228.207,2.48318,5449.75,278.527,22.1427,0.151025,0,20.4496,1200.04,0.0893235,0.00279411,3.62801,0.0507388,8.58937,
352,1247.25,2081.95,3200.36,0.599076,108.275,0,100.74,1377.38,68.6876,0.642655,305.674,106.376,14.1762,345.273,0,280.504,683.832,317.293,2.19738,1756.8,338.489,18.8314,0.151025,0,20.4496,1207.84,0.0893235,0.00398105,3.75629,0.0507388,8.75813,
353,1247.25,3173.68,11471.3,0.392997,74.4947,0,157.168,1490.88,80.9789,0.74178,1279.76,73.0292,16.6287,265.946,0,424.747,873.584,280.748,2.18156,10751.7,259.275,24.9391,0.151025,0,20.4496,1207.85,0.0760992,0.00398105,3.75629,0.0507388,8.75813,
354,1247.25,2232.07,5724.16,0.558785,73.7477,0,126.359,1358.75,62.9898,0.554154,523.971,72.4228,13.2818,279.596,0,386.384,679.786,290.548,2.17306,4949.11,274.524,17.7752,0.151025,0,20.4496,1207.85,0.0760992,0.00398105,3.73284,0.0507388,8.74979,
355,1247.14,1967.44,3570.8,0.633892,63.2091,0,111.599,1344.9,58.6611,0.518854,313.605,62.3705,12.5747,257.76,0,345.232,597.943,254.113,2.09725,2744.38,254.56,15.8556,0.151025,0,20.4496,1207.85,0.0760992,0.00398105,3.75629,0.0507388,5.00765,
356,1246.87,1938.28,3267.91,0.643287,65.2789,0,117.523,1398.17,44.7023,0.513656,238.252,60.683,13.1569,274.633,0,373.971,904.653,212.398,1.78388,2087.18,257.045,18.6438,0.151025,0,20.4496,1207.85,0.0760992,0.00398105,3.75629,0.0507388,2.61828,
357,1246.87,1964.4,2475.5,0.634734,87.2766,0,160.393,1337.52,101.42,0.763763,174.385,90.1111,12.529,283.551,0,445.817,530.408,334.842,2.51756,1112.82,290.476,14.9279,0.151025,0,20.4496,1207.85,0.0760992,0.000815192,3.63775,0.0507388,8.733,
358,1246.87,2206.59,3666.32,0.565069,56.8759,0,163.479,1359.93,110.796,0.738189,442.165,59.924,12.6752,174.863,0,424.741,420.1,444.381,2.15421,2736.05,185.531,9.97352,0.151025,0,20.4496,1207.85,0.0760992,0.00281157,3.75629,0.0507388,8.733,
359,1246.87,2273.98,3595,0.548322,84.4038,0,148.883,1409.22,62.3227,0.841379,471.054,82.514,14.7452,276.967,0,411.407,680.877,269.323,2.67748,2473.38,269.632,19.6612,0.151025,0,20.4496,1207.85,0.0760992,0.000339116,3.75629,0.0507388,8.733,
360,1246.87,1965.59,1974.22,0.634351,106.388,0,140.878,1453.48,99.4027,0.630632,44.3576,104.55,15.9086,337.669,0,365.047,760.132,326.65,2.15278,440.26,332.914,22.3348,0.151025,0,20.4496,1207.85,0.0760992,0.00281157,3.75629,0.0507388,8.733,
361,1246.87,1754.57,2375.42,0.710643,47.7619,0,84.0563,1348.53,56.1722,0.427331,157.512,47.1716,12.9388,216.751,0,267.266,643.699,229.541,1.74226,1211.34,215.43,18.4445,0.151025,0,20.4496,1207.85,0.0760992,0.00149479,3.75629,0.0507388,8.733,
362,1246.87,1909.06,2039.82,0.653135,91.5704,0,162.976,1379.84,99.0894,0.793303,70.9563,90.4641,13.3733,318.642,0,435.313,563.849,315.508,2.35706,342.157,315.775,15.5738,0.151025,0,20.4496,1207.85,0.0760992,0.000761718,3.75629,0.0507388,8.733,
363,1246.87,2050.93,3558.49,0.607956,51.5228,0,112.348,1355.91,40.3591,0.355493,425.936,51.1424,13.3554,200.939,0,347.195,570.586,158.418,1.37246,2758.04,200.201,16.8048,0.151025,0,20.4496,1207.85,0.0760992,0.000761718,3.42127,0.0507388,8.733,
364,1246.87,2225.01,3186.69,0.560391,123.411,0,144.563,1447.15,106.139,0.858871,266.484,121.147,15.2561,375.222,0,381.771,809.696,334.048,2.59646,1927.52,367.634,20.5607,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
365,1246.87,2147.23,3712.12,0.580688,79.2465,0,99.7075,1418.21,72.4725,0.664867,383.1,78.6493,15.1791,308.036,0,290.671,767.509,288,2.20185,2947.8,306.322,22.2053,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
366,1246.87,1820.53,2179.87,0.684896,64.385,0,92.3016,1364.5,53.8428,0.554218,167.65,63.5764,13.7167,258.673,0,252.977,704.101,211.014,2.18338,1353.33,257.02,20.2163,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
367,1246.87,2152.28,3189.79,0.579327,68.4269,0,140.956,1463.41,65.8012,0.703252,329.624,67.0599,16.3038,234.545,0,413.57,848.116,284.008,2.48054,1956.87,232.532,24.8454,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
368,1246.87,1982.96,1963.05,0.628794,90.8518,0,143.556,1501.41,88.5003,1.06251,51.2457,89.4033,16.9326,272.808,0,387.972,838.941,282.551,2.87298,237.257,269.353,23.9414,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
369,1246.87,2245.81,3495.83,0.555199,89.4957,0,156.393,1399.79,83.0764,0.833958,414.246,87.9727,14.0026,276.751,0,396.768,601.068,299.383,2.73324,2620.38,273.176,16.6327,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0507388,8.733,
370,1246.87,1941.32,2857.5,0.642282,65.1178,0,151.146,1323.25,86.4686,0.44314,242.851,60.8234,11.2138,249.514,0,418.452,462.704,317.321,1.61669,1787.24,236.096,9.96718,0.151025,0,20.4496,1207.85,0.0760992,0.00048157,3.42113,0.0507388,3.08736,
371,1246.87,2933.22,11793.3,0.425087,41.0524,0,108.839,1405.94,30.9414,0.469823,1290.78,40.4182,14.7814,227.48,0,350.264,797.025,238.371,2.16769,11079.6,223.788,23.4575,0.150797,0,20.4496,1207.85,0.0760992,0.00048157,3.42127,0.0317598,8.733,
