Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,
833,714.844,1239.32,4718.44,0.576804,9.16386,0,324.91,30.8987,29.1573,31.2759,83.0648,4.30503,726.543,13.0523,0,4173.16,165.933,166.097,167.618,186.016,4.33155,365.363,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.4973,3.51751,657.057,
834,714.844,1235.04,2309.29,0.578804,11.3883,0,137.104,51.5233,50.94,52.3116,130.196,4.36821,797.206,19.1562,0,1131.92,225.911,247.176,224.809,322.721,4.29901,550.647,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6199,2.49209,657.057,
835,714.844,992.657,1263.77,0.720133,9.95414,0,39.8974,33.8144,27.9407,34.2004,94.7104,4.27044,747.869,17.1227,0,278.155,170.822,165.877,172.378,240.973,3.89061,469.998,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6117,3.02092,657.041,
836,714.844,1097.3,1663,0.651457,11.0064,0,83.0394,38.104,36.7195,39.4197,104.383,4.53792,780.092,18.6993,0,691.735,171.307,209.71,178.085,248.595,4.76388,551.565,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,2.2815,657.057,
837,714.844,960.108,1116.7,0.744546,8.89522,0,30.8829,36.3886,31.8538,37.3746,87.0059,4.21649,723.49,13.7541,0,174.138,195.839,172.329,200,211.274,3.92208,391.881,5.43587,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,2.93136,657.057,
838,714.844,988.135,1218.26,0.723428,9.75737,0,34.3602,38.0303,23.1977,38.0953,105.053,4.11216,735.529,14.0097,0,155.174,183.545,145.767,183.52,276.755,3.19206,356.708,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,3.51751,657.057,
839,714.844,978.691,1123.37,0.730409,9.07694,0,34.9041,41.7613,37.7818,42.2209,82.8724,4.33619,725.737,11.3437,0,191.806,192.507,179.647,193.425,187.2,4.23125,310.167,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,2.85876,657.057,
840,714.844,971.042,1183.84,0.736162,9.15192,0,18.0954,39.1247,33.1584,39.52,99.1077,4.27719,728.607,13.3156,0,106.421,194.021,181.888,195.936,257.446,4.04344,398.773,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,31.4445,3.51751,657.057,
841,714.844,1078.54,1435.23,0.662787,11.3301,0,45.6966,48.4865,37.3503,48.8256,98.6949,4.46744,783.691,20.3601,0,202.886,207.873,165.548,209.371,225.725,4.78781,560.051,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,3.51751,657.059,
842,714.844,1103.7,2190.66,0.64768,9.74731,0,139.239,40.0902,25.9547,40.2622,112.778,4.37501,731.253,13.5762,0,1462.96,180.655,152.068,182.577,280.989,4.48864,361.431,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,3.05425,657.059,
843,714.844,2009.11,14223.5,0.355802,11.3105,0,1003.43,33.8671,21.3733,33.9698,123.495,4.2824,777.382,20.4578,0,13857.3,166.477,110.069,166.714,322.532,4.18842,533.61,6.00936,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,2.62328,653.38,
844,714.844,1238.27,2251.71,0.577291,10.4333,0,155.453,62.7935,57.1598,63.702,109.158,4.33603,775.237,16.4901,0,1545.02,275.391,268.381,279.45,265.949,4.16778,521.051,5.81031,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,2.40871,657.059,
845,714.844,1090.71,1681.48,0.655395,11.6283,0,18.8079,49.1648,38.8789,51.5395,103.854,4.18583,812.649,21.9608,0,123.638,221.946,209.625,236.574,249.801,3.67451,779.242,6.6741,0,0.562568,0.0113199,0.0201658,0.0681481,46.6132,3.51751,657.059,
846,714.832,993.637,1477.3,0.71941,9.39314,0,89.9517,23.3137,19.8586,23.0497,97.5951,4.11484,726.36,13.3268,0,939.204,119.048,113.411,117.89,247.846,3.72344,362.873,6.6741,0,0.574649,0.0113199,0.0201658,0.0681481,46.6132,2.54838,657.059,
847,714.832,1485.36,7057.52,0.481252,11.0492,0,485.863,33.0998,29.0719,33.5506,114.788,4.25948,773.677,19.2499,0,6456.68,171.266,172.266,173.188,302.026,3.82113,512.326,6.6741,0,0.574649,0.0113199,0.0201658,0.0681481,46.6132,2.75286,657.059,
848,714.832,963.384,1117.99,0.742001,9.16079,0,54.1405,27.3071,15.8507,27.512,105.67,4.44399,719.299,12.5463,0,544.815,132.987,109.93,133.555,292.822,4.72229,333.74,6.6741,0,0.574649,0.0113199,0.0201658,0.0679712,13.6721,3.51751,657.06,
849,714.832,1066.02,1916.7,0.670564,9.5175,0,112.098,52.7266,21.6807,52.881,88.3018,4.05922,724.751,12.8241,0,1281.53,243.82,129.063,244.22,203.378,3.1932,317.358,6.6741,0,0.574649,0.0113199,0.0201658,0.0679712,43.0108,2.58441,657.06,
850,714.832,1011.91,1378.54,0.706416,9.4561,0,55.4083,42.2566,31.1141,43.8698,88.5511,4.45542,736.803,13.0737,0,533.547,197.945,176.72,202.796,208.25,4.44652,363.961,4.8923,0,0.574649,0.0113199,0.0201658,0.0679712,46.6132,3.51751,657.06,
851,714.832,1140.68,2435.57,0.626674,10.6506,0,150.148,39.63,20.8549,39.754,113.437,4.04979,762.152,18.3824,0,1819.42,185.639,122.29,186.09,299.528,2.87216,485.635,6.68212,0,0.566749,0.0113199,0.0201658,0.0679712,46.6132,3.51751,657.06,
852,714.832,1034.56,1296.5,0.690951,9.89248,0,27.5589,41.5378,44.097,43.0345,121.245,4.73005,742.467,15.4648,0,184.2,195.769,254.707,198.846,318.23,5.29883,425.407,6.68212,0,0.566749,0.0113199,0.0201658,0.0679712,46.6132,3.51751,639.408,
853,714.832,1206.98,2492.8,0.592248,11.2678,0,156.338,65.1312,39.3731,66.2547,95.0254,4.22537,769.366,21.3292,0,1615.58,298.885,228.773,302.39,221.654,3.66577,492.84,6.68389,0,0.566749,0.0113199,0.0201658,0.0679712,46.6132,2.74815,657.06,
854,714.832,1350.32,3948.62,0.529378,9.69437,0,265.706,43.3695,50.935,47.1436,101.947,4.09137,827.437,17.2943,0,2477.6,226.055,285.393,249.452,271.068,3.26389,1165.55,5.95215,0,0.566749,0.0113199,0.0201658,0.0679712,46.6132,3.40638,657.06,
855,714.832,1297.67,2846.94,0.550856,11.221,0,165.971,51.1609,94.5861,51.6787,119.435,4.75992,798.863,19.3407,0,1515.04,222.54,854.855,224.908,310.711,5.30364,657.648,6.68389,0,0.566749,0.0113199,0.0201658,0.0679712,46.4276,3.44921,657.06,
856,714.832,1736.73,11503.1,0.411597,9.92314,0,813.819,23.4832,12.8105,23.6888,112.511,4.45516,736.039,14.5575,0,11147.9,125.553,121.031,127.852,308.106,4.82148,358.794,6.68389,0,0.566749,0.0113199,0.0201658,0.0679712,46.6132,3.51751,657.06,
857,714.832,1045.61,1411.59,0.683652,10.3659,0,32.473,48.4884,47.608,50.0097,87.3573,4.4925,764.814,17.673,0,796.597,210.276,225.334,216.079,186.822,5.0121,507.101,6.68463,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.51751,641.175,
858,714.832,1023.38,1246.93,0.698503,10.1193,0,25.4593,36.682,35.2652,38.0377,110.941,4.36537,762.507,15.7529,0,122.136,186.333,199.201,193.667,279.605,4.04828,475.099,6.68463,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.51751,657.06,
859,714.832,1203.46,2030.22,0.593982,10.3167,0,102.693,70.3868,52.3713,71.2245,123.359,4.4133,768.692,14.6538,0,1119.39,280.169,247.842,283.586,294.603,4.38398,446.555,6.68463,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.22679,657.06,
860,714.832,915.267,1075.01,0.781009,8.62735,0,54.0489,18.3199,8.91272,18.4683,96.3375,3.84232,706.71,12.4975,0,472.335,133.392,68.454,133.926,271.923,2.3088,339.29,6.68463,0,0.566749,0.0113199,0.0200352,0.0679712,35.1103,2.58038,657.06,
861,714.832,1479.41,5396.33,0.483188,10.7769,0,383.266,59.2686,61.1647,61.2016,107.935,4.37502,791.421,17.9996,0,4400.06,287.201,301.484,297.003,269.433,3.95087,582.125,6.68463,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.51751,657.06,
862,714.832,1267.56,3126.82,0.563946,10.7537,0,265.478,38.3927,28.7686,39.2616,114.153,4.38413,766.364,19.1521,0,2027.3,216.808,182.274,219.59,310.897,4.21227,536.183,6.68463,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.51751,657.058,
863,714.832,1048.03,1344.93,0.682072,10.5818,0,35.386,46.9423,30.5266,47.429,111.699,4.30123,761.164,16.5873,0,241.69,217.846,158.924,219.239,300.904,4.17659,439.07,2.3515,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,2.76113,657.06,
864,714.832,1000.87,1269.8,0.714209,10.4345,0,26.8514,35.9212,27.9206,36.3084,104.138,4.20317,755.095,18.2411,0,131.557,193.316,161.734,195.141,262.297,3.9864,509.476,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.16204,657.06,
865,714.832,1139.46,2698.58,0.627343,9.9755,0,193.647,25.198,27.761,25.7673,105.933,4.06146,747.117,17.4877,0,1839.93,151.381,179.594,156.41,290.611,3.48358,496.018,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.5464,3.50455,657.06,
866,714.832,981.825,1292.51,0.728065,8.98835,0,23.4284,39.3869,38.1091,40.2827,95.392,4.08747,732.15,12.8214,0,217.288,208.117,220.27,213.37,242.335,2.97425,453.168,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6132,3.51751,657.06,
867,714.832,946.08,1028.35,0.755573,9.72328,0,20.9307,28.9517,18.9072,29.1425,95.9447,4.33817,738.141,15.7434,0,108.933,142.968,104.759,144.509,244.747,4.83371,421.172,3.42448,0,0.566749,0.0113199,0.0200352,0.0679712,26.9243,3.45384,657.062,
868,714.832,1086.05,1848.77,0.658197,10.1483,0,104.477,42.1884,39.9805,43.1005,84.5323,4.27526,757.343,15.5332,0,1102.32,199.366,205.593,201.33,199.999,4.08928,465.453,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6297,3.29876,657.062,
869,714.832,1000.84,2511.07,0.714231,9.0499,0,11.6614,26.0531,35.791,26.505,82.0476,4.08493,805.649,16.445,0,122.821,218.211,363.043,223.055,214.964,3.52728,1571.66,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6297,3.51751,657.062,
870,714.832,999.341,1212.81,0.715304,10.7097,0,44.3185,31.998,25.673,32.0976,85.9343,4.12841,764.482,18.5489,0,341.935,172.902,122.886,173.058,190.805,3.87047,498.451,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,17.1547,2.50532,657.064,
871,714.832,1277.29,3840.08,0.559645,9.18459,0,250.705,52.36,49.7878,54.1134,104.618,4.10881,752.417,13.3771,0,3284.09,241.307,267.468,250.807,277.651,3.43532,540.595,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6297,2.57849,657.064,
872,714.832,1063.86,1427.28,0.671924,10.5317,0,61.1578,48.5304,27.0166,48.8145,105.944,4.30552,757.558,17.9585,0,447.447,213.267,137.055,214.459,255.29,4.19536,470.7,6.18672,0,0.566749,0.0113199,0.0200352,0.0679712,46.5716,3.18524,657.064,
873,714.832,1164.86,2179.12,0.613663,11.6463,0,139.481,39.8426,26.8651,40.3605,113.346,3.85828,789.461,21.3798,0,1092.23,207.295,177.336,210.647,292.754,2.06344,571.718,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6266,2.72762,657.063,
874,714.832,1100.1,2101.49,0.649788,10.263,0,103.748,28.135,36.4334,30.6677,102.285,4.0736,784.495,17.9418,0,1133.79,143.962,219.403,162.446,263.66,3.048,682.845,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,38.5621,3.23468,657.064,
875,714.832,1006.1,1262.73,0.710497,9.52517,0,19.4079,41.6907,36.8326,42.4017,119.527,4.91721,731.8,13.7184,0,124.516,199.162,177.734,200.841,317.586,6.01521,374.798,6.68521,0,0.566749,0.0113199,0.0200352,0.0679712,46.6297,3.51751,657.064,
876,714.832,1189.97,3471.41,0.600713,10.2154,0,236.51,24.6949,25.0229,25.3949,88.8813,4.21051,775.043,18.1773,0,2315.09,167.217,198.481,173.646,228.349,4.2225,636.8,6.6887,0,0.566749,0.0113938,0.0200352,0.0679712,46.6267,3.21455,657.064,
877,714.832,997.719,1517.96,0.716467,9.91524,0,23.5832,26.3098,25.8018,28.9207,90.8032,4.18811,788.197,16.7417,0,247.995,147.533,197.481,166.682,230.569,3.73209,887.912,6.6887,0,0.566749,0.0113938,0.0200352,0.0679712,46.6297,2.76485,657.064,
878,714.832,1184.22,3300.59,0.603632,10.7347,0,240.149,26.041,14.3669,26.3156,105.191,4.21895,757.201,18.7283,0,2885.18,146.04,81.6646,146.584,258.709,3.80873,493.075,6.6887,0,0.566749,0.0113938,0.0200352,0.0679712,46.6297,3.47778,657.064,
879,714.832,946.387,1017.43,0.755328,10.3013,0,27.2653,26.3492,23.0587,26.499,78.8678,4.26165,749.784,17.8106,0,258.766,154.204,140.168,154.996,155.397,4.29153,478.846,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.6297,2.22258,657.064,
880,714.832,963.9,1455.09,0.741604,9.83718,0,79.8288,18.2492,15.4543,18.3497,73.6763,3.95611,744.548,17.476,0,919.281,113.791,108.772,114.064,155.905,3.23356,475.151,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.6297,2.92329,657.064,
881,714.832,1125.55,1982.07,0.635097,11.0253,0,37.5836,42.2004,45.3965,44.3504,104.388,4.27934,836.323,19.6508,0,324.046,196.85,290.109,215.704,269.428,4.04587,1143.67,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.6602,3.50388,657.064,
882,714.832,1111.81,1791.63,0.642946,10.3912,0,59.4717,50.5841,47.9647,53.6248,105.052,4.28339,780.436,16.2199,0,534.385,223.359,277.121,231.844,261.799,3.93427,568.444,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.6136,2.74637,657.064,
883,714.832,1696.96,10504.6,0.421243,9.08284,0,758.109,33.6871,29.9496,35.0373,101.566,4.39677,725.133,11.0737,0,10112.8,159.465,169.32,169.559,249.354,4.46419,344.477,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.6602,2.33914,657.064,
884,714.832,1027.31,1295.7,0.695826,9.67357,0,23.7441,54.9798,39.558,56.5922,98.6924,4.36897,739.705,13.5108,0,535.033,234.789,220.307,237.415,241.012,4.04578,393.69,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.5732,3.51751,657.064,
885,714.832,1097.28,1549.64,0.651457,10.184,0,37.7681,44.0931,44.9391,46.357,132.796,4.61247,776.533,14.7572,0,171.967,193.33,230.775,206.654,343.545,5.29749,558.786,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.6602,2.6236,657.064,
886,714.832,1012.33,1284.25,0.706126,14.1751,0,40.7802,30.9943,30.6897,37.4638,97.1182,4.15445,756.954,57.2625,0,264.572,176.117,167.891,208.535,258.359,3.65257,476.133,6.6887,0,0.566749,0.0116435,0.0200352,0.0679712,46.5229,3.32748,657.064,
887,714.832,1151.82,2608.34,0.620611,10.8705,0,158.551,34.1941,38.04,34.5797,103.411,4.73356,767.44,19.163,0,1783.36,183.19,175.395,184.897,236.576,5.43001,502.378,6.68902,0,0.566749,0.0116435,0.0200352,0.0679712,46.66,3.51751,657.064,
888,714.832,1145.75,2373.27,0.623899,10.2678,0,159.774,41.8708,33.5426,43.0842,101.6,4.26169,751.35,18.0296,0,1373.17,194.405,191.641,198.11,254.356,4.06815,493.31,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,3.51751,602.483,
889,714.832,1175.73,2332.49,0.607989,10.3288,0,126.551,50.9005,44.1686,52.9387,129.503,4.3682,756.973,16.5773,0,1243.21,227.028,222.57,234.607,335.652,4.28718,467.65,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,3.28487,657.064,
890,714.832,1098.59,2204.83,0.650683,9.79727,0,129.439,37.2544,28.9034,37.6748,109.079,4.3533,742.087,16.1734,0,1487.65,188.469,156.674,191.173,277.161,4.44376,442.74,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,3.51772,657.064,
891,714.832,1222.85,2954.05,0.584562,11.5839,0,187.461,44.5324,28.2001,44.8012,110.305,4.5823,791.385,20.4555,0,2249.48,186.702,155.608,187.414,271.054,4.72756,545.397,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,2.94667,657.064,
892,714.832,1148.84,2940.16,0.622219,10.3236,0,190.011,27.1008,21.9669,27.7133,108.697,4.40971,758.621,17.7753,0,2357.66,151.066,131.063,154.296,284.632,4.60996,486.308,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6489,3.51772,657.064,
893,714.832,964.397,1297.96,0.741222,8.75304,0,28.2615,32.5287,35.9804,34.8188,90.7715,4.11422,729.169,11.9899,0,298.043,198.198,219.146,207.602,229.214,3.21914,385.903,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,2.72491,657.064,
894,714.832,1418.01,3625.73,0.50411,10.3295,0,362.582,53.7795,42.581,54.2316,128.567,4.2776,761.661,15.1715,0,2870.69,231.173,214.621,230.332,324.632,3.71673,442.16,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,2.85876,657.064,
895,714.832,1138.63,2227.37,0.627798,10.2511,0,170.437,33.6433,26.0809,34.0272,110.362,4.07073,749.762,16.405,0,1476.81,154.877,138.225,156.136,271.373,3.05745,436.5,6.68936,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,2.59746,657.064,
896,714.832,1167.67,2582.54,0.612187,9.1935,0,190.918,36.1673,43.0813,38.1646,106.004,4.63872,739.503,12.3737,0,1727.16,180.453,226.936,190.253,271.249,5.10142,419.605,3.73253,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,3.51772,657.064,
897,714.832,1026.03,1366.36,0.696698,9.94877,0,33.7059,42.7722,32.2814,43.5532,101.184,4.90876,757.674,14.3325,0,218.702,223.052,187.878,227.69,244.331,5.93568,477.147,5.33425,0,0.566749,0.0116435,0.0200352,0.0679712,46.6612,3.51772,657.064,
898,714.832,1155.79,2484.97,0.618479,9.81526,0,205.184,42.6677,20.5008,43.2143,92.4922,4.58222,737.335,14.4415,0,1855.42,203.258,169.186,207.339,222.173,5.05775,393.254,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.50172,657.064,
899,714.832,1113.17,1502.09,0.642159,10.8384,0,43.278,60.4555,47.6152,62.7594,111.64,4.93314,771.65,16.6127,0,268.674,241.198,229.492,247.48,256.113,5.90884,486.739,3.94676,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.35802,657.064,
900,714.832,993.295,1237.11,0.719657,9.41114,0,43.5108,34.4983,27.032,35.8099,99.8313,4.11153,739.09,13.3943,0,350.259,176.391,159.135,184.92,264.937,3.18682,384.219,2.65561,0,0.566749,0.0118244,0.0200352,0.0679712,33.2411,2.88597,657.064,
901,714.816,1339.23,4910.35,0.533751,9.5519,0,407.241,35.4922,20.1514,35.621,91.6323,4.31456,735.227,15.7471,0,4174.24,185.992,145.603,186.543,229.523,4.28022,440.894,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.50172,657.064,
902,714.816,1027.83,1409.99,0.695464,8.74478,0,59.057,36.5624,38.9697,38.2676,106.902,4.66219,734.661,11.3778,0,545.855,192.029,214.07,199.497,283.534,5.00603,384.027,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.50172,645.729,
903,714.816,1141.57,2234.16,0.62617,10.1067,0,165.807,38.7881,29.2025,39.618,103.453,4.51486,750.079,18.212,0,1422.87,201.102,173.634,205.111,261.837,4.60386,490.306,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.06906,657.064,
904,714.816,1051.43,1610.88,0.679853,9.49888,0,83.2241,42.1073,36.5112,43.0303,88.4659,4.21949,744.371,14.901,0,764.287,209.533,188.128,215.418,218.728,4.09122,454.019,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.50172,657.064,
905,714.816,1105.51,1835.71,0.646594,10.3293,0,95.5636,41.1499,44.0035,41.8079,103.315,4.49714,764.845,16.6637,0,960.141,163.455,203.046,165.774,265.502,4.886,469.689,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.25046,657.064,
906,714.816,1037.38,1223.23,0.689057,10.8073,0,34.8014,46.1328,23.3204,46.6206,107.194,4.72034,763.787,17.499,0,164.723,209.054,123.111,210.68,243.679,5.2938,452.211,3.70394,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.50172,657.064,
907,714.816,1226.8,2265.86,0.582668,10.915,0,150.644,59.4705,42.1265,61.6959,116.061,4.25033,781.635,18.1019,0,1360.88,270.315,212.073,279.407,273.425,3.24704,545.465,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.50172,657.064,
908,714.816,1806.77,8876.04,0.395632,9.2299,0,843.035,43.6673,31.9071,44.4865,99.4875,4.14889,730.808,13.338,0,8448.97,214.812,202.59,220.438,248.436,3.85567,427.512,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,2.94823,648.329,
909,714.816,1348.65,3523.76,0.530024,10.8724,0,330.544,44.4317,34.2012,45.3858,107.716,4.28941,771.208,20.1106,0,2854.95,205.899,183.753,211.117,275.304,4.03644,548.526,6.68936,0,0.566749,0.0118244,0.0200352,0.0679712,46.6612,3.19008,657.064,
910,714.816,1348.14,5460.04,0.530224,9.74239,0,380.722,38.6311,30.9293,39.1318,105.405,4.41092,739.169,15.3765,0,5024.87,188.755,168.089,190.611,256.543,4.34886,430.788,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6612,2.37678,657.064,
911,714.816,1160,2845.57,0.616222,10.1691,0,191.235,31.6995,31.4177,33.7333,90.654,4.30829,766.782,17.5081,0,2291.76,174.989,185.679,189.502,221.897,4.15222,620.484,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6775,3.50172,657.064,
912,714.816,934.55,1098.87,0.764877,9.9075,0,40.9255,18.993,10.663,19.1902,87.5625,4.03596,743.273,16.9557,0,408.693,115.962,81.7016,117.611,216.869,2.94118,451.28,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6838,2.3649,657.064,
913,714.816,1439.04,4725.44,0.49673,8.9184,0,546.936,26.3038,14.9751,26.1769,102.034,4.43833,709.262,12.6639,0,4095.08,135.894,85.4907,134.073,272.947,4.46243,318.636,6.2964,0,0.566749,0.0115592,0.020036,0.0679712,46.6795,2.94543,606.886,
914,714.816,1055.56,1323.17,0.677189,9.68385,0,75.5692,44.7219,23.0188,44.8756,121.146,4.56133,731.987,12.7932,0,722.913,202.112,103.89,200.297,299.269,5.39394,337.237,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6838,2.2568,657.065,
915,714.816,3695.51,29958.8,0.193428,10.0853,0,2719.5,38.6703,29.0111,39.0523,105.853,4.07138,749.265,15.4769,0,29703.3,186.132,157.377,187.754,274.178,3.22747,421.716,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6838,3.0107,657.065,
916,714.816,1004.22,1317.77,0.711816,9.94587,0,65.1857,30.836,24.214,31.4544,100.447,3.86485,738.269,15.0508,0,2245.76,139.762,148.066,142.438,250.636,2.39473,402.996,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6838,1.34409,657.065,
917,714.816,1116.37,1489.58,0.640302,10.6156,0,52.3597,66.8707,43.9895,67.4148,102.095,4.16068,768.868,17.5369,0,303.725,258.497,202.362,257.074,236.36,3.50508,476.764,3.58874,0,0.566749,0.0115592,0.020036,0.0679712,38.1201,3.0427,657.065,
918,714.816,1026.74,1330.84,0.696197,10.796,0,50.7982,38.8809,22.2593,39.4299,98.5821,4.23016,761.768,18.6888,0,345.327,200.557,131.28,204.615,233.408,3.74336,491.169,6.68936,0,0.566749,0.0115592,0.020036,0.0679712,46.6838,3.18047,657.065,
919,714.816,963.589,1098.74,0.741827,9.62814,0,28.4051,23.0844,21.2073,23.6309,116.295,4.1799,737.159,15.7816,0,166.683,145.267,137.022,148.645,301.364,3.54402,430.345,6.68936,0,0.566749,0.0115592,0.020036,0.0681127,46.6838,2.70033,657.065,
920,714.816,1233.31,2757.94,0.579593,10.6388,0,209.078,46.8096,34.2021,47.5512,113.53,4.40264,767.095,18.0339,0,1773.8,218.576,167.271,217.598,290.17,4.46594,488.84,6.68936,0,0.566749,0.0115592,0.020036,0.0681127,46.6838,2.75096,657.065,
921,714.816,1136.07,2388.97,0.629199,9.87899,0,144.273,43.7451,27.8215,43.9261,120.4,4.39921,741.629,14.4161,0,1750.51,197.226,138.702,197.732,319.69,4.38443,377.724,6.68936,0,0.566749,0.0115592,0.020036,0.0681127,46.6476,3.13809,657.065,
922,714.816,1000.74,1500.44,0.714288,9.31974,0,78.7689,28.0471,24.7402,28.1941,104.057,3.89204,723.721,14.487,0,820.252,150.884,139.687,150.482,281.752,2.51231,383.366,6.6709,0,0.566749,0.0115592,0.020036,0.0681127,46.6838,3.36696,657.065,
923,714.816,952.725,1048.2,0.750286,9.46851,0,28.3802,31.4472,22.185,31.6951,99.1561,4.10757,726.285,13.2488,0,168.01,185.773,134.877,187.422,251.714,3.78799,338.014,6.69064,0,0.566749,0.0115592,0.020036,0.0681127,46.6838,2.20775,657.065,
924,714.813,979.876,1263.57,0.729493,9.86333,0,50.7543,29.7805,20.0437,29.9603,95.3929,4.172,739.909,15.2151,0,410.645,156.315,112.538,156.83,239.764,3.71873,395.763,6.69064,0,0.574649,0.0115592,0.020036,0.0681127,46.6838,3.50172,657.067,
925,714.813,3472.22,35808.9,0.205866,9.64066,0,2517.18,33.9091,27.6859,35.5913,100.581,4.19994,743.434,16.556,0,35390.8,174.173,175.285,182.538,263.815,4.02836,495.254,2.20506,0,0.574649,0.0115592,0.020036,0.0681127,46.6838,2.88164,644.888,
926,714.81,10315.1,131787,0.0692977,9.90384,0,9344.43,42.2768,32.8078,42.8635,94.9618,4.07976,743.742,17.2497,0,131126,218.869,172.889,221.582,250.59,3.73454,473.415,6.69064,0,0.574649,0.0115592,0.0200313,0.0681127,46.6853,3.50172,657.067,
