Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
367,1221.59,2371.64,5736.63,0.515082,97.2691,0,67.4553,0.783507,80.2977,1469.76,546.189,94.6178,15.2609,324.897,0,191.179,2.55731,256.218,855.728,4998.01,320.591,23.7525,0.141519,0,0.00803874,0.00393513,4.04809,1204.4,2.003,0.0552499,7.93755,
368,1221.59,1741.61,1547.09,0.701412,66.286,0,40.8793,0.668715,63.9312,1417.45,73.162,64.854,14.3768,227.739,0,144.973,2.29749,214.603,724.974,434.848,223.821,21.1516,0.141519,0,0.00803874,0.00393513,5.16556,1204.4,2.003,0.0552499,7.93755,
369,1221.59,1736.11,1551.85,0.703635,69.9096,0,44.4274,0.602793,68.7339,1420.06,49.4974,68.52,14.3598,242.945,0,139.623,2.26493,207.34,760.824,159.16,239.797,22.0109,0.141519,0,0.00325199,0.00393513,5.16556,1204.4,2.003,0.0552499,7.97758,
370,1221.23,2369.54,5203.18,0.515388,79.0754,0,58.6466,0.735282,61.0364,1455.14,621.587,77.8847,15.4329,258.577,0,178.678,2.29823,202.471,808.802,4442.42,255.603,23.8326,0.141519,0,0.00325199,0.00393513,3.39042,1204.4,2.003,0.0544841,7.97352,
371,1221.23,1913.88,2291.53,0.638091,75.957,0,47.8418,0.835815,84.7919,1439.19,172.856,78.8137,13.5967,295.685,0,155.647,2.70169,348.952,889.181,939.074,295.071,20.4772,0.141519,0,0.00325199,0.00393513,4.72626,1204.4,2.003,0.0544841,7.98359,
372,1221.23,2201.71,4210.86,0.554674,91.7898,0,53.9801,0.700711,66.9191,1344.74,541.849,89.8321,11.9022,313.913,0,176.355,2.64719,259.789,521.776,3460.99,307.748,14.4867,0.141519,0,0.00325199,0.00393513,5.16556,1204.4,2.003,0.0544841,7.98359,
373,1221.23,1811.42,2137.66,0.674184,59.3003,0,40.6773,0.449959,51.869,1436.55,149.305,58.6322,14.644,233.905,0,133.411,1.55831,173.851,762.817,1334.47,232.081,22.9356,0.141519,0,0.00325199,0.00393513,5.16556,1204.4,2.003,0.0266972,7.98359,
374,1221.23,1916.21,1678.52,0.637316,105.452,0,55.8334,0.924373,71.5352,1499.64,61.8442,104.282,16.7041,283.268,0,142.007,2.57556,208.277,816.352,216.154,280.869,25.0248,0.141519,0,0.00325199,0.0041439,5.16556,1204.4,2.003,0.0266972,7.98359,
375,1221.23,2018.01,3150.9,0.605167,75.9201,0,54.6225,0.41845,51.2094,1489.42,253.828,75.5779,17.01,257.615,0,167.913,1.58068,168.247,883.268,2073.58,257.352,26.9744,0.141519,0,0.00325199,0.0041439,5.16556,1204.4,2.003,0.0266972,7.98359,
376,1221.23,1812.9,1845.41,0.673634,70.6031,0,45.7284,0.732537,54.4975,1461.1,95.0571,69.6347,15.55,249.98,0,152.639,2.46961,187.773,857.314,449.246,247.775,25.2447,0.141519,0,0.00325199,0.00378549,5.16556,1204.4,2.003,0.0266972,2.32221,
377,1221.23,1821.75,2663.35,0.670363,63.0647,0,41.7208,0.449275,51.7221,1329.53,260.965,62.4111,11.8859,226.173,0,145.012,1.72325,156.226,467.3,2096.93,225.536,15.4033,0.141519,0,0.00325199,0.00378549,5.16556,1204.4,2.003,0.0266972,5.64712,
378,1221.23,2226.63,4982,0.548466,76.745,0,45.7799,0.818641,56.5194,1363.68,593.666,76.0506,13.3722,288.979,0,148.196,2.64534,200.85,612.176,4175.61,287.522,19.4385,0.141519,0,0.00325199,0.00378549,2.33141,1204.4,2.003,0.0266972,7.99264,
379,1221.15,1875.58,1912.25,0.651075,84.8983,0,43.3902,0.857717,78.5383,1482.63,85.0275,84.1069,16.131,305.518,0,133.174,2.68281,275.624,868.386,602.223,302.805,25.4883,0.141519,0,0.00325199,0.00378549,4.90619,1204.4,2.003,0.0266972,6.91139,
380,1221.15,1628.46,1384.76,0.749877,66.0751,0,47.7856,0.699984,65.385,1305.44,67.3696,64.8453,10.859,238.831,0,164.001,2.35531,225.032,440.288,353.897,237.138,12.8302,0.141519,0,0.00325199,0.00378549,4.90619,1204.4,2.003,0.0266972,4.13638,
381,1221.15,1833.93,1714.16,0.665862,89.6891,0,45.8116,0.561287,63.1993,1477.45,51.8526,89.139,16.2252,311.866,0,148.755,1.94109,203.359,853.68,179.437,310.559,25.6047,0.141519,0,0.00325199,0.00378549,4.90619,1204.4,2.003,0.0266972,7.99482,
382,1221.15,1893.76,2568.65,0.644825,65.4213,0,42.3291,0.513149,68.0873,1371.44,268.48,64.7291,12.7584,227.122,0,144.508,1.88788,219.678,701.737,1643.02,225.411,20.2327,0.141519,0,0.00325199,0.00378549,4.90619,1204.4,2.003,0.0266972,5.0974,
383,1221.15,1785.35,1585.29,0.68398,76.7023,0,52.2727,1.06913,102.483,1430.1,33.9224,74.8381,13.9671,272.953,0,154.499,2.95452,312.439,676.122,178.822,269.934,19.5241,0.141519,0,0.0045299,0.00378549,2.9699,1204.43,2.003,0.0266972,7.99482,
384,1221.08,1811.92,2199.11,0.673917,94.9567,0,39.6298,0.515301,69.9869,1384.96,114.404,94.0158,13.4514,340.793,0,139.316,2.14498,278.726,722.332,775.499,337.399,19.6538,0.141519,0,0.0045299,0.00378549,4.90619,1204.43,2.003,0.0266972,7.99482,
385,1221.08,1912.55,2519.91,0.63846,92.3577,0,44.2404,0.772389,88.2395,1377.37,206.326,90.626,12.6095,322.956,0,134.14,2.65806,295.743,581.406,1645.42,318.461,15.8408,0.141519,0,0.0045299,0.00378549,4.90619,1204.43,2.003,0.0266972,7.99482,
386,1221.08,1665.57,1612.2,0.733133,68.8908,0,27.7816,0.416757,60.8307,1359,69.2495,67.3747,12.0299,289.994,0,110.089,1.74586,248.576,632.185,363.383,285.743,16.6987,0.141519,0,0.0045299,0.00378549,4.65022,1204.43,2.003,0.0266972,8.00616,
387,1221.08,2262.03,3283.19,0.539817,98.8653,0,67.0851,0.850831,113.505,1537.41,330.59,96.8333,16.892,291.885,0,186.359,2.79015,339.378,935.856,2210.52,285.853,26.4182,0.141519,0,0.0045299,0.00378549,4.27932,1204.43,2.00097,0.0266972,8.00616,
388,1221.08,1701.6,1544.82,0.717608,38.741,0,34.4458,0.698314,56.583,1412.68,106.82,38.1262,13.5095,154.58,0,128.781,2.43707,222.89,757.472,677.259,152.555,21.2018,0.141519,0,0.00180809,0.00378549,4.13871,1204.43,2.00097,0.0266972,8.00616,
389,1221.08,1978.84,2069.22,0.617071,115.856,0,50.4171,1.00947,62.0574,1501.47,114.928,115.436,17.6652,342.589,0,146.371,2.75572,219.134,864.529,756.457,341.914,26.8661,0.141519,0,0.00180809,0.00378549,5.0921,1204.43,2.00097,0.0266972,8.01299,
390,1221.08,1856.91,1942.87,0.657588,75.3707,0,58.2213,0.524765,61.5301,1443.82,128.713,74.1447,14.5929,240.883,0,171.637,1.79801,217.726,773.289,724.189,238.254,22.7165,0.141519,0,0.00180809,0.00378549,2.75401,1204.43,2.00097,0.0266972,8.01299,
391,1221.08,7927.76,61610.3,0.154027,82.9771,0,43.3409,0.708941,90.2606,1428.55,6182.86,85.0847,13.9784,266.653,0,143.508,2.60059,302.82,782.988,61025.7,267.969,20.8535,0.141519,0,0.00180809,0.00378549,3.93427,1204.43,2.00097,0.0266972,6.9662,
392,1221.08,32901.6,309221,0.0371133,86.1264,0,45.3164,0.940462,105.079,1442.95,31124.4,82.6111,14.0902,278.058,0,141.858,2.98366,305.617,752.734,308159,269.167,20.3597,0.141519,0,0.00180809,0.00378549,5.0921,1204.43,2.00097,0.0266972,8.02275,
393,1221.08,2059.63,3929.88,0.592865,84.5644,0,44.0442,0.689112,54.9141,1408.55,369.612,83.028,14.2366,302.214,0,147.643,2.41904,225.051,696.845,18682.7,297.924,21.1063,0.141519,0,0.00180809,0.00378549,5.0921,1204.44,1.99068,0.0266972,8.01943,
394,1220.97,2079.18,3393.57,0.587237,63.6281,0,45.578,0.557254,94.1113,1424.51,371.077,65.8135,13.905,232.851,0,162.84,2.15846,405.141,815.28,2061.37,234.74,22.5978,0.141519,0,0.00180809,0.00378549,5.0921,1204.44,2.00097,0.0266972,8.02076,
395,1220.97,2039.81,2827.83,0.598573,61.394,0,54.006,0.464571,43.2337,1470.56,332.439,61.1953,16.5152,232.162,0,169.235,1.98693,162.409,871.038,1730.48,231.875,26.8138,0.141519,0,0.00180809,0.00405335,3.94193,1204.44,2.00097,0.0266972,8.02076,
396,1220.97,5530.11,37617.7,0.220787,69.3845,0,49.7005,0.763057,71.416,1420.14,3836.66,67.7733,14.2743,255.499,0,153.544,2.39252,220.316,714.334,36819.8,253.751,21.1544,0.141519,0,0.00180809,0.00405335,5.0921,1204.44,2.00097,0.0266972,8.02076,
397,1220.97,1981.74,2229.83,0.616113,71.3655,0,41.1306,1.00315,88.4212,1546.93,144.881,69.7223,18.2796,258.242,0,134.366,3.01883,270.74,1025.46,2747.49,256.745,30.2868,0.141519,0,0.00180809,0.00405335,5.0921,1204.44,2.00097,0.0284826,8.02076,
398,1220.89,2011.49,2089.91,0.606959,122.736,0,49.3864,0.865417,88.4031,1554.52,55.7087,121.22,18.6497,383.852,0,145.29,2.53249,277.259,956.452,180.737,378.692,28.3339,0.141519,0,0.00180809,0.00405335,5.13754,1204.44,2.00097,0.0284826,8.02076,
399,1220.89,1842.53,1939.33,0.66262,88.3992,0,56.7089,0.633024,64.8678,1445.67,82.8807,87.8686,15.4931,280.981,0,170.205,2.22806,232.581,819.152,548.012,279.258,24.144,0.141519,0,0.00180809,0.0040628,5.13754,1204.44,1.99967,0.0284826,6.67424,
400,1220.89,1861.06,1828.28,0.65602,64.1252,0,64.2179,0.594938,63.7871,1519.85,69.2416,62.1466,17.0948,249.969,0,183.276,2.10034,214.352,953.845,257.768,240.173,28.4948,0.141519,0,0.00180809,0.0040628,3.25418,1204.44,2.00097,0.0284826,8.02076,
401,1220.89,1778.78,1849.8,0.686366,80.1188,0,45.4816,0.490254,79.6178,1418.46,61.758,78.6792,14.1701,294.251,0,160.018,1.84809,278.146,810.248,291.715,289.149,22.6777,0.155839,0,0.00180809,0.0040628,5.13754,1204.44,2.00097,0.0270607,8.02076,
402,1220.89,2265.31,3951.59,0.538952,86.6126,0,47.158,0.822814,99.1753,1471.3,460.306,84.8328,15.1082,317.968,0,160.45,2.68137,328.411,899.661,2614.61,312.667,24.2858,0.155839,0,0.00180809,0.0040628,5.13754,1204.44,2.00097,0.0284826,8.02076,
403,1220.89,2104.08,2270.64,0.580252,115.881,0,51.2027,0.917159,108.589,1537.28,161.554,111.735,16.9162,314.243,0,147.066,2.5904,285.6,951.349,743.497,310.675,26.6384,0.155839,0,0.00180809,0.0040628,5.13754,1204.44,2.00097,0.0284826,8.02076,
404,1220.89,1789.93,1922.05,0.682091,89.0358,0,44.8312,0.756772,67.3876,1412.69,73.7975,87.2144,14.216,320.168,0,152.211,2.50125,268.892,815.573,443.019,316.175,21.6072,0.155839,0,0.00180809,0.0040628,5.13754,1204.44,2.00097,0.0284826,8.02455,
405,1220.89,2166.32,2567.92,0.563581,144.094,0,71.584,1.01387,96.5382,1453.29,243.141,141.178,15.4814,383.979,0,178.551,2.87347,276.752,776.574,1097.06,374.858,22.3422,0.155839,0,0.00180809,0.0040628,4.64919,1204.44,2.00097,0.0284826,2.43233,
406,1220.89,1858.52,2298.28,0.656918,57.6735,0,43.814,0.552181,61.7953,1448.93,174.18,56.7491,14.8215,281.839,0,154.849,2.13726,262.758,920.449,1185.31,279.239,24.7742,0.146522,0,0.00180809,0.0040628,5.13754,1204.44,2.00097,0.0284826,8.02385,
407,1220.89,2200.09,4274.09,0.554929,96.1345,0,65.1533,0.819182,87.6887,1458.11,385.704,92.1041,14.3745,311.38,0,181.437,2.54976,281.047,819.788,3316.26,300.344,21.0071,0.146522,0,0.00180809,0.0040628,5.04094,1204.44,2.00097,0.0284826,8.02455,
408,1220.89,1894.27,2271.96,0.644521,84.4363,0,38.5123,0.934691,166.439,1399.41,106.009,84.2247,14.2947,287.825,0,141.475,3.73825,1087.32,738.276,771.151,286.14,21.023,0.139683,0,0.00180809,0.0040628,5.04094,869.012,2.00097,0.0284826,8.02076,
409,1220.89,1653.1,1429.75,0.738548,74.0907,0,30.1799,0.535616,63.0307,1366.99,31.8619,73.6119,12.804,262.473,0,115.159,2.02469,245.998,546.796,144.946,261.643,17.098,0.139683,0,0.00180809,0.00374027,5.04094,1204.44,2.00097,0.0284826,8.01517,
410,1220.89,1696.59,1686.32,0.719614,76.2228,0,33.505,0.755789,66.1308,1356.94,76.0748,74.583,12.3801,297.043,0,124.121,2.53433,251.83,662.587,396.545,291.88,17.858,0.139683,0,0.00180809,0.00374027,5.04094,1204.44,2.00097,0.0284826,8.02076,
411,1220.8,2063.4,2356.67,0.591642,136.977,0,50.7523,0.875088,87.2838,1445.02,194.058,133.424,15.0102,376.258,0,146.572,2.60737,250.946,707.835,1072.35,365.468,19.5467,0.139683,0,0.00180809,0.00374027,5.04094,1204.44,2.00097,0.0284826,8.02076,
412,1220.77,2221.21,2748.93,0.549598,112.065,0,62.1648,0.973657,111.083,1540.89,267.444,109.202,17.3919,353.737,0,168.237,2.70391,307.02,931.404,1362.4,343.775,25.428,0.139683,0,0.00180809,0.00374027,4.6875,1204.45,2.00097,0.0284826,8.02076,
413,1220.77,2029.84,2705.94,0.601413,116.368,0,61.4523,0.862471,95.5364,1432.01,194.496,114.521,14.5927,337.096,0,179.954,2.67798,280.686,806.534,1306.49,332.726,22.3632,0.139683,0,0.00180809,0.00374027,4.6875,1204.45,2.00097,0.0284826,8.02076,
414,1220.77,1857.07,1894.85,0.657367,81.8807,0,51.804,0.593491,63.8703,1475.05,92.257,76.798,14.813,265.926,0,154.506,2.14286,244.947,908.468,525.725,249.243,21.7626,0.139683,0,0.00180809,0.00374027,3.26789,1204.45,2.00051,0.0284826,8.02076,
415,1220.74,1711.16,1615.02,0.7134,81.1816,0,35.5866,0.499818,56.4602,1393.54,49.1116,80.4835,14.297,275.706,0,122.171,1.7019,202.559,668.28,189.579,273.925,20.664,0.139683,0,0.00180809,0.00374027,4.6875,1204.45,2.00308,0.0284826,8.02076,
416,1220.74,1815.17,2244.49,0.67252,69.5704,0,37.3667,0.553234,48.6656,1414.35,161.636,68.6413,14.387,261.901,0,133.139,2.24537,223.538,809.117,1203.71,258.548,23.3581,0.139683,0,0.00180809,0.00374027,2.92075,1204.45,2.00217,0.0518684,8.02076,
417,1220.74,1620,1250.99,0.753544,37.8891,0,39.7449,0.517889,67.2407,1384.61,38.9355,37.5401,13.5156,159.674,0,135.256,2.00652,236.114,655.335,188.886,164.226,19.9603,0.139683,0,0.00180809,0.00374027,4.41929,1204.45,2.00217,0.0518684,8.02076,
418,1220.74,2499.54,6329.66,0.488385,60.4436,0,59.0948,0.796009,71.9652,1551.25,680.871,58.1358,16.9869,205.826,0,176.747,2.59451,272.255,1023.57,5592.63,199.011,28.0762,0.139683,0,0.00180809,0.00374027,3.79408,1204.45,2.00217,0.0323384,8.02076,
419,1220.74,1893.08,1833.64,0.644842,109.761,0,53.8193,0.780257,71.8221,1444.22,88.1617,109.09,15.4294,351.616,0,161.482,2.50086,239.532,752.962,732.443,350.165,23.0254,0.139683,0,0.00180809,0.00374027,4.6875,1204.45,2.00217,0.0323384,8.02076,
420,1220.74,1851.14,2522.91,0.659454,34.1094,0,41.141,0.656619,53.1164,1421.64,253.187,33.2339,14.0515,166.537,0,145.342,2.43177,218.823,795.122,1781.34,165.08,23.2626,0.140845,0,0.00180809,0.00374027,3.46615,1204.45,2.00217,0.0323384,8.01887,
421,1220.74,1961.14,1888.9,0.622465,109.756,0,61.7593,0.73282,100.451,1502.97,61.4744,107.516,16.4792,308.601,0,164.254,2.34785,265.3,834.967,278.59,305.351,24.1798,0.140845,0,0.00180809,0.00374027,4.6875,1204.45,2.00217,0.0323384,8.02076,
422,1220.74,1676.61,1512.97,0.7281,75.0344,0,42.6149,0.466385,60.1745,1376.04,37.7645,71.8852,12.6356,255.061,0,148.522,1.86376,230.02,680.234,137.664,247.197,17.9712,0.140845,0,0.00180809,0.00361638,4.6875,1204.45,2.00217,0.0323384,8.02076,
423,1220.72,2012.18,2744.19,0.606666,65.051,0,46.8625,0.901111,88.4537,1464.93,264.844,65.9021,15.236,224.814,0,157.865,2.65575,347.537,870.252,1377.69,224.158,25.3773,0.140228,0,0.0067024,0.00374027,4.6875,1204.45,1.99858,0.0323384,6.91859,
424,1220.72,2052.35,2246.38,0.594791,95.278,0,47.7799,0.733313,98.5127,1617.87,79.8522,92.9709,19.3576,298.407,0,132.65,2.20945,302.703,1142.38,347.386,291.139,31.3306,0.140228,0,0.00846641,0.00374027,4.6875,1204.45,1.99858,0.0323384,8.02076,
425,1220.72,2055.85,2576.37,0.593779,117.346,0,49.1381,0.696559,127.094,1470.07,162.749,114.112,14.6443,365.396,0,148.206,2.33818,365.346,887.615,1153.02,357.919,23.459,0.140228,0,0.00846641,0.00374027,4.6875,1204.45,1.99858,0.0323384,0.867871,
426,1220.72,2170.06,4357.58,0.562529,84.2781,0,31.016,0.48887,76.7645,1388.32,493.257,83.0044,12.9282,304.12,0,126.993,1.87516,287.736,732.515,3478.34,299.345,19.9465,0.140228,0,0.00389792,0.00374027,4.6875,1204.45,1.99858,0.0323384,8.02076,
427,1220.69,1789.27,1516.37,0.682228,79.7421,0,49.1323,0.77021,63.6546,1436.89,64.8972,79.2961,14.8896,244.245,0,138.811,2.56032,187.546,707.646,379.29,243.719,21.1623,0.140228,0,0.00389792,0.00374027,4.08808,1204.45,1.9941,0.0323384,8.02535,
428,1220.48,1871.67,3053.68,0.652083,62.6233,0,44.4949,0.276698,63.1575,1409.46,215.947,61.7233,13.9845,253.203,0,158.451,1.49831,255.047,853.518,1901.77,249.178,23.295,0.140228,0,0.00389792,0.00374027,4.6875,1204.45,1.9941,0.0323384,8.0231,
429,1220.47,2029.34,2612.46,0.601411,101.345,0,52.0552,0.789627,77.306,1467.69,214.809,99.8549,15.4877,299.409,0,144.951,2.36385,228.536,768.658,1675.34,294.309,22.1189,0.140228,0,0.00389792,0.00374027,4.6875,1204.45,1.9941,0.0323384,8.0231,
430,1220.47,1754.76,1681.47,0.695519,70.7254,0,34.678,0.419696,88.0535,1443.52,37.2756,65.6655,14.422,262.663,0,115.582,1.91562,280.322,805.252,242.3,250.926,21.819,0.134502,0,0.00389792,0.00374027,4.6875,1204.45,1.9941,0.0323384,8.02472,
431,1220.47,1690.82,1329.04,0.721817,58.1681,0,58.1515,0.66299,50.0857,1407.48,44.1948,57.7239,14.3576,214.358,0,168.214,2.24046,181.973,684.738,145.58,213.542,20.9857,0.134502,0,0.00389792,0.00374027,4.6875,1204.45,1.9941,0.0323384,8.02472,
432,1220.47,1935.61,2048.17,0.630534,100.576,0,41.2995,0.951964,54.2048,1534.97,91.495,94.778,17.331,312.524,0,130.342,2.77369,244.472,1029.63,377.031,294.778,26.8085,0.134502,0,0.00389792,0.00476191,3.62935,1204.45,1.99385,0.0323384,8.02472,
433,1220.47,1981.51,1941.81,0.615926,81.0636,0,71.8405,0.722321,89.0969,1520.83,123.109,78.3979,16.4552,249.41,0,188.479,2.19827,254.079,874.731,435.796,239.788,24.6435,0.134502,0,0.00389792,0.00373858,3.70553,1204.45,1.9941,0.0323384,2.72832,
434,1220.47,2069.87,2897.4,0.589634,89.36,0,49.4791,0.450321,73.3602,1431.9,321.547,88.7944,14.9818,269.332,0,155.244,1.61529,211.663,715.929,1783.81,268.421,21.5331,0.134502,0,0.00389792,0.00476191,4.6875,1204.45,1.9941,0.0257664,8.02472,
435,1220.47,1790.46,1689.01,0.681648,75.3638,0,54.4833,0.788821,77.1551,1371.07,124.318,74.6002,12.6825,246.687,0,163.797,2.43234,231.002,493.065,693.481,245.119,15.422,0.134502,0,0.00389792,0.00446418,4.6875,1204.45,1.9941,0.0257664,8.02472,
436,1220.47,1710.17,1478.64,0.713652,73.8945,0,51.5141,0.479419,57.0594,1397.96,41.7702,73.3386,14.1544,248.221,0,158.32,1.7672,193.487,685.073,189.654,247.01,20.9209,0.134502,0,0.00389792,0.00446418,4.63343,1204.45,1.9941,0.0257664,8.0236,
437,1220.3,2308.28,5691.02,0.528663,93.2369,0,40.5969,0.829774,98.5194,1400.05,569.82,91.6957,13.5349,277.948,0,126.282,2.56114,283.37,610.776,5078.11,276.148,17.4848,0.134502,0,0.00168841,0.00393997,4.6875,1204.45,1.9941,0.0257664,8.0236,
438,1220.3,2239.23,5009.62,0.544965,84.6422,0,59.7014,0.522206,84.4693,1379.66,535.999,81.7644,12.4781,295.46,0,184.902,2.18728,287.861,656.92,4172.44,288.665,16.4193,0.134502,0,0.00168841,0.00393997,5.01499,1204.45,1.9941,0.0257664,8.0236,
439,1220.3,1960.57,2875.75,0.622423,94.7844,0,46.9305,0.78568,54.0345,1392.25,263.194,94.2982,14.2887,299.386,0,142.568,2.43734,166.902,677.85,2136.85,298.285,20.9097,0.134502,0,0.00168841,0.00393997,5.01499,1204.45,1.9941,0.0257664,8.01991,
440,1220.3,1856.41,1816.51,0.657345,92.3264,0,49.1776,0.771274,98.0884,1458.45,51.3824,90.7895,15.421,273.894,0,147.108,2.42889,296.997,841.587,251.349,270.864,23.5358,0.134502,0,0.00168841,0.00393997,3.21636,1204.45,1.9941,0.0257664,8.01991,
441,1220.3,1774.99,1606.09,0.687499,82.2908,0,62.1023,0.612302,74.5421,1380.36,77.1411,84.3433,13.5989,293.344,0,181.234,2.05748,252.639,668.09,320.704,297.324,19.9924,0.134502,0,0.000225936,0.00393997,4.78146,1204.45,1.9941,0.0257664,8.01991,
442,1220.3,1969.97,2277.44,0.619452,81.338,0,57.3925,0.865874,69.9924,1456.74,207.328,80.7358,15.5806,259.522,0,169.176,2.5465,209.214,819.915,1352.86,258.489,24.2962,0.134502,0,0.000225936,0.00393997,4.78146,1204.47,1.9941,0.0257664,8.01991,
443,1220.3,1842.43,3099.29,0.662334,70.5791,0,34.0166,0.252112,48.3887,1359.25,247.245,70.0277,12.6733,251.527,0,121.913,0.967867,159.354,613.272,2222.61,250.201,18.6608,0.134502,0,0.000225936,0.00393997,4.78146,1204.47,1.9941,0.0257664,8.01991,
444,1220.3,1782.29,1614.26,0.684681,57.8331,0,52.84,0.916216,39.4069,1474.19,83.1235,57.5897,16.3931,211.549,0,162.662,2.80538,151.722,891.064,412.13,210.912,26.9468,0.134502,0,0.000225936,0.0034893,4.78146,1204.47,1.9941,0.0257664,8.01991,
445,1220.3,1855.26,1708.18,0.657753,102.937,0,58.818,0.956487,55.9079,1427.66,91.8851,102.139,14.9547,297.524,0,174.605,2.83585,199.689,616.322,337.064,295.915,19.5635,0.134502,0,0.000833741,0.00393997,4.9698,1204.47,1.9941,0.0257664,8.01991,
446,1220.3,1997.67,2415.97,0.610863,87.2711,0,64.8042,0.719951,71.4308,1461.4,209.907,86.3931,15.7482,267.202,0,184.816,2.35541,243.126,848.695,1095.43,264.959,24.5842,0.134502,0,0.000833741,0.00395352,4.9698,1204.47,1.9941,0.0257664,2.82308,
447,1220.3,1810.67,1853.95,0.673952,80.5671,0,35.8412,0.576095,55.1069,1457.88,84.7397,80.0754,15.8781,276.189,0,125.508,1.88174,196.675,800.878,511.909,274.299,24.5505,0.134502,0,0.000833741,0.00395352,4.80425,1204.47,1.9941,0.0257664,8.01991,
448,1220.3,1750.5,3053.32,0.697115,24.5633,0,35.784,0.340253,40.6923,1321.29,288.779,27.2829,11.777,136.234,0,136.074,1.30836,186.513,616.712,2636.58,148.963,18.1841,0.134502,0,0.000833741,0.00395352,4.50582,1183.16,1.9941,0.0257664,8.01846,
449,1220.3,1877.9,2103.56,0.649822,71.8437,0,43.5151,0.711818,49.1709,1426.81,201.176,69.859,14.8208,277.883,0,152.004,2.4638,188.642,826.121,1056.11,271.769,24.0988,0.134502,0,0.000833741,0.00395352,4.35434,1204.47,1.9941,0.0257664,8.01846,
450,1220.3,2158.8,3646.92,0.565269,90.2533,0,35.5293,0.636875,84.0298,1467.51,381.96,84.8849,13.9953,330.782,0,130.613,2.3694,303.711,1022.32,2550.72,312.791,22.1124,0.134502,0,0.000833741,0.00395352,4.9698,1204.47,1.9941,0.0257664,8.01991,
451,1220.3,1565.24,1251.45,0.779626,54.3493,0,23.4385,0.280667,45.1524,1326.94,50.0653,53.5253,11.4939,212.863,0,96.8969,1.12446,174.71,481.942,350.169,209.275,13.3954,0.134502,0,0.000833741,0.00364166,4.9698,1204.47,1.9941,0.0257664,8.01991,
452,1220.3,1817.83,1533.6,0.671298,77.9723,0,53.7286,0.690555,63.7747,1488.34,39.5887,77.3987,16.3339,234.769,0,145.429,2.16607,201.799,749.647,114.209,233.36,24.2411,0.134502,0,0.000833741,0.0038985,4.9698,1204.47,1.9941,0.0257664,8.02199,
453,1220.3,1875.66,2206.08,0.650598,90.6177,0,39.5304,0.667494,80.7137,1382.52,178.626,89.9614,13.0226,284.964,0,126.734,2.32287,234.446,561.868,1244.66,283.592,16.8205,0.134502,0,0.000833741,0.0038985,4.9698,1204.47,1.9941,0.0257664,5.00254,
454,1220.3,1723.63,1725.6,0.707986,66.3695,0,32.793,0.436308,73.0008,1380.97,92.345,64.7036,13.0029,230.549,0,120.048,1.70028,303,706.46,647.398,227.433,18.5003,0.134502,0,0.00083329,0.00383091,4.92303,1204.47,2.00638,0.0257664,8.02199,
455,1220.3,1914.58,2240.15,0.637373,67.1593,0,50.3101,0.829372,70.3086,1434.32,211.389,65.848,14.4199,236.815,0,156.137,2.82969,232.528,757.03,1339.64,235.158,22.4968,0.135083,0,2.28502e-05,0.0038985,4.9698,1204.47,2.00639,0.0257664,8.02199,
456,1220.3,1776.39,1689.56,0.686956,74.8085,0,40.2241,0.670896,65.3386,1412.92,93.87,74.0977,14.4664,281.602,0,134.173,2.37905,215.2,755.993,417.042,278.427,22.5395,0.135083,0,0.00083329,0.0038985,4.94919,1204.47,2.00271,0.0257664,8.02199,
457,1220.3,2175.87,4170.88,0.560834,71.7798,0,50.4601,0.763781,65.5611,1442.47,461.09,68.9109,14.8399,240.009,0,159.16,2.50556,205.806,759.99,3408.42,237.121,22.0128,0.135083,0,0.00083329,0.0038985,4.9698,1204.47,2.00271,0.0257664,8.02199,
458,1220.3,1891.49,1741.91,0.645154,87.0847,0,61.5363,0.759862,55.7343,1502.2,79.7258,86.8874,17.5673,283.15,0,168.147,2.24761,179.899,927.368,412.219,282.841,28.5685,0.135083,0,0.00083329,0.00399369,3.24061,1204.47,2.00271,0.0257664,8.02199,
