Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
818,711.086,963.111,1332.09,0.738322,10.228,0,23.7285,21.0823,0.339835,734.629,23.9699,86.4692,62.664,15.8225,0,150.482,151.398,1.95678,433.757,151.676,234.346,424.215,7.44029,0,0.00947731,0.0164425,6.13916e-05,656.014,0.0561825,46.6476,0.585801,
819,711.086,1513.15,5563.24,0.469938,9.87207,0,30.5751,17.5602,0.273161,714.474,30.8676,97.468,612.059,12.6835,0,178.294,111.765,1.42996,320.903,177.477,251.028,4959.45,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6898,0.585801,
820,711.086,3793.62,38892.4,0.187443,10.457,0,50.9017,32.5649,0.598897,748.273,52.9454,112.232,2785.64,12.8762,0,227.617,164.052,2.70232,439.791,235.775,279.552,38592.1,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6925,0.581604,
821,711.086,1023.93,1780.3,0.694465,10.7141,0,32.4615,15.0762,0.234986,741.072,32.5633,98.5581,93.254,15.9224,0,164.529,79.3416,1.2322,414.68,165.199,242.161,2885.9,7.43885,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6925,0.585801,
822,711.086,1470.2,5986.04,0.483665,9.55381,0,19.6527,16.2593,0.323445,715.636,19.8068,95.9036,593.068,13.8049,0,136.614,124.053,1.65482,372.132,138.65,262.578,5485.1,5.49031,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6925,0.585801,
823,711.086,978.036,1142.54,0.727055,10.9278,0,38.9917,14.5338,0.454695,743.508,39.0602,95.4751,35.0846,16.468,0,198.654,79.4121,2.1177,418.382,195.714,234.904,562.444,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6581,0.585801,
824,711.063,1285.12,3225.37,0.553305,10.4158,0,41.1169,28.2965,0.391376,748.977,41.8177,94.1159,319.989,15.0486,0,221.088,183.058,1.93853,476.838,225.978,233.244,2475.05,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6925,0.585801,
825,711.063,1152.96,3276.85,0.61673,10.2934,0,38.2095,21.8267,0.532929,732.887,38.7729,93.6463,216.788,15.3888,0,218.848,170.06,2.54531,444.224,223.201,235.42,2740.07,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.585801,
826,711.063,1107.19,2159.06,0.642221,10.1933,0,40.1583,21.1527,0.294895,725.809,40.5766,95.8312,173.178,12.8151,0,192.896,127.701,1.48493,320.191,194.73,244.665,1528.03,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.585801,
827,711.063,1043.9,1619.62,0.681159,11.0193,0,25.4761,17.003,0.355449,752.581,25.8492,96.4241,115.194,17.2652,0,158.201,112.635,2.03458,458.476,162.224,253.87,895.677,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.585801,
828,711.063,1213.5,2765.1,0.585959,10.7903,0,31.5247,13.6154,0.444682,741.672,31.7055,127.436,256.316,16.2946,0,158.685,77.5027,2.13534,427.536,158.192,335.036,2123.05,3.77378,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.575949,
829,711.063,1054.74,1711.83,0.67416,11.9324,0,27.1244,13.7059,0.399518,770.389,27.1881,91.3006,112.699,20.8897,0,151.991,97.6041,2.17556,559.027,152.46,211.359,984.508,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.575949,
830,711.063,990.967,1708.77,0.717545,9.48232,0,17.6438,18.4142,0.245337,720.766,18.2028,84.867,121.345,13.3304,0,105.073,149.3,1.52246,394.236,110.446,230.907,1051.29,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.575949,
831,711.063,1217.07,2189.67,0.584242,12.1671,0,72.4897,56.3191,0.648017,826.223,73.1287,115.054,61.0403,19.69,0,326.097,307.216,2.56693,892.469,330.779,275.526,414.109,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.585801,
832,711.063,1072.41,1543.03,0.66305,11.4001,0,60.4167,47.4528,0.538878,772.344,61.2806,97.4793,21.4993,17.9737,0,288.042,245.935,2.42919,530.128,292.196,232.495,107.358,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.585801,
833,711.063,1050.81,1464.54,0.676679,11.6962,0,53.5852,38.5813,0.397842,774.038,54.0061,95.9527,22.5554,19.4156,0,259.799,206.618,1.98822,530.57,262.453,223.112,140.016,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7053,0.585801,
834,711.063,1265.07,3447.28,0.562072,9.44229,0,47.9827,52.2531,0.416054,886.703,50.7215,93.8506,123.704,11.217,0,275.819,390.953,2.29726,1950.45,288.757,247.434,1394.38,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.6453,0.585801,
835,711.063,948.675,1079.81,0.749533,10.1927,0,31.1039,26.7991,0.478988,729.816,31.6043,97.7186,20.9619,13.7752,0,165.937,144.241,2.34513,411.163,169.166,236.109,160.661,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7223,0.585801,
836,711.063,1074.23,1581.78,0.661929,10.8371,0,42.2866,31.2293,0.355319,748.067,43.1639,110.611,87.6784,15.1315,0,193.082,153.896,1.95572,393.903,193.502,288.43,657.097,7.44029,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7223,0.585801,
837,711.063,1127.32,2109.39,0.630755,10.5183,0,37.9892,28.1563,0.445092,738.933,38.2862,121.248,151.744,14.9586,0,194.661,153.582,2.02308,408.585,196.929,313.163,1457.83,6.188,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7223,0.585801,
838,711.063,965.325,1201.57,0.736605,10.7202,0,29.9113,12.9625,0.269912,738.948,29.9792,99.3361,43.1981,16.2934,0,172.582,97.9913,1.45025,423.072,174.066,250.399,426.03,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7223,0.585801,
839,711.063,947.899,1102.73,0.750146,9.97291,0,44.2755,17.2767,0.273113,716.105,44.3401,93.3172,22.3386,13.1632,0,214.825,103.344,1.33636,340.49,212.26,236.032,126.545,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7223,0.585801,
840,711.063,1004.42,1377.63,0.707933,11.2637,0,40.2884,27.5641,0.394822,770.32,41.398,84.7235,28.469,17.3412,0,219.055,207.856,2.05818,567.153,227.874,171.438,137.728,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.5992,0.585801,
841,711.063,977.124,1270.4,0.72771,10.8678,0,31.1648,17.7076,0.390359,743.469,31.3005,97.3142,44.9097,17.2641,0,166.785,104.234,2.1651,460.19,167.286,241.523,329.726,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7162,0.585801,
842,711.063,972.443,1179.86,0.731213,10.524,0,38.5833,29.8808,0.422842,738.599,38.9928,94.718,20.7225,15.2425,0,188.792,171.886,2.07222,428.035,191.886,232.708,107.321,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7223,0.585801,
843,711.063,979.699,1261.72,0.725797,9.36961,0,37.9452,27.5672,0.38475,713.141,38.5135,102.524,50.2541,11.8283,0,214.214,168.055,1.98481,342.428,217.658,277.034,340.383,2.88008,0,0.00941277,0.0164425,6.13916e-05,640.642,0.0561825,46.7223,0.585801,
844,711.063,1415.7,5087.03,0.502268,11.1327,0,31.3441,19.8757,0.296459,753.254,31.5132,90.5131,477.774,18.4692,0,170.104,123.57,1.71589,491.726,172.034,235.451,4415.66,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0561825,46.7295,0.585801,
845,711.063,1257.27,4673.88,0.565559,10.0587,0,34.1515,27.8827,0.637805,723.94,34.8736,103.501,322.229,13.6457,0,201.165,155.247,2.74093,359.269,203.442,273.169,4236.54,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0552328,46.7112,0.585801,
846,711.063,1122.37,1952.53,0.633534,10.9648,0,40.6479,29.5182,0.454857,753.014,41.4202,103.504,142.85,15.7096,0,175.436,140.268,2.29119,428.105,178.487,251.757,1392.39,5.03695,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0552328,46.7112,0.585801,
847,711.063,1194.99,2383.2,0.595036,11.9591,0,45.3573,27.424,0.454431,777.424,45.8023,113.346,173.223,19.3465,0,231.721,161.323,2.26184,520.212,233.863,289.274,1572.86,5.55083,0,0.00941277,0.0164425,6.13916e-05,647.912,0.0552328,46.7112,0.585801,
848,711.063,1071.09,2273.2,0.663871,9.80766,0,32.8719,21.6152,0.355891,723.171,33.6444,102.285,147.335,12.311,0,158.283,124.012,1.88555,340.463,163.365,260.715,1727.25,7.4411,0,0.00941277,0.0164425,6.13916e-05,656.014,0.0552328,46.7112,0.585801,
849,711.063,982.908,1071.09,0.723427,10.2337,0,46.5677,18.8767,0.354879,724.788,46.6671,98.8153,36.6055,12.2792,0,192.127,90.8879,1.83383,301.076,192.23,227.625,213.322,4.17835,0,0.00938753,0.0164425,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
850,711.063,1042.73,2117.01,0.681926,10.1128,0,36.3406,14.6432,0.288936,718.665,36.3778,93.7309,132.568,13.5522,0,188.979,81.8162,1.61017,338.666,190.219,235.611,1489.22,7.4411,0,0.00938753,0.0164425,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
851,711.063,1257.43,3285.16,0.56549,10.7933,0,34.5947,30.5784,0.412165,755.627,35.711,99.2085,290.503,16.0748,0,177.965,186.143,2.2242,457.847,183.871,256.125,2608.74,7.4411,0,0.00938753,0.0171935,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
852,711.063,1083.39,1782.3,0.65633,11.0547,0,39.4085,32.7255,0.443226,751.584,40.4304,113.755,93.9925,15.7395,0,196.832,153.379,2.0623,415.957,198.821,279.268,951.429,7.4411,0,0.00938753,0.0171935,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
853,711.056,956.18,1069.77,0.743643,10.7826,0,20.5581,18.3392,0.261702,751.986,20.7134,101.215,32.3244,17.1791,0,110.085,102.317,1.0994,480.593,113.949,259.419,181.945,4.4814,0,0.00938753,0.0171935,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
854,711.056,1012.34,1263.36,0.702391,10.3896,0,51.8076,24.8245,0.382022,741.292,53.2434,103.427,26.9716,13.5109,0,232.948,150.389,1.7057,386.371,233.551,250.843,120.368,3.7247,0,0.00938753,0.0171935,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
855,711.056,1238.92,4286.3,0.573933,9.96917,0,25.3582,20.0914,0.353295,723.373,25.6116,115.181,318.979,14.1593,0,147.498,109.334,1.9479,386.009,151.931,323.814,3730.52,7.43932,0,0.00938753,0.0171935,6.13916e-05,656.014,0.0552328,46.7112,0.589615,
856,711.056,929.788,976.008,0.764751,10.4719,0,31.773,9.72488,0.230816,731.27,31.928,93.1657,21.2233,15.5504,0,167.183,67.1205,1.27298,407.587,167.687,243.334,314.183,7.4411,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7112,0.589615,
857,711.056,1287.13,3062.56,0.552437,11.4385,0,53.05,9.91312,0.439841,749.648,53.1259,106.618,302.895,16.6334,0,221.751,54.1298,2.08543,406.076,217.261,254.084,2332.61,7.4411,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7112,0.589615,
858,711.056,1171.66,1826.93,0.606877,11.4058,0,64.7688,47.4694,0.731459,770.029,66.0336,113.709,97.5167,16.9695,0,265.681,218.675,2.93829,493.311,267.579,265.276,883.827,7.4411,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7112,0.59108,
859,711.056,1076.84,1557.5,0.66032,10.0516,0,46.6553,35.0371,0.310388,725.357,47.4271,97.353,114.644,12.3915,0,189.92,160.13,1.29394,350.318,193.968,228.445,839.404,7.26478,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7112,0.59108,
860,711.056,991.612,1660.66,0.717071,9.44772,0,24.7612,10.5562,0.404633,709.324,24.9549,104.742,107.421,11.7146,0,133.771,64.7726,2.20058,309.16,135.15,293.041,1179.81,6.49944,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7112,0.59108,
861,711.056,1110.96,1905.01,0.640039,11.778,0,47.2056,38.8069,0.541112,801.664,48.3273,103.116,59.5199,19.2817,0,232.644,247.801,2.57113,761.878,238.2,257.531,462.681,7.4411,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7041,0.59108,
862,711.056,939.122,1171.01,0.757151,9.38348,0,38.6668,24.9076,0.399611,705.721,39.203,91.759,29.0814,11.8576,0,230.752,164.182,2.16777,344.324,235.607,250.432,161.756,7.4411,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7358,0.59108,
863,711.056,1173.62,2441.87,0.605866,9.67406,0,36.8325,21.5226,0.265533,709.437,36.9276,110.299,248.662,11.1891,0,183.069,108.768,1.36614,293.153,183.195,283.656,1702.61,7.44128,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7358,0.59108,
864,711.056,1195.54,3712.37,0.594756,10.5141,0,22.6147,11.4374,0.440402,734.656,22.7169,90.2352,302.929,15.8756,0,131.941,92.4138,2.42488,412.39,134.421,234.911,3193.44,7.44366,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,30.4092,0.59108,
865,711.056,953.373,1081.53,0.745832,9.82054,0,37.2398,28.0435,0.324067,726.049,38.1496,86.948,26.7987,12.2229,0,194.005,161.655,1.63677,360.853,199.906,211.995,311.124,7.44366,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7358,0.59108,
866,711.056,1283.48,4332.08,0.554006,10.5407,0,27.2454,22.2344,0.345269,739.267,27.7952,92.0182,364.036,16.2603,0,143.334,110.95,1.92536,436.576,145.785,240.431,3681.86,7.44366,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7353,0.59108,
867,711.056,1146.67,2128.86,0.620108,11.982,0,45.7818,25.845,0.605923,778.442,46.2284,113.279,124.501,18.879,0,224.797,145.042,2.51853,508.534,227.267,279.34,1402.1,7.44366,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.7358,0.59108,
868,711.056,1044.57,1534.7,0.680719,10.1804,0,42.7865,31.2027,0.424382,732.529,43.4039,101.06,82.9803,13.72,0,212.16,157.401,1.98824,387.827,216.099,257.524,740.162,7.44366,0,0.00938753,0.0171935,2.92659e-05,656.014,0.0552328,46.745,0.59108,
869,711.056,1056.38,1501.97,0.673106,11.1891,0,33.5641,33.1697,0.370075,778.007,34.721,110.061,55.2983,18.6434,0,176.191,203.974,1.87095,600.606,185.222,278.395,409.382,7.44366,0,0.00938753,0.0166428,2.92659e-05,656.014,0.0552328,46.745,0.591494,
870,711.056,1248.2,3778.29,0.569664,9.78062,0,25.2842,17.9456,0.354709,722.048,25.4826,96.1731,351.135,13.5988,0,138.042,106.149,1.93338,386.075,140.447,244.314,3118.17,5.06022,0,0.00938753,0.0163984,2.92659e-05,656.014,0.0552328,46.745,0.591494,
871,711.056,1010.68,1166.14,0.703539,11.0791,0,42.2808,21.2506,0.248822,747.015,41.9754,116.122,30.7127,16.755,0,190.105,98.0154,1.31631,441.605,185.867,300.659,298.844,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.014,0.0552328,46.745,0.591494,
872,711.056,1037.75,1179.29,0.685189,11.8191,0,47.6612,20.5686,0.40698,765.601,47.7385,105.271,38.6857,18.4784,0,200.668,94.0605,2.08432,477.926,199.634,253.412,161.47,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.014,0.0552328,46.745,0.591494,
873,711.056,1310.76,3055.99,0.542477,11.8414,0,58.9806,45.7647,0.604983,773.458,59.9556,111.233,248.92,19.9005,0,283.696,252.829,2.67666,546.507,287.617,290.095,2156.12,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.014,0.0552328,46.6769,0.591494,
874,711.056,1135.45,2252.41,0.626233,11.3169,0,41.0431,32.4282,0.331589,764.037,41.3392,118.792,126.162,16.9234,0,185.394,160.234,1.59678,471.77,186.923,302.196,1426.47,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.014,0.0552328,46.745,0.591494,
875,711.056,1356.24,6181.67,0.524285,10.8223,0,20.2024,20.841,0.3619,746.259,20.4919,104.871,432.391,16.2627,0,114.909,109.399,1.85436,436.97,115.072,269.469,5788.69,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.011,0.0552328,46.745,0.590392,
876,711.056,1139.81,2267.2,0.623837,10.9831,0,44.1148,29.6933,0.383679,751.752,44.3619,123.046,135.476,16.1393,0,226.352,153.1,1.7021,435.736,223.815,321.438,1488.06,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.011,0.0552328,46.745,0.587534,
877,711.056,7787.67,94900.3,0.0913054,11.3401,0,62.5651,47.489,0.589508,766.705,63.1443,115.763,6720.08,16.5751,0,273.391,212.693,2.36196,467.837,272.069,284.604,94425.2,7.44366,0,0.00938753,0.0163984,2.92659e-05,656.011,0.0552328,46.742,0.590392,
878,711.056,1106.08,1544.13,0.642863,11.7646,0,66.8529,36.0387,0.418867,772.911,67.7623,125.307,25.0223,18.0286,0,270.94,190.6,1.7735,541.029,275.285,307.353,6159.76,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7453,0.590392,
879,711.056,1333.05,5613.43,0.533404,10.7802,0,25.8902,23.3525,0.354963,752.796,26.4681,96.8737,396.539,16.7868,0,147.108,144.639,1.79557,464.89,155.129,245.451,5086.77,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7453,0.590392,
880,711.056,950.607,1081.3,0.748003,9.99178,0,27.9212,23.9469,0.249556,732.1,28.7263,93.6364,34.0346,13.1149,0,151.183,145.21,1.38881,386.117,156.719,232.818,308.36,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7331,0.590392,
881,711.056,1026.29,1235.65,0.69284,10.7474,0,51.1869,29.2139,0.432561,738.91,51.5301,113.212,31.0603,15.2667,0,219.581,144.24,1.84866,404.549,217.366,267.32,146.003,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.6873,0.590392,
882,711.049,1288.15,3425.6,0.551993,9.58144,0,27.1309,21.9248,0.359515,717.651,27.4121,95.4569,388.631,13.4771,0,162.529,130.577,1.90391,371.142,165.215,249.823,2729.04,2.07624,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,42.4256,0.590392,
883,711.049,951.213,1138.2,0.747517,9.17973,0,38.0732,21.7935,0.239095,698.128,38.3798,95.0186,50.4014,9.62349,0,198.124,115.529,1.05802,258.571,196.901,246.717,508.517,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7453,0.580293,
884,711.049,978.718,1063.26,0.72651,10.5428,0,38.9974,23.3163,0.365095,734.217,39.0644,103.493,28.7217,14.3454,0,177.521,123.64,1.6379,367.872,177.518,265.431,151.901,3.97207,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7453,0.580293,
885,711.049,918.056,1010.74,0.774515,9.44538,0,34.296,23.9803,0.304107,710.061,34.6014,77.1267,28.2417,11.2719,0,182.036,138.981,1.66408,319.75,183.959,152.598,168.29,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7453,0.580293,
886,711.049,1394.69,6798.89,0.509824,9.92215,0,29.0773,23.0513,0.257091,720.806,29.237,95.221,487.122,13.6084,0,171.172,132.94,1.2413,356.786,171.267,239.425,6492.24,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7453,0.580293,
887,711.049,1017.96,1316.31,0.698506,10.7535,0,35.4828,10.9415,0.329563,740.742,35.5857,121.888,62.233,15.8458,0,165.088,63.1902,1.5495,409.783,164.382,322.485,638.205,6.34405,0,0.00941277,0.0163984,2.92659e-05,652.878,0.0552328,46.754,0.580293,
888,711.049,1071.2,2117.98,0.663784,10.0119,0,28.5393,18.8386,0.20772,725.58,28.729,90.8095,168.488,15.0594,0,165.414,114.018,1.31089,405.615,167.353,242.148,1418.07,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.754,0.580293,
889,711.049,958.045,1253.16,0.742187,11.0756,0,36.6784,26.6822,0.371712,755.223,37.5607,78.8917,11.5619,18.6384,0,206.054,172.258,2.02974,525.327,209.28,200.958,165.949,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7004,0.580293,
890,711.049,888.674,971.441,0.800123,8.90472,0,22.1813,13.744,0.158265,693.703,22.3224,92.2431,35.4171,8.12473,0,148.609,88.1234,0.874066,216.037,151.156,241.751,395.543,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7004,0.580293,
891,711.049,884.736,873.576,0.803684,9.72604,0,25.7447,10.4394,0.27222,713.343,25.8424,85.1591,14.2094,12.9062,0,140.766,72.2469,1.54233,333.092,140.459,226.524,92.6566,7.44366,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7004,0.580293,
892,711.034,1328.08,4215.09,0.535386,10.687,0,28.7604,22.2833,0.369459,746.374,29.0138,108.899,381.692,16.9791,0,164.284,131.74,1.99916,456.567,164.369,279.424,3584.81,4.33292,0,0.00941277,0.0163984,2.92659e-05,656.011,0.0552328,46.7004,0.580293,
893,711.034,1006.49,1142.95,0.706451,10.9519,0,48.6178,25.573,0.400739,744.852,48.9983,104.805,22.2887,16.3083,0,209.223,126.439,1.84724,430.904,207.837,250.193,375.512,2.08955,0,0.00948695,0.0163984,2.92659e-05,656.011,0.0552328,46.7232,0.580293,
894,711.034,1028.32,1923.51,0.691452,10.0494,0,29.0765,12.6953,0.266734,725.188,30.0793,85.469,135.496,13.5319,0,154.736,77.6982,1.47132,356.273,160.195,211.637,1381.72,3.72549,0,0.00948695,0.0163984,2.92659e-05,656.011,0.0552328,46.7183,0.580293,
895,711.034,862.914,837.149,0.823992,9.42086,0,23.854,12.2244,0.229887,703.396,22.9566,72.2172,18.6151,11.9727,0,149.378,85.4694,1.60461,303.506,143.789,152.282,173.162,7.44366,0,0.00948695,0.0163984,2.21413e-05,656.011,0.0552328,46.7351,0.580293,
896,711.034,1162.82,2470.91,0.611472,11.9831,0,32.1511,30.9303,0.353752,783.668,33.3471,108.104,162.286,20.4529,0,151.484,182.474,1.56745,574.695,155.833,287.015,1826.16,7.44366,0,0.00948695,0.0163984,2.21413e-05,623.161,0.0552328,46.6545,0.580293,
897,711.034,1173.23,1722.96,0.60605,12.9483,0,52.9574,29.9476,0.603118,795.966,52.1826,132.97,95.6521,21.5574,0,210.252,133.84,2.35387,576.399,203.03,324.98,676.387,7.44366,0,0.00948695,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
898,711.034,1013.77,1471.99,0.701377,10.454,0,36.7593,32.2317,0.414636,764.002,38.9545,92.3043,38.6485,16.5451,0,179.9,211.47,2.00468,608.511,195.634,226.801,210.184,2.52645,0,0.00948695,0.0163984,2.21413e-05,651.17,0.0552328,46.7351,0.580293,
899,711.034,1001.38,1463.14,0.710057,10.9024,0,25.2574,13.8721,0.332017,746.683,25.4233,109.699,69.208,17.5653,0,141.865,90.7714,1.85822,460.74,143.274,287.882,780.144,3.70906,0,0.00948695,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
900,711.034,1071.93,1721.46,0.663321,11.7631,0,41.8758,27.568,0.361035,772.088,42.7761,98.8562,76.6428,18.833,0,208.576,176.451,1.76928,517.193,210.252,253.062,757.227,7.44332,0,0.00948695,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
901,711.034,1151.31,3032.57,0.617589,9.98076,0,24.3071,14.6407,0.196753,724.288,24.353,105.034,248.506,14.741,0,147,75.409,0.953033,377.979,147.054,281.801,2512.75,4.22242,0,0.00948695,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
902,711.034,925.904,1045.31,0.767936,10.2857,0,21.9432,24.3417,0.237632,738.503,22.3019,82.8236,25.467,15.6287,0,128.594,150.447,1.25452,438.812,130.192,214.503,262.591,7.44332,0,0.00948695,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
903,711.034,984.385,1829.03,0.722313,9.14745,0,18.2641,16.5319,0.218475,704.432,18.4506,101.244,116.096,8.72792,0,111.766,85.949,1.05444,233.936,111.913,267.771,1259.54,7.44332,0,0.00959161,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
904,711.034,1246.66,2550.41,0.570352,11.9152,0,47.8438,35.5924,0.383572,780.332,48.1955,111.746,210.65,19.6425,0,214.73,165.804,1.9062,529.651,216.283,280.704,1561.57,7.44332,0,0.00987032,0.0163984,2.21413e-05,656.014,0.0552328,46.7351,0.580293,
905,711.034,1737.28,12552.1,0.409281,9.20968,0,27.5881,13.2788,0.226023,699.491,27.6516,84.2071,875.627,11.7745,0,186.813,99.2248,1.29635,306.355,186.906,228.242,12208.4,7.44332,0,0.00987032,0.0163984,2.21413e-05,656.014,0.0552328,46.6945,0.580293,
906,711.032,957.526,1080.58,0.742572,10.174,0,33.7237,22.8451,0.253606,728.736,34.0827,105.155,22.5557,13.5809,0,162.114,123.945,1.33243,355.454,162.767,274.361,842.655,7.44332,0,0.00987032,0.0163984,2.21413e-05,656.014,0.0552328,46.6411,0.580293,
907,711.032,1247.13,3397.58,0.570136,11.1254,0,46.4536,26.8606,0.530457,792.548,48.5158,103.86,217.233,16.8575,0,198.92,196.481,2.49771,769.272,208.702,266.345,2719.18,7.44302,0,0.00987032,0.0163984,2.21413e-05,656.014,0.0552328,46.7381,0.580293,
908,711.032,7570.52,92521.2,0.0939212,10.1744,0,35.1543,24.7386,0.375105,737.262,35.5227,90.4854,6636.81,14.5872,0,213.127,175.518,2.10596,431.177,216.999,239.427,92310.1,7.44332,0,0.00987032,0.0163984,2.21413e-05,656.014,0.0552328,46.6758,0.580293,
909,711.032,1006.86,1723.19,0.706191,10.7407,0,26.3598,19.204,0.450164,741.669,26.4818,81.7928,100.157,16.3253,0,161.14,117.994,2.09457,432.638,162.452,170.278,5911.8,7.44332,0,0.00987032,0.0163984,2.21413e-05,656.014,0.0552328,46.7381,0.580293,
