Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
277,944.46,2119.58,3122.62,0.445588,15.7928,0,108.825,96.0727,0.804533,1104.78,109.677,585.267,98.3667,19.234,0,316.311,231.446,2.2093,726.729,304.07,1732.69,269.049,9.83813,0,0.0324304,17.209,0.0118917,881.254,0.122983,15.3833,19.673,
278,944.404,2226.05,5321.32,0.424252,16.1639,0,53.4788,60.9027,0.427276,1117.26,53.992,382.061,541.759,23.6668,0,210.021,174.361,1.52382,868.59,218,1334.45,3385.15,9.83813,0,0.0324304,4.29395,0.0118917,881.254,0.122983,15.3833,19.673,
279,944.404,2947.7,8741.49,0.320387,17.1782,0,99.4419,65.4243,0.921429,1145.13,100.158,607.166,912.275,23.0544,0,324.188,176.379,2.55303,820.969,314.984,1780.82,7122.92,9.83813,0,0.0324304,5.96332,0.0118917,881.254,0.122983,15.3833,19.673,
280,944.404,2121.14,3742.67,0.445234,14.6412,0,92.7018,210.763,1.32379,1049.6,95.0519,596.775,60.2778,17.3492,0,311.645,1360.17,4.46735,623.808,316.903,1874.15,664.29,9.83813,0,0.0324304,17.209,0.0118917,881.256,0.122983,15.3833,19.673,
281,944.404,2785.23,6749.45,0.339076,16.9707,0,121.8,102.245,1.07961,1164.28,124.641,592.305,661.908,22.5637,0,387.465,294.511,2.97628,857.762,395.079,1682.61,4694.91,7.89086,0,0.0351238,12.126,0.0118917,881.256,0.122983,15.3833,19.673,
282,944.404,1742.37,2881.26,0.542024,14.4195,0,59.0573,61.4182,0.626271,1069.14,60.8438,418.458,58.4035,19.4599,0,249.944,201.53,2.39917,814.248,261.425,1521.94,429.012,9.83813,0,0.0351238,4.08335,0.0118917,881.256,0.122983,15.3833,19.6636,
283,944.404,1862.13,2778.72,0.507164,14.6408,0,84.1975,92.7053,0.85245,1089.84,87.0343,447.484,45.3752,15.5179,0,271.802,261.78,2.73494,759.446,279.092,1439.25,102.982,9.83813,0,0.0351238,11.9356,0.0118917,881.256,0.122983,15.4812,19.6636,
284,944.4,2394.69,4641.25,0.394372,16.1906,0,85.3443,82.7363,0.482279,1119.11,85.7601,606.562,398.507,21.6009,0,289.332,204.271,1.49433,804.388,290.49,1795.13,2345.1,9.83813,0,0.0351238,17.0053,0.0121722,881.256,0.122983,15.4812,19.6636,
285,944.4,2098.96,3107.57,0.449937,20.706,0,54.1489,48.7964,0.806626,1288.75,55.264,502.343,128.146,31.8227,0,253.939,179.499,2.38133,1153.61,261.279,1501.29,640.433,9.83813,0,0.0351238,1.52974,0.0121722,881.256,0.122983,15.4812,19.6636,
286,944.4,1912.72,2827.88,0.493747,15.5573,0,78.8476,59.5326,0.494635,1103.11,79.8844,509.053,66.2423,19.0622,0,257.85,163.657,1.87192,729.777,260.899,1533.66,191.64,9.83813,0,0.0351238,9.47544,0.0121722,881.256,0.122983,15.4812,19.6636,
287,944.353,4268.67,23916.5,0.221229,16.4516,0,74.2475,66.596,0.657254,1121.19,74.5148,541.991,2373.03,21.6451,0,236.418,191.345,2.1819,775.318,236.723,1635.02,22831.8,9.83813,0,0.0351238,6.63852,0.0121722,881.256,0.122983,15.4812,19.6636,
288,944.353,1760.27,2571.77,0.536481,14.7982,0,62.3475,61.5845,0.899592,1074.79,62.9001,409.871,73.0834,19.2596,0,231.503,177.332,2.86629,718.112,236.028,1384.87,1949.96,9.83813,0,0.0351238,1.71246,0.0121722,881.256,0.128162,15.4812,19.6636,
289,944.317,1712.93,2606.58,0.551288,15.0049,0,62.7871,56.5369,0.593886,1065.4,62.9571,372.746,76.899,18.5787,0,254.648,161.052,2.26005,650.819,255.052,1406.73,218.932,9.83813,0,0.0351238,5.96587,0.0116649,881.256,0.128162,15.4812,19.6582,
290,944.317,1655.14,2391.1,0.570536,14.3942,0,95.2833,78.3415,0.74618,1036.95,96.3873,276.872,56.1689,16.717,0,359.154,232.419,2.55131,575.046,358.055,1022.27,175.825,8.3387,0,0.0351238,11.8436,0.0116649,881.256,0.128162,15.5108,19.6582,
291,944.314,2185.17,3463.26,0.432147,16.512,0,119.58,90.3569,0.923486,1139.1,122.977,548.546,147.172,21.0027,0,342.608,251.39,2.67559,832.33,348.673,1625.05,648.674,9.83907,0,0.0351238,3.65643,0.0121722,881.256,0.128162,15.5108,19.6582,
292,944.314,2147.3,3042.04,0.439769,17.9909,0,119.896,107.339,0.775629,1155.96,120.997,505.87,118.472,25.2854,0,328.848,262.913,2.35702,837.796,333.732,1394.81,299.309,9.83907,0,0.0351238,1.53724,0.0121722,881.256,0.128162,15.5403,19.6399,
293,944.314,2289,4395.2,0.412545,15.7179,0,93.7724,58.2663,0.780196,1083.08,94.4739,543.845,399.064,19.4994,0,299.689,143.418,2.7295,686.065,305.375,1600.78,2001.44,9.83907,0,0.0351238,7.54079,0.0121722,881.256,0.132039,15.5403,19.6582,
294,944.314,2004.58,4449.14,0.471078,13.8023,0,67.9992,64.3489,0.418272,1028.48,68.232,450.655,310.648,16.1265,0,270.115,170.82,1.7082,591.072,269.923,1601.42,2717.72,9.83907,0,0.0351238,17.2119,0.0121722,881.256,0.132039,15.5403,19.6582,
295,944.314,2286.78,3344.86,0.412944,18.9888,0,85.8838,72.2919,0.958888,1220.03,86.3588,680.917,121.355,28.0168,0,269.895,183.451,2.75214,1025.48,266.454,1775.1,386.585,4.99129,0,0.0351238,6.67081,0.0121722,881.256,0.131275,15.5403,19.6582,
296,944.314,1883.05,3060.7,0.501481,16.023,0,69.8303,77.8306,0.560022,1118.38,71.5667,458.832,70.027,21.9645,0,250.725,211.291,2.09472,815.132,250.461,1649.24,177.794,9.83907,0,0.0319798,3.45672,0.0121722,881.256,0.126897,15.5321,19.6582,
297,944.22,2183.18,4867.18,0.432498,16.3953,0,65.9868,70.1838,0.536849,1143.69,67.3454,502.917,316.126,24.4015,0,231.379,218.125,2.04482,969.987,237.81,1623.37,2364.29,8.53487,0,0.0351238,7.15284,0.0121722,881.253,0.126897,15.5321,19.6487,
298,944.22,2075.4,3124.36,0.454957,16.8284,0,79.3713,97.8067,0.741069,1168.09,81.1577,550.299,81.1115,23.6193,0,248.326,265.042,2.40656,894.084,253.983,1578.31,325.153,6.87215,0,0.0375976,4.09055,0.0125674,881.253,0.126897,15.5321,19.6582,
299,944.22,6535.44,43073.2,0.144477,19.5166,0,93.5911,117.131,0.936998,1275.7,97.2291,621.407,4309.93,26.8976,0,289.532,308.841,2.60914,1079.69,302.046,1726.51,42064.9,9.83725,0,0.0375976,6.55076,0.0125674,881.251,0.123833,15.5321,19.6582,
300,944.22,1599.42,2302.74,0.590352,15.6886,0,35.1959,37.5474,0.581332,1091.97,35.3367,327.299,55.7965,23.3583,0,163.851,131.457,2.46292,864.906,172.145,1276.66,3436.13,9.83685,0,0.034149,5.2431,0.0125674,881.248,0.123833,15.5403,19.6582,
301,944.22,2212.33,3931.74,0.426799,15.241,0,53.3204,56.5052,0.858303,1075.96,53.6005,656.99,299.851,19.7589,0,173.188,159.793,2.65931,677.315,173.382,1861,1626.89,1.11066,0,0.034149,3.10745,0.0125674,881.23,0.122355,15.5403,19.6582,
302,944.206,2119.27,3412.33,0.445534,15.2057,0,110.561,89.6601,0.664437,1085.84,111.567,645.487,60.2878,18.157,0,342.443,217.194,2.50961,666.803,345.315,1967.35,302.509,9.83576,0,0.034149,17.112,0.0125674,881.23,0.122355,15.54,19.6582,
303,944.206,2107.15,3420.45,0.448095,16.6293,0,74.4272,82.4184,0.6872,1161.93,77.7411,620.499,72.8182,23.1824,0,253.367,238.126,2.26772,870.718,259.569,1851.24,206.614,9.83576,0,0.0325605,7.8984,0.0125674,881.23,0.122355,15.54,19.7024,
304,944.206,2274.96,3392.54,0.415044,16.8172,0,101.057,96.31,0.521333,1149.79,101.849,723.16,85.4514,20.8653,0,309.4,215.651,1.91153,764.628,310.065,1900.75,210.876,9.83576,0,0.0325605,17.112,0.0136017,881.23,0.122355,15.54,19.7272,
305,944.206,1892.12,2958.84,0.499019,14.4807,0,54.5184,46.5854,0.492248,1060.89,54.9034,596.173,64.075,16.6516,0,195.292,127.009,2.10295,625.349,204.848,1894.49,161.153,9.83576,0,0.0325605,6.90473,0.0122011,881.23,0.120685,15.5294,19.7272,
306,944.206,1990.5,2992.16,0.474356,17.199,0,69.4624,60.6427,0.760939,1150.15,69.6193,542.17,80.4959,25.6438,0,261.513,163.227,2.46899,916.415,261.937,1647.72,213.607,9.83576,0,0.0245172,3.21453,0.0116003,881.23,0.118136,15.5294,19.7272,
307,944.206,1492.67,2250.68,0.632562,15.2904,0,29.9611,27.1112,0.265393,1073.37,29.9919,253.103,63.5766,22.0416,0,145.59,83.6975,1.47662,786.056,140.225,1217.32,211.131,9.83576,0,0.0245172,2.72958,0.0116003,881.23,0.118136,15.5288,19.7272,
308,944.182,2586.07,5970.5,0.365103,15.9584,0,76.3766,73.7518,0.758779,1108.19,78.6349,682.86,549.534,19.5404,0,273.336,207.69,2.45788,703.528,271.886,1970.14,3562.75,9.83665,0,0.0245172,4.97408,0.0116003,881.248,0.118136,15.5235,19.7438,
309,944.166,2109.2,4161.66,0.447641,15.504,0,43.3013,75.3757,0.40558,1105.12,44.3894,463.631,361.471,20.6322,0,173.421,225.011,1.6655,798.46,183.253,1536.34,1874.05,9.83665,0,0.0245172,6.47294,0.0116003,881.248,0.118136,15.5235,19.7438,
310,944.166,1955.55,3707.84,0.482814,14.0375,0,58.4499,55.2524,0.571019,1037.47,58.6759,452.244,278.854,15.7013,0,216.711,140.706,2.16021,586.108,216.935,1488.18,2126.33,6.89981,0,0.0325605,6.83813,0.0116003,881.248,0.118136,15.5235,19.7532,
311,944.166,2700.51,7896.99,0.349625,18.9528,0,85.4349,75.7024,0.916124,1217.65,85.9187,542.962,672.973,28.1276,0,283.519,221.277,2.72192,992.728,279.515,1765.07,6082.27,9.83676,0,0.0325605,9.64004,0.0116003,881.248,0.118136,15.5235,19.7532,
312,944.166,2749.42,6505.74,0.343405,16.2624,0,124.565,89.9579,0.502543,1107.37,125.005,574.515,711.25,19.5125,0,349.74,204.291,1.7957,724.935,345.221,1538.46,4547.18,9.83362,0,0.0254817,17.2863,0.0116003,881.236,0.118136,15.5235,19.7532,
313,944.166,1948.67,3140.28,0.484519,16.2749,0,50.8421,59.5386,0.5285,1121.87,51.7428,555.1,92.7713,22.6144,0,217.981,185.921,2.05487,829.871,219.282,1808.27,735.305,9.83362,0,0.0254817,5.72273,0.0122011,881.236,0.118136,15.5235,19.7532,
314,944.166,1892.35,2798.55,0.49894,16.8815,0,58.8322,63.789,0.558611,1143.55,59.0489,466.503,83.185,24.8218,0,204.786,165.472,2.0581,916.386,203.551,1410.41,229.367,6.89996,0,0.0254817,7.72378,0.0122011,881.236,0.118136,15.4943,19.5706,
315,944.166,1815.36,2618.56,0.520097,16.407,0,56.749,59.0552,0.581221,1121.51,57.1964,457.896,45.9747,21.765,0,205.909,183.771,2.20998,800.789,207.699,1502.08,113.463,9.83362,0,0.0254817,3.41099,0.0122011,881.236,0.117824,15.4943,19.7868,
316,944.166,1974.1,3167.01,0.478277,15.4709,0,63.0217,64.7016,0.472382,1096.27,63.6703,509.087,161.404,19.3224,0,217.409,176.472,1.57423,734.562,219.674,1528.78,1069.76,9.83362,0,0.0254817,12.5182,0.0122011,881.236,0.117824,15.4943,19.7915,
317,944.166,1843.12,2526.89,0.512265,16.6501,0,58.009,58.0231,0.623267,1144.58,59.6906,425.196,80.3511,23.8792,0,211.569,174.454,2.24852,881.305,214.807,1216.16,218.403,9.83362,0,0.0254817,4.27373,0.0138435,881.236,0.117824,15.4943,19.7915,
318,944.166,2342.57,4836.67,0.403048,15.5372,0,79.7039,61.8819,0.753735,1084.88,80.1707,557.536,462.1,19.4722,0,268.492,149.167,2.56661,704.943,268.636,1675.14,2558.24,6.54279,0,0.0254817,3.09635,0.0138435,881.233,0.117824,15.4943,19.7915,
319,944.161,1935.97,2808.43,0.487693,16.4548,0,100.763,83.3274,0.579761,1147.99,102.375,398.548,85.9363,22.3394,0,313.803,236.468,1.9702,861.163,318.134,1282.67,383.713,9.83362,0,0.0254817,3.1602,0.0138435,881.236,0.117824,15.4943,19.7915,
320,944.161,1900.68,3273.09,0.496748,16.7578,0,85.7278,87.9629,0.508882,1137.96,86.46,422.312,62.9918,25.0638,0,332.04,265.621,2.11365,945.576,335.322,1505.48,172.85,9.83362,0,0.0254817,17.2863,0.0138435,881.236,0.117824,15.4943,19.7915,
321,944.136,2012.48,3398.36,0.46914,18.2548,0,51.1515,51.1799,0.564782,1194.41,51.9056,455.778,189.243,26.1747,0,186.189,136.641,2.13748,963.1,191.429,1363.31,1290.59,9.83362,0,0.0254817,3.98573,0.0138435,881.236,0.117824,15.4943,19.8008,
322,944.136,2664.99,6391.08,0.354274,17.263,0,79.2393,68.0845,0.739878,1152.14,80.1094,618.146,649.264,24.3423,0,280.073,183.841,2.56713,886.366,281.344,1885.82,4172.82,6.10758,0,0.0254817,13.4921,0.0138435,881.236,0.117824,15.4943,5.97218,
323,944.136,2236.09,3348.7,0.422227,17.9292,0,96.518,90.5841,0.641635,1184.81,97.7471,665.541,82.3162,24.1414,0,296.648,240.359,2.11717,905.67,296.124,1849.85,567.178,9.83362,0,0.0254817,8.24487,0.0150719,881.236,0.117824,15.4943,16.1927,
324,944.118,2104.41,3272.19,0.448638,15.4626,0,102.646,80.8907,0.782852,1083.35,103.165,618.473,99.638,17.4501,0,315.174,197.118,2.48987,632.151,314.907,1785.31,441.956,9.83362,0,0.0254817,10.7103,0.0136845,881.232,0.117824,15.4943,19.8119,
325,944.118,1931.22,3201.51,0.488871,17.8042,0,58.4342,71.2406,0.685598,1180.42,58.8494,400.695,143.096,26.1521,0,197.945,185.224,2.34003,962.371,198.753,1233.21,929.946,9.83362,0,0.0254817,4.93018,0.0136845,881.232,0.118384,15.4943,15.2389,
326,944.118,1881.07,2796.99,0.501904,15.5737,0,69.058,59.9933,0.79627,1099.48,69.6505,499.924,66.5981,21.0415,0,205.562,146.472,2.6746,759.97,204.806,1546.81,215.781,2.89393,0,0.0254817,2.49662,0.0136845,881.232,0.118384,14.4216,17.8736,
327,944.118,2177.66,4175.91,0.433546,13.5519,0,95.396,95.2171,0.926525,1034.26,96.9598,521.054,320.299,15.1522,0,316.454,246.947,2.95948,587.693,315.186,1640.21,2264.95,1.70463,0,0.0254817,17.2863,0.0131171,881.232,0.11725,15.4943,19.8119,
328,944.105,1826.71,2857.9,0.516832,16.4253,0,80.9422,75.5604,0.652139,1118.05,81.2799,374.256,79.5519,21.9255,0,275.977,212.413,2.20514,795.411,279.797,1299.26,306.496,9.83362,0,0.0248858,8.01813,0.0131171,881.232,0.11725,15.4943,19.8079,
329,944.105,2146.24,4502.66,0.439887,14.695,0,65.2028,75.3299,0.545092,1084.21,66.2411,443.888,396.128,17.3132,0,209.208,205.524,1.88255,678.738,213.926,1449.28,2597.15,7.8882,0,0.0248858,4.70676,0.0131171,881.232,0.11725,15.4943,19.8079,
330,944.088,6964.76,51878.7,0.135552,14.6738,0,80.4991,63.5538,0.596109,1058.71,83.0313,501.88,5161.81,17.3879,0,263.008,184.593,2.29115,676.368,269.197,1650.24,50647.8,9.83136,0,0.0248858,8.41399,0.0131171,881.225,0.11725,15.4943,19.8079,
331,944.088,1833.06,2898.66,0.515034,14.931,0,78.9785,66.8375,0.571177,1075.47,80.4526,399.374,116.442,19.5287,0,264.893,204.021,2.08664,743.846,269.999,1347.63,3240.56,5.59297,0,0.0248858,9.5325,0.0131171,881.225,0.11725,15.4943,19.8079,
332,944.088,1716.4,2435.01,0.550038,13.1816,0,57.664,63.7927,0.617904,1014.61,58.2833,453.974,54.2849,15.6632,0,244.336,179.824,2.27435,561.509,248.274,1595.08,152.797,7.76964,0,0.0248858,2.2947,0.0136845,881.225,0.11725,15.4973,19.8079,
333,944.088,4203.38,21598,0.224602,17.071,0,73.0894,64.5728,0.503938,1150.49,73.461,557.811,2266.38,24.2824,0,222.953,170.067,1.76989,904.526,220.414,1646.58,20347,9.83136,0,0.0221388,7.0364,0.0136845,881.225,0.11725,15.4973,19.8079,
334,944.088,2119.79,4313.4,0.445368,15.2042,0,58.2466,54.5207,0.564601,1085.73,58.7648,455.719,391.045,20.2322,0,206.758,167.013,2.07146,750.281,208.697,1577.97,2626.91,9.83136,0,0.0248858,5.06996,0.0136845,881.225,0.116961,15.4973,19.8079,
335,944.074,1581.09,2788.5,0.597105,12.8533,0,40.2177,53.6252,0.409069,1005.57,41.4325,266.054,160.925,14.6165,0,186.082,167.644,1.78279,554.869,193.365,1142.05,1230.86,9.83136,0,0.0248858,17.2438,0.0136845,881.225,0.116702,15.4973,19.8079,
336,944.072,2873.39,8034.09,0.328557,15.8712,0,86.0103,63.0006,0.69271,1088.55,86.2436,632.431,900.587,21.0993,0,306.29,173.11,2.35952,735.932,300.984,1844.22,6238.86,9.83136,0,0.0248858,6.49525,0.0150719,881.225,0.116702,15.4973,19.8127,
337,944.072,2130.98,3343.76,0.443022,13.7317,0,77.7482,97.2515,0.881743,1071.89,80.3023,621.114,168.063,12.0515,0,232.88,270.059,2.69775,588,240.223,1756.03,1187.43,9.83136,0,0.0248858,6.94973,0.0160949,881.225,0.116702,15.4973,19.8127,
338,944.054,2183.08,4201.99,0.432441,15.9291,0,72.564,82.5822,0.496583,1126.2,73.0123,528.278,284.022,22.3173,0,239.996,196.764,1.78722,822.411,241.399,1597.71,1913.17,3.57061,0,0.0248858,2.68928,0.0160949,881.225,0.116702,15.4849,19.8127,
339,944.054,3192.72,15922.8,0.29569,13.5439,0,79.5442,86.1835,0.600933,1021.34,80.2875,340.282,1570.94,14.6005,0,298.803,252.062,2.20034,523.977,298.703,1251.58,14917.4,9.83136,0,0.0248858,5.873,0.0160949,881.225,0.116702,15.4849,19.8127,
340,944.054,1848.86,3180.6,0.510613,14.3144,0,48.9955,56.5748,0.838315,1046.07,49.2632,523.173,109.631,17.9742,0,209.262,169.399,2.87395,647.371,215.019,1817.13,1176.1,9.83136,0,0.0248858,17.2265,0.0160949,881.225,0.116685,15.4796,19.8127,
341,944.054,2398.47,4995.27,0.393607,16.6619,0,76.2212,74.1053,0.629276,1125.98,76.5066,571.824,456.542,24.6995,0,286.389,224.708,2.31794,887.441,284.119,1800.59,2377.31,9.83136,0,0.0248858,4.62379,0.0160949,881.225,0.116537,15.4512,19.8376,
342,944.054,2447.31,4133.47,0.385752,19.151,0,106.565,86.7401,1.04718,1226.67,108.54,696.859,201.735,26.9512,0,322.123,254.791,3.07136,1002.91,328.722,1893.5,1516.1,9.83136,0,0.0248858,5.85537,0.0160949,881.225,0.116537,15.4512,19.8376,
343,944.054,2112.88,3681.66,0.446809,13.351,0,102.466,92.839,0.848278,1020.83,103.163,563.986,215.399,13.9757,0,337.776,239.122,2.61531,523.819,340.363,1702.22,1531.76,5.80153,0,0.0248858,17.2141,0.0160949,881.225,0.116537,15.4512,19.8376,
344,944.03,2860.72,13136.1,0.329998,15.2128,0,55.3485,50.1181,0.454487,1081.92,55.5767,345.691,1256.4,20.4903,0,229.022,181.273,1.94015,747.435,235.459,1333.37,12059.5,9.83136,0,0.0248858,5.75197,0.0160949,881.225,0.116537,15.4462,19.8345,
345,944.03,2582.35,4855.71,0.365571,17.004,0,136.37,140.106,1.03699,1232.11,141.38,584.53,329.811,23.1414,0,407.844,357.123,2.9454,1191.54,398.41,1589.95,2131.24,9.83136,0,0.0248858,10.1196,0.0192607,881.225,0.116537,15.4462,19.8345,
346,944.03,1772.79,2848.83,0.53251,14.3909,0,65.5279,55.5935,0.770814,1044.97,65.8385,452.288,73.4105,18.1601,0,248.457,192.998,2.57334,668.371,259.664,1588.47,303.127,7.59303,0,0.0248858,6.01353,0.0192607,881.225,0.116537,15.4462,10.6428,
347,944.03,1725.51,2525.01,0.547103,15.6122,0,44.2564,67.4848,0.386847,1105.49,44.936,359.629,87.713,21.5029,0,198.68,184.785,1.52013,808.381,196.567,1290.47,249.342,9.83136,0,0.0248858,14.1917,0.0192607,881.225,0.116537,15.4462,19.8127,
348,944.03,2154.58,4636.9,0.43815,16.0071,0,75.6026,49.5768,0.622882,1101.82,75.8269,456.268,378.858,21.7308,0,254.784,153.77,2.27072,780.155,248.656,1529.12,2641.45,9.83136,0,0.0248858,1.98767,0.0192607,881.225,0.116537,15.4462,19.8127,
349,944.03,2303.34,4850.82,0.409853,13.3137,0,94.542,103.803,0.730287,1020.52,95.7389,568.777,405.915,12.7888,0,334.656,273.186,2.41613,484.73,332.804,1831.73,2381.44,9.83136,0,0.0248858,17.2141,0.0192607,881.225,0.116537,15.4462,19.8127,
350,944.03,1953.75,3142.02,0.483188,18.1896,0,72.1661,83.6242,0.610686,1203.33,73.523,421.847,80.4665,27.4692,0,293.13,258.701,2.20638,1019.63,300.629,1421.63,405.349,9.83136,0,0.0248858,6.41815,0.0192607,881.225,0.116537,15.4185,19.8127,
351,944.02,1945.08,3261.73,0.485338,15.2691,0,83.7766,52.7453,0.282467,1069.79,83.7831,531.616,107.813,20.9366,0,269.065,136.484,1.08784,776.429,268.545,1696.14,648.813,9.83136,0,0.0479422,3.47888,0.0192607,881.225,0.116537,15.4139,19.8127,
352,944.014,4046.45,14863.7,0.233294,22.2497,0,117.683,86.8372,0.873139,1335.17,119.12,557.161,1807.35,32.3968,0,349.948,270.794,2.68462,1131.53,345.915,1548.92,13082.4,9.83136,0,0.0479422,1.6091,0.0192607,881.225,0.116537,15.4017,19.8127,
353,944.014,1814.75,2601.67,0.520191,14.5623,0,69.2002,56.108,0.775778,1067.42,69.4471,469.554,67.683,21.3928,0,237.737,156.904,2.62688,833.513,246.794,1529.2,977.8,7.99962,0,0.0377487,8.72876,0.0192607,881.225,0.116537,15.4017,19.8127,
354,944.014,2138.06,3271.21,0.441528,16.3278,0,98.3293,108.332,0.834827,1128.29,99.3209,587.034,99.5919,21.2812,0,294.391,272.468,2.50637,784.86,296.323,1686.13,235.233,9.83136,0,0.0479422,7.50471,0.0192607,881.225,0.11655,15.4017,19.8127,
355,944.014,2548.82,6047.03,0.370372,14.1459,0,102.514,56.0671,0.346539,1021.47,102.628,736.121,515.536,14.0255,0,304.327,137.49,1.4867,490.909,303.66,2045.55,4294.83,9.83136,0,0.0471106,12.5893,0.0192607,881.222,0.116539,15.4017,19.8127,
356,944.012,2141.42,3165.76,0.440835,17.1319,0,101.28,84.3092,0.805934,1151.67,101.757,608.998,75.4626,22.7995,0,286.034,242.471,2.51546,829.349,287.739,1773.13,394.924,6.30975,0,0.0471106,6.7226,0.0198174,871.107,0.116277,15.4017,19.8127,
357,944.005,1702.13,2571.2,0.554601,14.8252,0,62.7308,50.7628,0.524473,1056.31,62.9462,399.64,54.3945,19.911,0,238.602,175.882,2.02955,717.048,239.347,1466.69,139.004,9.8319,0,0.0451712,6.19339,0.0198174,881.222,0.116277,15.3722,19.8127,
358,943.993,2317.56,3956.51,0.407323,18.9945,0,82.2323,74.1072,0.588418,1217.74,82.653,632.894,208.35,28.5934,0,259.429,209.512,2.2627,1015.95,257.337,1758.52,1465.78,9.8319,0,0.0479422,1.60634,0.0198174,881.222,0.116277,15.3722,19.8127,
359,943.993,2148.57,3950.46,0.439359,14.8667,0,70.5261,76.8017,0.594606,1078.73,71.7622,533.409,301.88,19.3387,0,249.49,199.32,2.1615,777.102,251.995,1680.24,1534.58,9.8319,0,0.0479422,2.83328,0.0198174,881.222,0.116277,15.3722,19.8127,
360,943.993,2109.16,3992.19,0.447569,15.4648,0,44.7886,49.2299,0.392148,1087.09,45.0753,616.225,250.893,20.7366,0,181.564,122.905,1.58497,746.909,184.564,1953.13,1902.59,9.8319,0,0.0479422,2.66319,0.0195908,881.222,0.116277,15.3722,19.8127,
361,943.993,62972.2,604754,0.0149906,18.1506,0,90.2026,57.5431,0.707766,1174.92,90.318,661.008,60879.3,24.3053,0,278.876,173.338,2.42694,864.948,269.611,1743.42,602320,9.8319,0,0.0479422,2.80799,0.0195908,881.222,0.116277,15.3722,19.8255,
362,943.993,1733.9,2501.59,0.544432,14.0137,0,94.6619,67.4984,0.506327,1019.5,95.316,399.029,43.3818,15.2091,0,315.2,182.724,1.83274,516.272,316.788,1322.27,35487,9.8319,0,0.0400554,10.4728,0.0195908,881.222,0.116277,15.3722,19.8255,
363,943.993,2081,3226.79,0.453625,17.1357,0,97.7271,64.5799,0.568215,1142.61,98.0487,597.503,62.8216,22.1884,0,283.099,167.838,1.95058,741.445,282.892,1746.43,172.41,9.8319,0,0.0400554,4.98208,0.0195908,881.222,0.116277,15.3722,7.26251,
364,943.993,1756,2727.83,0.537582,15.3626,0,55.2967,60.7049,0.348136,1101.86,56.0174,397.821,68.5859,20.4141,0,217.54,175.947,1.29334,780.099,224.436,1468.18,183.485,9.8319,0,0.0400554,8.86044,0.0195908,881.222,0.116277,15.3722,19.8255,
365,943.993,2132.15,4069.36,0.442743,15.6859,0,80.9073,65.4167,0.71564,1096.73,81.4038,549.774,241.508,20.6683,0,269.493,185.024,2.50009,768.503,271.029,1647.85,1762.37,9.83275,0,0.0400554,4.39516,0.0195908,881.228,0.116277,15.3722,19.8255,
366,943.993,2373.03,4835.47,0.397801,16.5322,0,79.9804,67.6621,0.799283,1192.48,84.3944,606.493,324.691,22.373,0,260.424,236.531,2.71225,1205.27,280.528,1879.78,2277.68,9.83275,0,0.0400554,3.99417,0.0195908,881.228,0.116277,15.3722,19.8255,
367,943.982,2295.07,5050.91,0.411309,15.4322,0,77.4885,50.9539,0.407279,1067.09,77.7695,468.545,537.387,20.5923,0,280.272,142.229,1.72963,728.26,281.628,1603.04,2736.92,9.83275,0,0.0400554,9.99311,0.0195908,881.228,0.116277,15.3722,19.8255,
368,943.982,2132.01,3872.11,0.442766,17.3921,0,88.4783,67.1896,0.595467,1155.6,89.0178,523.135,190.6,23.5305,0,295.919,206.608,2.32358,834.896,295.736,1680.96,1485.88,9.83191,0,0.0549628,4.87567,0.0195908,881.228,0.116362,15.3722,19.8255,
369,943.982,1461.02,2261.92,0.646114,13.1392,0,49.3013,55.085,0.433144,1016.32,49.9854,247.841,28.9152,17.2987,0,218.554,173.184,1.96351,683.644,220.282,1094.67,147.149,8.17924,0,0.0549628,17.2519,0.0195908,881.228,0.116362,15.3722,19.8255,
