Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
1507,32.4032,100.56,434.027,0.322228,1.89687,6.9162,0.17277,0.637171,0.231761,29.4499,4.91046,27.6402,28.7046,6.49679,28.5071,1.15288,2.11725,1.37467,203.848,0.233675,2.04999,198.36,0.937131,3.00408,0.00042905,0.291125,0.0354899,0.38897,2.50374,12.2179,0.121726,
1508,32.4032,86.1027,343.617,0.376332,2.14528,4.64689,0.186051,0.507631,0.217247,22.7419,4.96547,28.3889,22.3033,8.32126,14.6552,1.22664,0.134548,1.32415,161.071,0.492556,4.83099,159.4,0.937131,3.00408,0.00042905,0.153525,0.0354899,0.38897,1.89035,14.2121,0.121726,
1509,32.4032,63.9275,249.133,0.506875,1.67537,6.01406,0.155015,0.511477,0.0773581,11.4326,4.91767,28.0986,11.0453,6.12612,27.2222,1.25066,0.0200538,0.429852,112.822,0.256989,3.90618,110.203,0.937131,3.00408,0.00042905,0.314827,0.0354899,0.38897,2.25007,13.3061,0.121726,
1510,32.4032,72.4907,340.861,0.446998,1.63911,4.25867,0.0971475,0.52125,0.148266,16.8874,4.95087,27.6992,16.2888,6.0866,11.5384,0.917691,0.148259,1.01109,164.051,0.467706,1.26342,160.595,0.937131,3.00408,0.00042905,0.372616,0.0354899,0.38897,2.40184,15.0819,0.121726,
1511,32.4032,60.6844,244.668,0.533964,1.4561,4.87041,0.0473648,0.514252,0.112097,10.6748,4.94606,27.7882,10.275,5.26598,21.3433,0.472106,0.0388869,0.939384,113.53,0.23862,2.13878,111.482,0.937131,3.00408,0.00042905,0.284616,0.0354899,0.38897,4.92617,2.89219,0.121726,
1512,32.4032,72.4997,314.473,0.446943,1.92,5.10957,0.127793,0.515715,0.131061,16.1796,4.94587,27.8747,15.6955,8.57118,21.9989,0.990752,0.0738086,0.820345,146.22,0.454763,2.18712,143.708,0.937131,3.00408,0.00042905,0.253987,0.0354899,0.38897,2.68159,14.0947,0.121726,
1513,32.4032,59.2879,215.202,0.54654,1.24252,4.68859,0.0673145,0.510444,0.107784,10.0477,4.95449,27.9249,9.74417,3.64918,21.4851,0.793842,0.0229945,0.936801,96.7601,0.461754,2.83292,95.963,0.937131,3.00408,0.00042905,0.259539,0.0354899,0.38897,2.89436,0.86347,0.121726,
1514,32.4032,58.1442,238.433,0.557291,1.47296,4.9446,0.0914966,0.559456,0.100488,9.29748,4.93468,27.8479,8.89508,5.37828,22.665,0.939432,0.817822,0.826856,111.028,0.208217,1.52173,109.146,0.937131,3.00408,0.00042905,0.293167,0.0354899,0.38897,4.02907,16.936,0.121726,
1515,32.4032,53.1846,158.292,0.609259,1.35995,4.51393,0.0899798,0.510899,0.160182,6.83316,4.9398,28.2179,6.55884,4.35144,22.2185,0.891055,0.0519294,1.24564,68.5883,0.145046,3.93849,68.4955,0.937131,3.00408,0.00042905,0.284469,0.0354899,0.38897,4.92617,27.8248,0.121726,
1516,32.4032,66.0424,269.473,0.490643,1.60039,5.47005,0.0875804,0.510385,0.139636,12.7699,4.93466,28.1564,12.3735,5.88463,26.732,0.772658,0.0214686,1.02315,125.223,0.11272,3.67886,123.76,0.937131,3.00408,0.00042905,0.253659,0.0354899,0.38897,4.28692,20.4801,0.121726,
1517,32.4032,52.0063,142.995,0.623063,1.43943,4.8212,0.101903,0.545732,0.147945,6.13891,4.93342,28.0068,5.87105,4.97798,18.8354,0.895604,0.556617,1.05659,62.408,0.237836,3.47247,62.1066,0.937131,3.00408,0.00042905,0.328892,0.0354899,0.38897,3.12863,10.9403,0.121726,
1518,32.4032,67.4132,268.9,0.480666,1.56955,4.71919,0.0966247,0.508576,0.172916,13.9283,4.92473,27.9312,13.5621,5.72431,24.3045,0.866108,0.0545624,1.27563,123.883,0.348507,1.4379,122.471,0.937131,3.00408,0.00042905,0.0118508,0.0354899,0.38897,1.87806,24.5044,0.121726,
1519,32.4032,61.479,249.103,0.527062,1.72889,5.16165,0.0790001,0.51101,0.114793,10.5815,4.93605,28.182,10.1841,6.83193,19.507,0.709751,0.019618,0.835041,114.305,0.31973,4.21243,112.542,0.937131,3.00408,0.00042905,0.279801,0.0354899,0.38897,3.0278,14.4234,0.121726,
1520,32.4032,58.1675,224.563,0.557068,1.42695,3.61213,0.0918328,0.511753,0.100036,9.90236,4.93701,28.0694,9.51607,5.07754,7.54699,0.945597,0.0171883,0.836586,106.855,0.138285,3.50917,105.036,0.937131,3.00408,0.00042905,0.308901,0.0354899,0.38897,4.84107,16.5503,0.121726,
1521,32.4032,61.3478,274.209,0.528189,1.53251,4.03817,0.065003,0.512161,0.0754974,11.3797,4.92478,27.9319,10.888,5.93853,12.3579,0.684548,0.0126299,0.402397,133.376,0.34411,3.07282,130.62,0.937131,3.00408,0.00042905,0.357543,0.0354899,0.38897,0.452892,16.4094,0.121726,
1522,32.4032,54.2658,167.253,0.597121,1.70604,5.47492,0.125574,0.613903,0.171854,6.77888,4.96704,27.92,6.50756,6.07363,21.533,1.03219,1.16378,1.15004,75.9347,0.359868,2.07755,75.9171,0.937131,3.00408,0.00042905,0.261689,0.0354899,0.38897,4.77927,22.2169,0.121726,
1523,32.4032,58.8791,209.124,0.550335,1.87193,6.20343,0.143097,0.560545,0.144298,8.6955,4.93572,28.0118,8.31283,6.89091,26.653,1.05337,0.495283,0.960555,98.9582,0.24545,4.08804,96.9765,0.937131,3.00408,0.00042905,0.356677,0.0354899,0.38897,3.89714,14.163,0.121726,
1524,32.4032,86.5692,347.318,0.374304,2.04993,8.64221,0.18012,0.519222,0.157649,21.2295,4.94866,28.1397,20.7023,7.78992,40.6491,1.24068,0.147292,0.950927,157.521,0.325977,4.02908,154.773,0.937131,3.00408,0.00042905,0.295795,0.0354899,0.38897,2.58892,14.1832,0.121726,
1525,32.4032,52.0425,198.557,0.622631,1.51891,5.17542,0.0642334,0.537457,0.083944,6.0971,4.92775,27.9216,5.71605,5.82776,25.546,0.754478,0.434996,0.498816,96.3004,0.34142,2.75418,93.1247,0.937131,3.00408,0.00042905,0.373184,0.0354899,0.38897,0.597864,15.9673,0.121726,
1526,32.4032,58.557,247.484,0.553362,1.55808,5.23285,0.0644543,0.51123,0.138293,9.23719,4.94365,28.0309,8.84037,6.18685,28.9177,0.639593,0.0304891,1.04762,111.201,0.279082,3.43179,109.356,0.937131,3.00408,0.00042905,0.315826,0.0354899,0.38897,3.61247,15.4549,0.121726,
1527,32.4032,53.6709,217.287,0.603739,1.50478,5.2856,0.0627199,0.52415,0.108053,6.86832,4.92726,27.9049,6.48514,5.67453,24.2191,0.654385,0.206578,0.839203,97.2308,0.10037,2.48298,95.2631,0.937131,3.00408,0.00042905,0.3549,0.0354899,0.38897,3.74991,14.0162,0.121726,
1528,32.4032,50.445,129.403,0.642347,1.63259,5.4635,0.104981,0.911036,0.140435,4.5643,4.96962,28.3651,4.29349,6.11755,23.7732,0.882539,6.94341,0.952206,54.8507,0.474118,5.35208,54.8003,0.937131,3.00408,0.00042905,0.260553,0.0354899,0.38897,4.01891,15.0268,0.121726,
1529,32.4032,60.0319,227.419,0.539767,1.39883,4.25297,0.0834796,0.510162,0.0906858,10.5001,4.94517,28.0481,10.2024,4.75854,18.1986,0.877743,0.401007,0.706215,102.617,0.213334,2.65848,102.151,0.937131,3.00408,0.00042905,0.2331,0.0354899,0.38897,4.92617,27.8248,0.121726,
1530,32.4032,58.8564,236.669,0.550547,1.52928,4.82985,0.0929605,0.537261,0.120406,9.58927,4.96501,27.988,9.20435,5.3847,20.4169,0.865872,0.459716,0.797464,112.715,0.492594,3.41029,111.082,0.937131,3.00408,0.00042905,0.198972,0.0354899,0.38897,2.8671,16.6675,0.121726,
1531,32.4032,49.7578,194.744,0.651219,1.37126,3.47682,0.0679903,0.511666,0.0824274,5.8475,4.9448,27.974,5.48137,5.31539,5.92952,0.831902,0.0284989,0.720125,94.0971,0.230139,3.2693,92.441,0.937131,3.00408,0.00042905,0.337964,0.0354899,0.38897,4.92617,16.941,0.121726,
1532,32.4032,49.9023,121.768,0.649333,1.47618,5.14894,0.0944999,0.53342,0.126607,5.09362,4.93634,27.6644,4.8283,5.26005,19.0443,0.878056,0.316508,0.946957,50.1916,0.253517,1.91603,50.1859,0.937131,3.00408,0.00042905,0.42295,0.0354899,0.38897,2.43785,2.15334,0.121726,
1533,32.4032,72.5988,244.786,0.446333,2.15559,6.74264,0.195613,0.508098,0.225468,14.7091,5.01328,28.6392,14.4098,7.84323,34.899,1.23372,0.038592,1.49989,108.375,0.6066,6.36313,108.204,0.937131,3.00408,0.00042905,0.224095,0.0354899,0.38897,4.92617,5.06151,0.121726,
1534,32.4032,58.305,200.266,0.555754,1.60781,4.24342,0.142585,0.523371,0.141273,9.56361,4.91586,27.8947,9.27232,5.58702,10.5961,1.12864,0.13206,1.00273,93.2546,0.354398,1.77806,93.1001,0.937131,3.00408,0.00042905,0.190494,0.0354899,0.38897,1.27511,12.5316,0.121726,
1535,32.4032,57.6672,200.026,0.561901,1.50825,3.84257,0.126196,0.519596,0.127261,9.52231,4.91106,27.8801,9.22986,5.29882,7.67205,1.09319,0.114066,0.97088,93.2565,0.33179,1.59592,92.963,0.937131,3.00408,0.00042905,0.190494,0.0354899,0.38897,1.27511,12.5316,0.121726,
1536,32.4032,61.4824,209.083,0.527033,1.73465,5.47856,0.146891,0.509989,0.112092,10.3083,4.93491,28.2442,10.0128,6.27838,24.1554,1.17268,0.02826,0.795304,94.124,0.36784,4.11952,93.7747,0.937131,3.00408,0.00042905,0.215299,0.0354899,0.38897,2.02499,20.4951,0.121726,
1537,32.4032,49.086,119.992,0.660131,1.70786,5.6358,0.0857062,0.542603,0.132874,4.15127,4.92857,28.0142,3.88716,6.67415,22.7205,0.86697,0.412843,1.03049,48.1635,0.376212,3.36903,48.021,0.937131,3.00408,0.00042905,0.323624,0.0354899,0.38897,1.55651,14.4438,0.121726,
1538,32.4032,62.7098,247.201,0.516717,1.5767,3.53917,0.0917411,0.525335,0.142083,12.1407,4.9125,28.0336,11.7479,5.6062,5.4271,0.805835,0.240627,1.01125,118.228,0.269913,3.27373,116.589,0.937131,3.00408,0.00042905,0.247517,0.0354899,0.38897,1.80836,15.4668,0.121726,
1539,32.4032,66.7713,250.456,0.485287,1.58873,3.86047,0.0617135,0.508972,0.0948524,13.9249,4.95847,28.1545,13.6187,5.68769,8.90611,0.612669,0.0364622,0.569096,117.1,0.301075,3.05617,116.708,0.937131,3.00408,0.00042905,0.136755,0.0354899,0.38897,4.92617,27.8248,0.121726,
1540,32.4032,65.3115,313.559,0.496134,7.30714,5.67499,0.0870232,0.511437,0.137813,9.49946,4.94126,28.0479,9.10446,107.304,30.4039,0.870338,0.0164452,1.06622,112.927,0.212132,3.41335,111.004,0.937131,3.00408,0.00042905,0.265823,0.0354899,0.38897,4.53059,13.7776,0.121726,
1541,32.4032,48.9857,116.512,0.661483,2.43007,4.95832,0.10127,0.611113,0.0995611,3.92131,4.96129,28.2504,3.65236,16.0164,17.5432,0.88742,1.62283,0.539867,51.8801,0.479952,4.67602,51.4581,0.937131,3.00408,0.00042905,0.268083,0.0354899,0.38897,2.72805,22.5767,0.121726,
1542,32.4032,47.4084,113.409,0.683491,2.27309,4.58437,0.0990977,0.604491,0.0821576,3.41452,4.95817,28.2487,3.14384,15.0271,16.3326,0.886754,1.62187,0.448432,50.5998,0.478289,4.6717,50.5342,0.937131,3.00408,0.00042905,0.268083,0.0354899,0.38897,2.72805,22.5767,0.121726,
1543,32.4032,58.1269,241.485,0.557457,1.40374,4.69465,0.122274,0.528773,0.13946,9.40536,4.92923,27.8881,9.0153,4.74933,18.449,1.0739,0.253264,1.03784,112.288,0.0772378,2.12685,110.499,0.937131,3.00408,0.00042905,0.257072,0.0354899,0.38897,4.42723,13.5146,0.121726,
1544,32.4032,57.5794,241.344,0.562757,1.24078,4.42835,0.0808871,0.525406,0.136893,9.37581,4.92912,27.8771,8.98515,3.73967,17.8879,0.805537,0.234825,1.03554,112.183,0.0714433,2.08778,110.402,0.937131,3.00408,0.00042905,0.257072,0.0354899,0.38897,4.42723,13.5146,0.121726,
1545,32.4032,61.8649,274.55,0.523774,1.64209,4.39066,0.0955844,0.558052,0.124927,11.3354,4.94197,27.9278,10.8485,6.15561,14.5484,0.880583,0.794387,1.02344,132.808,0.299213,3.36648,130.015,0.937131,3.00408,0.00042905,0.335947,0.0354899,0.38897,4.12764,15.5184,0.121726,
1546,32.4032,56.1781,229.902,0.576794,1.32215,3.27581,0.0537357,0.511365,0.0719854,9.24851,4.92202,27.9007,8.87182,4.71394,3.93071,0.656761,0.0496309,0.502919,110.921,0.156187,2.00799,109.296,0.937131,3.00408,0.00042905,0.25366,0.0354899,0.38897,2.51038,17.3941,0.121726,
1547,32.4032,64.1213,239.178,0.505343,1.4511,4.9965,0.146416,0.510111,0.154191,12.0096,4.93424,28.2788,11.6404,4.59672,24.3505,1.13048,0.0210723,1.13115,113.945,0.300673,4.52545,112.308,0.937131,3.00408,0.00042905,0.28985,0.0354899,0.38897,3.13848,15.7999,0.121726,
1548,32.4032,48.5366,133.234,0.667604,1.48512,3.78332,0.0661512,0.516366,0.0678448,5.12382,4.94797,27.6971,4.84886,5.45596,8.59481,0.699668,0.0777783,0.349283,61.3658,0.41517,1.81211,61.3136,0.937131,3.00408,0.00042905,0.17709,0.0354899,0.38897,2.50002,1.4749,0.121726,
1549,32.4032,82.653,324.051,0.392039,2.24009,8.45495,0.168231,0.537931,0.213048,19.2179,4.94496,28.0919,18.784,8.70239,38.6857,1.13299,0.456409,1.22965,142.02,0.418435,3.9171,140.58,0.937131,3.00408,0.00042905,0.25606,0.0354899,0.38897,2.35165,5.0051,0.121726,
1550,32.4032,53.1106,155.471,0.610108,1.49761,3.9502,0.120627,0.51095,0.0715602,7.029,4.99258,28.175,6.76307,5.29778,10.4459,1.07801,0.0345477,0.456459,71.6064,0.592979,4.27058,71.4178,0.937131,3.00408,0.00042905,0.287737,0.0354899,0.38897,4.92617,14.5943,0.121726,
1551,32.4032,57.1301,234.974,0.567183,1.39217,3.78082,0.0678383,0.51086,0.106802,9.29017,4.96027,28.1084,8.91277,5.01375,8.17991,0.687995,0.0192159,0.827743,111.221,0.442163,3.89999,109.601,0.937131,3.00408,0.00042905,0.249691,0.0354899,0.38897,4.44193,19.6705,0.121726,
1552,32.4032,44.9363,82.5466,0.721092,1.59431,4.90165,0.102784,0.527992,0.124012,2.46687,4.91932,28.0983,2.20111,5.94772,20.525,0.89485,0.215901,0.823473,34.0286,0.153209,3.41767,34.3054,0.937131,3.00408,0.00042905,0.312544,0.0354899,0.38897,3.11337,24.6739,0.121726,
1553,32.4032,54.4234,204.541,0.595391,1.31117,3.70509,0.0361073,0.510982,0.0655466,8.15088,4.93331,27.8723,7.83804,4.57466,8.80733,0.445306,0.026823,0.375498,95.5517,0.265418,2.43974,94.8929,0.937131,3.00408,0.00042905,0.252359,0.0354899,0.38897,2.93101,6.05129,0.121726,
1554,32.4032,62.6893,229.562,0.516886,1.69585,4.79986,0.109075,0.528381,0.119672,11.4583,4.91445,27.9174,11.1463,6.55599,21.5456,0.943936,0.324524,0.755089,102.47,0.20977,2.73558,101.996,0.937131,3.00408,0.00042905,0.0759142,0.0354899,0.38897,2.20506,3.12723,0.121726,
1555,32.4032,59.2773,251.706,0.546638,1.47587,4.53901,0.0678887,0.512965,0.103852,10.1623,4.93456,27.7338,9.74711,5.36735,16.6326,0.679374,0.041867,0.799598,119.562,0.279814,1.55265,117.657,0.937131,3.00408,0.00042905,0.0414068,0.0354899,0.38897,2.04856,6.13105,0.121726,
1556,32.4032,58.1059,250.984,0.557658,1.2984,3.77893,0.0443978,0.511381,0.0691198,10.0931,4.9236,27.7075,9.67956,4.41623,10.2757,0.545435,0.027623,0.530987,119.558,0.206109,1.4713,117.646,0.937131,3.00408,0.00042905,0.0414068,0.0354899,0.38897,2.04856,6.13105,0.121726,
1557,32.4032,62.2784,232.651,0.520296,1.67285,5.35334,0.114404,0.528837,0.149219,11.1376,4.95686,27.62,10.7454,5.88497,20.1901,0.909923,0.169667,0.988601,108.661,0.429655,1.75325,106.754,0.937131,3.00408,0.00042905,0.512682,0.0354899,0.38897,1.99717,8.13721,0.121726,
1558,32.4032,50.31,193.482,0.644071,1.29478,4.038,0.0385953,0.727415,0.0950518,5.88663,4.92691,27.7815,5.52114,4.43212,15.478,0.47293,3.72648,0.816459,93.9128,0.198428,0.601047,91.9524,0.937131,3.00408,0.00042905,0.37295,0.0354899,0.38897,2.61608,18.4482,0.121726,
1559,32.4032,75.0423,285.442,0.4318,2.15421,4.57692,0.112168,0.522857,0.154138,17.4836,4.94587,28.0104,17.0821,9.99245,15.8575,0.799746,0.295166,0.995843,133.358,0.373857,2.9248,131.543,0.937131,3.00408,0.00042905,0.27467,0.0354899,0.38897,0.989838,16.2225,0.121726,
1560,32.4032,63.0857,276.371,0.513638,1.47074,5.2942,0.112862,0.512362,0.0841938,11.6297,4.94624,27.8984,11.137,5.0074,23.8821,1.00426,0.0148809,0.530325,133.927,0.339317,2.7781,130.937,0.937131,3.00408,0.00042905,0.391501,0.0354899,0.38897,3.18218,16.3516,0.121726,
1561,32.4032,44.4183,90.6295,0.729502,1.32515,4.70975,0.0231358,0.513455,0.0726166,2.59909,4.93317,27.9121,2.32986,4.75812,21.4297,0.366216,0.0240521,0.45516,37.2728,0.219164,3.04174,36.3897,0.937131,3.00408,0.00042905,0.358005,0.0354899,0.38897,3.50936,6.01345,0.121726,
1562,32.4032,66.104,250.64,0.490186,1.9765,4.40692,0.162897,0.53421,0.205454,13.1511,4.96996,27.9255,12.7714,7.36701,11.8037,1.17854,0.266958,1.41489,118.922,0.530546,3.14738,117.624,0.937131,3.00408,0.00042905,0.261906,0.0354899,0.38897,2.97408,3.04914,0.121726,
1563,32.4032,70.6099,296.788,0.458905,1.70167,4.99606,0.194698,0.522743,0.221264,15.3322,4.92392,27.8587,14.8587,5.85325,19.4398,1.37163,0.144847,1.54838,141.484,0.267943,2.54974,139.226,0.937131,3.00408,0.00042905,0.344576,0.0354899,0.38897,2.18304,13.3213,0.121726,
1564,32.4032,51.505,100.947,0.629127,2.19731,7.93662,0.15771,0.532999,0.168028,3.81853,4.95677,28.1768,3.56024,8.44491,36.8549,1.04731,0.247716,0.972469,34.1442,0.415764,5.31629,33.1239,0.937131,3.00408,0.00042905,0.335765,0.0354899,0.38897,2.97389,2.16008,0.121726,
1565,32.4032,65.4341,190.352,0.495204,2.62749,7.37695,0.206232,0.517608,0.208436,10.6374,4.99473,28.494,10.3712,9.75008,32.1359,1.28192,0.0928341,1.24644,79.2599,0.534168,6.34372,79.1781,0.937131,3.00408,0.00042905,0.289495,0.0354899,0.38897,4.02066,5.01775,0.121726,
1566,32.4032,68.266,304.836,0.474662,1.67911,4.05643,0.12105,0.511047,0.117998,14.6813,4.91847,27.9958,14.1847,6.52281,11.8463,1.06622,0.0246015,1.03159,145.201,0.195517,3.61105,142.711,0.937131,3.00408,0.00042905,0.240836,0.0354899,0.38897,2.19746,13.9781,0.121726,
1567,32.4032,51.9818,180.663,0.623357,1.89977,6.30747,0.0938404,0.522095,0.153183,5.13863,4.96941,28.0599,4.83752,12.2398,31.8906,0.832863,0.200945,1.12168,75.854,0.482476,4.44297,74.8503,0.937131,3.00408,0.00042905,0.200148,0.0354899,0.38897,3.99627,7.31459,0.121726,
1568,32.4032,86.5141,335.315,0.374543,2.27867,8.62621,0.144233,0.507828,0.270557,20.8053,4.9555,28.5573,20.3686,8.32627,40.9559,1.01301,0.0358812,1.59954,150.984,0.648143,5.43586,148.843,0.937131,3.00408,0.00042905,0.150565,0.0354899,0.38897,0.678062,15.3643,0.121726,
1569,32.4032,67.5958,240.325,0.479367,2.22486,7.38682,0.168423,0.617757,0.191138,12.1577,4.97916,28.0947,11.7753,8.29611,33.8789,1.0387,1.44993,1.02489,112.711,0.68629,4.13806,110.765,0.937131,3.00408,0.00042905,0.324408,0.0354899,0.38897,1.94315,16.4164,0.121726,
1570,32.4032,67.0112,240.184,0.48355,2.19637,6.97321,0.151573,0.614018,0.176709,12.1145,4.97401,28.0799,11.7309,8.28569,33.1448,0.999375,1.44456,0.995082,112.106,0.681396,4.10527,110.363,0.937131,3.00408,0.00042905,0.324408,0.0354899,0.38897,1.94315,16.4164,0.121726,
1571,32.4032,57.5737,244.293,0.562813,1.34381,4.87831,0.048163,0.511699,0.0936399,9.14595,4.94048,27.8628,8.74885,5.04235,27.9565,0.591874,0.102943,0.719585,110.041,0.203409,1.22986,108.317,0.937131,3.00408,0.00042905,0.312951,0.0354899,0.38897,4.92617,19.8265,0.121726,
1572,32.4032,49.86,157.341,0.649885,1.2849,5.09485,0.0458011,0.511556,0.0958681,5.08695,4.90983,28.0351,4.79516,4.26894,25.828,0.572377,0.0138086,0.835911,62.6918,0.201932,2.67321,62.1119,0.937131,3.00408,0.00042905,0.327331,0.0354899,0.38897,2.42076,27.8248,0.121726,
1573,32.4032,63.3949,263.116,0.511133,1.40198,3.7933,0.085677,0.511427,0.0765246,12.5034,4.93424,27.9849,12.1035,4.99775,9.94453,0.881064,0.0212201,0.506494,124.918,0.0884267,2.6134,123.274,0.937131,3.00408,0.00042905,0.255685,0.0354899,0.38897,4.92617,14.6617,0.121726,
1574,32.4032,67.7735,233.867,0.478111,2.11988,6.32477,0.105695,0.580723,0.121906,12.7403,4.93654,28.4042,12.4395,8.32089,30.2603,0.900848,1.23801,0.636513,99.4901,0.522661,4.7757,99.1424,0.937131,3.00408,0.00042905,0.258403,0.0354899,0.38897,1.21729,22.3395,0.121726,
1575,32.4032,45.8474,139.991,0.706763,1.1186,4.08823,0.0391662,0.511939,0.0378909,3.75662,4.92145,27.9032,3.4703,3.27707,18.8787,0.673099,0.0698651,0.0934483,58.841,0.0819584,1.44458,58.5689,0.937131,3.00408,0.00042905,0.289665,0.0354899,0.38897,3.51033,27.8248,0.121726,
1576,32.4032,65.3572,214.736,0.495787,2.30686,5.85633,0.233098,0.523272,0.179289,11.7837,4.9601,28.0235,11.491,8.34661,19.0462,1.42802,0.144703,1.12451,97.0336,0.450054,4.35687,96.2526,0.937131,3.00408,0.00042905,0.157516,0.0354899,0.38897,2.23768,6.1366,0.121726,
1577,32.4032,64.6151,214.445,0.501481,2.29194,5.31628,0.195517,0.52106,0.173238,11.7282,4.94947,28.0039,11.4355,8.25964,16.5893,1.26302,0.139246,1.11137,96.7031,0.409661,4.34286,96.3085,0.937131,3.00408,0.00042905,0.157516,0.0354899,0.38897,2.23768,6.1366,0.121726,
1578,32.4032,50.6786,159.329,0.639387,1.34239,3.18202,0.0303982,0.511126,0.0607536,6.41007,4.93425,28.0735,6.13407,5.04295,3.67681,0.401946,0.0215043,0.328893,74.2381,0.151338,3.04115,74.1351,0.937131,3.00408,0.00042905,0.258447,0.0354899,0.38897,4.74293,27.8248,0.121726,
1579,32.4032,78.1424,309.299,0.414669,2.09193,8.85895,0.196986,0.512907,0.221514,16.6947,4.95819,28.3208,16.2865,7.85493,43.0742,1.31914,0.0760184,1.40553,133.711,0.357398,4.94868,132.504,0.937131,3.00408,0.00042905,0.224764,0.0354899,0.38897,2.36753,7.44817,0.121726,
1580,32.4032,54.0818,148.461,0.599152,2.1824,5.81146,0.188101,0.551459,0.16602,6.2518,4.96835,27.979,5.98319,8.08209,24.2653,1.22962,0.485355,1.03788,66.0354,0.65856,3.60168,65.4326,0.937131,3.00408,0.00042905,0.33918,0.0354899,0.38897,2.3024,8.95951,0.121726,
1581,32.4032,54.5092,151.215,0.594455,1.56556,6.57398,0.130244,0.528639,0.217277,6.31604,4.94241,28.1909,6.0441,4.99477,28.2652,0.997666,0.259728,1.34999,60.6026,0.270985,4.87734,60.5133,0.937131,3.00408,0.00042905,0.336173,0.0354899,0.38897,3.14519,13.4174,0.121726,
1582,32.4032,59.7853,234.605,0.541993,1.40792,5.24941,0.0792883,0.513428,0.160764,9.91399,4.94346,27.9783,9.53871,4.39613,21.0292,0.762914,0.041438,1.1176,107.492,0.438203,3.77443,105.827,0.937131,3.00408,0.00042905,0.330136,0.0354899,0.38897,1.85723,7.39632,0.121726,
1583,32.4032,68.3802,286.365,0.473868,2.29979,6.2502,0.151783,0.551871,0.198169,13.2191,4.96937,28.0141,12.7259,8.90627,27.614,1.06376,0.58131,1.2348,137.404,0.521534,4.44139,134.549,0.937131,3.00408,0.00042905,0.339875,0.0354899,0.38897,1.81252,14.4613,0.121726,
1584,32.4032,59.3323,228.431,0.546131,1.65625,5.42955,0.11067,0.517576,0.157384,9.48586,4.93382,27.9429,9.09833,6.33326,24.4589,0.975695,0.104078,1.24842,107.092,0.287228,3.1614,105.14,0.937131,3.00408,0.00042905,0.330256,0.0354899,0.38897,3.50942,12.5949,0.121726,
1585,32.4032,63.0877,240.38,0.513622,2.15501,6.09715,0.167496,0.539376,0.165371,10.664,4.9588,28.0619,10.2785,8.70344,25.7084,1.24799,0.414567,1.24395,110.717,0.617189,3.35084,108.89,0.937131,3.00408,0.00042905,0.307756,0.0354899,0.38897,2.25981,16.3325,0.121726,
1586,32.4032,53.1319,166.528,0.609864,1.49479,5.2091,0.0801088,0.511024,0.141899,6.47144,4.94675,28.0916,6.18521,5.58771,26.6803,0.814584,0.0328725,1.10603,67.1719,0.255021,2.77257,66.8103,0.937131,3.00408,0.00042905,0.321067,0.0354899,0.38897,4.89142,27.8248,0.121726,
1587,32.4032,65.3948,288.705,0.495502,1.44171,4.14556,0.0445797,0.512515,0.0819196,13.4986,4.91628,27.7437,13.01,5.13053,12.4529,0.526161,0.00748072,0.569007,138.12,0.250098,0.982369,135.053,0.937131,3.00408,0.00042905,0.434793,0.0354899,0.38897,1.04839,16.3294,0.121726,
1588,32.4032,61.7425,231.208,0.524813,1.73096,5.09286,0.131725,0.523423,0.158692,10.7994,4.898,27.9255,10.4819,6.36854,19.5367,1.06677,0.188014,1.18094,103.522,0.366118,2.63266,102.973,0.937131,3.00408,0.00042905,0.015049,0.0354899,0.38897,0.826274,3.48602,0.121726,
1589,32.4032,65.6038,280.631,0.493923,1.83885,5.19821,0.148236,0.544496,0.142008,12.7932,4.9822,27.6708,12.2859,6.37275,18.4523,1.08597,0.380571,0.814699,136.291,0.552769,1.84078,133.403,0.937131,3.00408,0.00042905,0.512682,0.0354899,0.38897,2.68891,1.79674,0.121726,
1590,32.4032,64.8024,280.366,0.500031,1.7137,4.67611,0.123923,0.541016,0.117042,12.7557,4.97595,27.6521,12.2469,6.01056,16.155,1.00443,0.37547,0.694107,136.337,0.536136,1.79251,133.389,0.937131,3.00408,0.00042905,0.512682,0.0354899,0.38897,2.68891,1.79674,0.121726,
