Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Heave.rear.side_view_swing_arm_angle_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Heave.rear.side_view_swing_arm_angle_l.best,Roll.rear.side_view_swing_arm_angle_l.best,
324,1216.96,1653.59,1596.46,0.735946,2.99941,82.6056,11.5763,1398.77,16.3526,71.5087,69.7826,1.51063,309.514,18.2137,772.205,53.2366,297.188,293.279,2.58707,0.727197,7.19326,1202.33,2.69695,0.658813,0.220501,
325,1216.96,1714.21,1781.7,0.709921,3.12248,63.2327,14.2245,1491.32,14.2978,65.2874,62.7292,2.001,316.274,24.0525,994.251,45.4221,310.962,303.898,2.58707,0.722064,7.32198,1202.34,2.67649,0.658813,0.220501,
326,1216.9,1598.38,1263.16,0.761332,3.11634,47.6724,12.4486,1398.74,22.0989,57.7431,56.5648,1.87726,195.59,20.1481,791.168,78.6831,248.041,247.007,1.909,0.722064,7.32198,1202.34,2.67649,0.658813,0.212266,
327,1216.9,1580.93,1182.43,0.769738,2.9576,60.1309,10.7631,1323.73,35.5528,74.5359,73.2523,1.48501,205.196,12.1054,474.309,109.576,244.945,239.317,2.31923,0.715768,7.32198,1202.34,2.67649,0.658813,0.212266,
328,1216.9,1563.38,977.872,0.778375,2.91072,80.9127,10.4035,1339.53,25.6301,52.3372,51.6608,1.53393,255.529,12.8284,502.626,78.0984,194.93,195.963,0.339838,0.715768,4.57061,1202.34,2.67649,0.658813,0.212266,
329,1216.9,1571.45,1049.19,0.774379,2.9952,48.1522,11.6666,1359.26,17.0654,66.7594,65.5567,1.82496,187.032,15.5823,573.86,53.151,224.597,225.818,1.21394,0.675456,7.32198,1202.34,2.67649,0.658813,0.212266,
330,1216.9,1770.56,1436.55,0.687297,2.79395,55.9577,15.319,1505.4,31.0802,79.0461,80.9645,1.34878,221.798,24.3882,909.078,89.5823,239.949,247.027,0.0952746,0.675456,7.32198,1202.34,2.67649,0.658813,0.212266,
331,1216.9,1841.43,1873.15,0.660845,3.06585,89.502,14.1487,1470.22,26.8015,119.414,118.278,1.90539,291.024,21.2362,835.384,81.8829,366.762,372.43,0.66309,0.675456,7.32198,1202.34,2.67649,0.658813,0.212266,
332,1216.9,1899.8,1824.2,0.64054,2.8322,96.445,15.0928,1496.63,35.7762,127.414,125.608,1.30616,286.015,21.3388,833.006,101.557,344.874,341.7,0.645219,0.675456,7.32012,1202.34,2.67649,0.658813,0.212266,
333,1216.83,1768.4,1575.64,0.688095,3.07907,66.253,14.5967,1477.82,30.0424,89.1505,87.4537,1.9291,226.234,23.5084,913.049,92.565,309.734,298.753,0.428827,0.67193,7.32012,1202.33,2.67649,0.632671,0.212266,
334,1216.83,1660.03,1331.93,0.733015,3.20098,60.1666,12.9159,1428.09,25.2894,65.8439,64.5283,2.13473,216.228,20.6311,806.197,82.8473,259.734,253.887,2.54484,0.675456,7.32012,1202.33,2.67649,0.632671,0.212266,
335,1216.83,1570.61,1036.74,0.774747,3.01998,62.9661,10.5024,1328.46,18.2303,74.8645,72.5665,1.96635,212.304,13.1546,511.192,62.3783,251.114,247.853,0.769104,0.645045,7.32012,1202.33,2.67649,0.632671,0.212266,
336,1216.83,1816.4,1782.58,0.66991,3.03864,86.9887,14.6068,1486.83,24.3605,101.981,98.6002,1.91736,314.39,23.8407,948.238,72.574,294.196,296.733,0.878117,0.645045,7.32198,1202.33,2.67649,0.632671,0.212266,
337,1216.83,1887.3,1916.96,0.644746,3.11653,108.877,14.9177,1531.63,35.815,98.0526,94.8918,2.06199,352.774,23.6469,987.605,108.516,333.311,325.754,1.16862,0.645045,7.32198,1202.33,2.67649,0.632671,0.212266,
338,1216.79,1661.04,1486.91,0.732548,3.02097,47.8482,13.0374,1426.6,16.7641,77.5375,76.2408,1.67305,218.874,19.957,791.73,54.9707,309.316,305.228,1.70747,0.645045,7.32198,1202.33,2.67649,0.604182,0.209297,
339,1216.79,1784.91,1471.1,0.681711,3.13734,69.5976,14.9168,1501.18,28.6528,84.6166,82.8078,2.07007,249.735,21.8983,841.444,84.2862,256.169,254.076,0.808989,0.645045,7.32198,1202.33,2.67649,0.604182,0.209297,
340,1216.79,1575.98,1343.42,0.772089,2.84518,33.6451,13.5283,1436.52,23.0114,33.5204,32.9072,1.44366,164.292,23.0499,901.947,83.6692,157.816,157.012,1.04082,0.645045,7.32198,1202.33,2.67649,0.604182,0.207561,
341,1216.75,1726.39,1526.21,0.704796,2.97059,80.0349,12.7484,1418.7,26.6359,93.5422,91.7602,1.73672,264.741,18.4389,711.25,76.222,319.585,315.949,0.792408,0.645045,7.32198,1202.33,2.66541,0.604182,0.207561,
342,1216.62,1764.55,1459.32,0.689477,3.2285,71.7514,14.0244,1468.62,29.2911,89.4574,88.179,2.18941,232.438,22.1266,855.404,85.7707,257.774,256.752,0.527676,0.645045,7.32163,1202.33,2.66541,0.604182,0.207561,
343,1216.62,1748.67,1510.63,0.69574,2.91943,72.0328,13.4015,1427.44,26.249,103.919,102.704,1.83211,226.108,19.7307,755.329,84.1647,306.992,301.214,0.295356,0.645045,7.32163,1202.33,2.66541,0.604182,0.188431,
344,1216.62,1742.41,1502.44,0.698236,3.08734,94.7344,12.371,1394.22,24.7804,108.059,105.168,1.94549,276.509,15.0843,580.7,81.156,334.735,327.571,0.458043,0.645045,7.32163,1202.33,2.66541,0.604182,0.188431,
345,1216.62,1735.91,1525.42,0.700854,2.79584,86.723,13.3613,1422.25,33.8813,88.9134,87.981,1.25828,236.132,19.3767,729.288,103.789,275.052,274.848,0.463701,0.645045,7.32163,1202.33,2.66541,0.604182,0.188431,
346,1216.62,1611.89,1508.81,0.754776,2.73543,53.4295,12.6073,1422.92,19.9645,50.7698,49.4682,0.821841,224.832,21.9259,890.749,84.5167,226.677,222.062,0.628387,0.645045,7.32163,1202.33,2.66541,0.604182,0.188431,
347,1216.62,1426.62,781.024,0.852798,2.73431,22.394,10.2129,1300.62,16.9304,36.6772,37.0511,1.0779,102.881,13.1153,471.653,58.5441,138.29,140.393,0.328148,0.645045,4.72266,1202.33,2.66541,0.604104,0.188431,
348,1216.62,1753.83,1554.75,0.693693,2.81076,88.0972,14.35,1519.53,21.7318,53.7219,53.5803,1.28745,328.087,23.6478,1017.36,63.8931,218.431,215.13,0.121241,0.632369,7.32163,1202.33,2.66541,0.604104,0.188431,
349,1216.62,1822.1,1551.32,0.667701,2.7907,65.0298,15.5089,1512.3,35.6701,96.0351,94.7673,1.44667,199.549,23.4278,914.719,89.4367,269.119,266.528,0.262489,0.632369,7.32163,1202.33,2.66541,0.604104,0.188431,
350,1216.62,1671.82,1483.32,0.727721,2.83477,74.5815,12.9234,1416.28,19.0518,73.7104,72.438,1.4259,256.348,20.3333,806.028,67.151,247.133,240.198,0.523914,0.632369,7.32163,1202.33,2.66541,0.604104,0.188431,
351,1216.57,1649.72,1522.34,0.737439,2.99987,71.3842,12.6009,1421.29,22.9956,60.1068,58.3395,1.6597,280.76,19.2051,793.916,88.8332,246.673,241.286,1.44619,0.632369,7.32163,1202.33,2.66541,0.604104,0.182407,
352,1216.57,1691.41,1345.89,0.719262,3.08184,72.6343,12.9548,1418.59,22.0368,81.716,80.3947,1.84414,236.856,18.5454,721.228,67.2126,279.977,277.664,0.383054,0.632369,7.32163,1202.33,2.66541,0.604104,0.182407,
353,1216.57,1824.16,1704.56,0.66692,3.12645,54.1292,16.9652,1586.16,45.7905,60.2675,57.7214,2.25112,210.687,28.2003,1110.69,275.057,222.833,216.244,0.232613,0.632369,7.32163,1202.33,2.66541,0.587363,0.175307,
354,1216.55,1772.96,1467.37,0.686168,2.93312,73.8543,13.3667,1425.66,33.2635,112.384,111.495,1.9822,204.637,18.7003,721.301,93.6805,307.226,316.616,0.15087,0.632369,7.32163,1202.33,2.66541,0.587363,0.175307,
355,1216.55,1844.97,1887.75,0.659384,3.23144,90.0086,14.6621,1498.84,29.2843,105.201,103.742,2.31485,293.199,23.4632,941.406,86.4971,358.585,356.4,0.727975,0.632369,7.32163,1202.33,2.66541,0.564767,0.165996,
356,1216.55,1631.69,1315.23,0.745574,2.79316,57.9113,12.4368,1389.5,19.5552,75.4969,74.0011,1.36943,195.106,17.771,662.808,56.4685,274.334,272.159,1.06036,0.632369,5.32662,1202.33,2.66541,0.564767,0.165996,
357,1216.55,1635.5,1519.73,0.743839,2.86772,54.4012,13.45,1441.86,25.2669,49.2039,48.4512,1.33289,245.526,22.0947,923.08,94.2043,232.457,231.485,0.396594,0.632369,7.32163,1202.35,2.66541,0.564767,0.165996,
358,1216.55,1490.38,1088.52,0.816268,2.8962,43.7619,10.3065,1302.75,17.8127,57.1037,55.7431,1.45042,167.627,12.2061,446.077,71.4703,235.846,232.053,1.64138,0.632369,6.73838,1202.02,2.66541,0.561509,0.165996,
359,1216.55,1635.09,1240.7,0.744025,2.78556,36.3899,13.4896,1427.01,29.6296,63.2053,62.5784,1.2186,149.012,19.8038,739.032,95.8919,211.82,211.433,0.0860286,0.632369,7.32163,1202.35,2.66541,0.561509,0.165996,
360,1216.53,1776.57,1743.5,0.684767,2.91794,55.3168,15.9596,1553.27,26.2365,62.1002,60.7616,1.55135,298.966,26.443,1145.48,86.1055,222.473,218.427,0.161193,0.611287,7.32163,1202.35,2.66541,0.561509,0.165996,
361,1216.53,1635.31,1356.35,0.743914,2.84084,56.637,11.7695,1384.5,30.329,75.9861,73.2526,1.52896,219.666,18.1302,753.956,103.446,272.723,265.634,0.442488,0.611287,6.57605,1202.35,2.66541,0.561509,0.165996,
362,1216.5,1722.29,1432.82,0.706327,3.06204,51.4077,14.1119,1471.56,25.59,78.5933,77.9685,1.91922,197.163,22.8993,898.069,77.6075,267.304,266.86,0.986306,0.641695,5.43761,1202.35,2.66541,0.561509,0.165996,
363,1216.49,1757.93,1679.34,0.691999,2.9894,77.8564,13.7852,1465.95,23.5462,87.6176,86.1879,1.84421,275.547,22.5374,933.319,83.9013,306.357,302.929,0.714074,0.641695,7.32162,1202.36,2.66541,0.512332,0.164531,
364,1216.49,1802.32,1781.47,0.674957,3.19697,71.319,15.5658,1521.68,27.5712,82.5166,80.4729,2.4046,263.972,25.4189,1020.43,75.3622,305.154,297.677,0.963952,0.641695,7.32162,1202.36,2.66541,0.512332,0.164531,
365,1216.49,1770.58,1646.58,0.687059,2.91291,82.0154,14.4939,1504.16,27.5978,71.0444,68.3519,1.88205,304.491,22.5805,925.3,84.5454,275.195,267.505,0.434821,0.641695,7.32162,1202.36,2.66742,0.512332,0.164531,
366,1216.49,1723.73,1454.85,0.70573,3.11207,75.2711,13.4611,1434.15,44.5546,77.482,75.7013,2.07481,240.191,18.9124,724.36,177.605,258.127,256.714,1.68477,0.641695,7.32162,1202.36,2.66742,0.512332,0.158938,
367,1216.49,1798.13,1612.88,0.676532,3.0596,78.139,14.8365,1485.34,26.6534,95.987,94.1122,1.89425,254.028,22.3492,881.856,76.6538,291.004,286.272,0.282287,0.641695,7.32162,1202.36,2.66742,0.512332,0.158938,
368,1216.49,1644.28,1257.45,0.73983,2.85211,68.7082,12.2846,1392.54,24.688,72.6344,70.5719,1.69574,226.488,17.14,643.32,81.0883,240.489,237.769,0.240631,0.641695,7.32162,1202.36,2.66296,0.512332,0.158938,
369,1216.49,1732.47,1458.8,0.702171,3.37127,127.587,12.0708,1375.63,30.244,94.2055,89.357,3.39717,738.552,15.8747,617.331,87.4413,278.857,263.915,0.399954,0.641695,7.32162,554.054,2.65204,0.485075,0.146247,
370,1216.49,1702.62,1339.85,0.714479,3.07497,48.7536,13.1461,1408.04,22.8577,103.843,102.913,2.12563,188.05,17.2032,605.928,79.176,296.523,298.532,0.469122,0.641695,7.32162,1202.36,2.65204,0.485075,0.146247,
371,1216.45,1612.25,1453.44,0.754505,2.89082,46.8567,12.0179,1386.46,19.3365,72.8477,71.84,1.70544,230.352,18.6116,748.788,74.7144,308.706,305.365,0.270893,0.641695,7.32162,1202.37,2.65204,0.485075,0.146247,
372,1216.45,1855.39,1607.34,0.655631,3.34592,67.0216,15.603,1532.7,43.74,97.7246,95.2556,2.23779,240.036,24.3871,961.766,118.449,292.343,286.195,1.87778,0.637711,7.32162,1202.37,2.65204,0.485075,0.146247,
373,1216.45,1732.01,1509.22,0.702335,2.97569,69.533,13.8227,1463.71,34.5908,74.3209,73.0593,1.77473,256.254,21.7833,870.733,106.949,265.179,262.17,1.69525,0.637711,7.32162,1202.36,2.65204,0.485075,0.146247,
374,1216.45,1693.51,1390.82,0.718303,2.97409,67.8549,13.9501,1488.07,31.0392,45.9365,43.6864,1.72607,254.549,22.3967,892.515,89.7437,185.196,184.056,0.320519,0.637711,7.32162,1202.37,2.65204,0.485075,0.146247,
375,1216.45,1910.88,1866.53,0.636591,3.25159,125.351,14.1938,1516,44.5528,105.261,102.277,2.28037,361.949,21.8565,927.053,120.788,335.334,329.749,0.297445,0.637711,7.32163,1202.37,2.65204,0.485075,0.146247,
376,1216.42,1701.04,1463.44,0.715103,2.99173,49.9682,14.4665,1491.9,26.0268,59.4394,56.2448,1.7478,250.415,22.6186,901.881,85.8497,235.628,226.892,0.961248,0.637711,7.32163,1202.37,2.65204,0.485075,0.146247,
377,1216.42,1598.04,1347.85,0.761192,2.87193,55.5349,11.7276,1378.36,18.4823,66.7069,64.357,1.48284,220.887,16.9088,704.94,56.0028,237.452,233.692,1.43548,0.637711,7.32163,1202.37,2.65204,0.512332,0.158938,
378,1216.42,1915.82,1888.38,0.634935,2.97563,113.143,14.7622,1518.8,25.1499,122.184,118.804,1.85229,335.416,22.3782,943.57,74.363,349.053,342.002,0.550536,0.636682,7.32163,1202.37,2.65204,0.512332,0.158938,
379,1216.42,2504.53,8121.18,0.485687,2.94407,62.7471,13.0695,1448.61,770.611,104.658,101.896,1.55319,238.955,20.1506,884.441,7433.45,327.808,317.427,0.834089,0.600864,7.32997,1202.37,2.65204,0.512332,0.158938,
380,1216.34,1939.13,1873.36,0.627259,3.28927,95.4912,16.6785,1572.76,35.013,108.733,107.166,2.48294,295.436,27.1034,1082.12,94.0685,322.71,320.454,0.62348,0.636682,7.32997,1202.37,2.65204,0.512332,0.158938,
381,1216.34,1713.95,1461.36,0.709671,3.17809,71.7524,13.4994,1462.85,29.0377,67.4263,66.2011,2.2292,262.222,21.8718,868.791,91.4997,252.288,244.181,1.28976,0.636682,7.32997,1202.37,2.65204,0.481383,0.1436,
382,1216.34,1747.04,1597.25,0.696229,2.97561,71.3233,13.7228,1476.39,22.4649,81.4586,78.7047,1.56879,258.069,21.5029,918.105,68.6932,279.43,269.187,0.775212,0.636682,7.32997,1202.36,2.65204,0.481383,0.1436,
383,1216.34,1540.71,1097.7,0.789469,2.86643,43.8927,11.2739,1347.14,19.5991,58.3683,57.5703,1.46218,175.375,14.5574,562.138,64.9399,217.759,214.977,1.65426,0.636682,7.32997,1202.36,2.65248,0.481383,0.1436,
384,1216.34,1731.66,1421.26,0.702414,2.85897,59.619,14.5222,1474.96,26.7687,77.0811,75.8498,1.50282,195.619,22.5789,869.661,75.9299,229.223,226.947,0.59507,0.636682,7.32997,1202.36,2.65248,0.481383,0.1436,
385,1216.34,1501.16,1162.08,0.810264,2.86064,42.2743,10.5682,1329.08,17.7726,50.1171,48.4883,1.45845,187.891,15.2095,599.635,73.225,229.628,224.461,0.526963,0.628826,7.32997,1202.36,2.63185,0.481383,0.1436,
386,1216.34,1727.43,1522.6,0.704131,2.97433,68.2027,13.8376,1478.42,27.0788,70.658,66.259,1.75663,289.49,21.7793,926.463,77.0862,225.346,218.93,0.341804,0.605795,7.32997,1202.37,2.63185,0.481383,0.1436,
387,1216.34,1807.85,1578.82,0.672811,2.85014,69.5306,13.8307,1468.4,37.1357,109.25,106.852,1.6331,244.447,18.9766,790.729,98.2562,275.965,278.365,0.328189,0.605795,7.32997,1202.37,2.63185,0.481383,0.1436,
388,1216.34,1649.07,1234.77,0.737592,3.03969,65.5186,12.9548,1426.09,26.7174,58.6319,56.1206,2.12216,223.01,19.2435,735.825,76.0262,232.552,230.153,0.158238,0.597708,7.32997,1202.37,2.63185,0.481383,0.1436,
389,1216.34,1536.06,1418.62,0.791856,2.80847,47.2622,10.9249,1356.23,12.6463,54.0352,52.152,1.5442,272.628,15.837,744.296,42.9386,239.522,232.893,0.50723,0.597708,7.33125,1202.36,2.63185,0.481383,0.1436,
390,1216.34,1544.85,1179.62,0.787352,2.85418,51.3545,11.8993,1369.3,19.5168,45.3522,44.5723,1.59959,187.326,17.9009,681.793,68.0051,165.562,163.674,1.12333,0.589754,7.33125,1202.36,2.63185,0.481383,0.1436,
391,1216.34,1732.69,1559.41,0.701996,3.00959,56.067,14.8122,1490.07,22.8323,72.6648,73.2363,2.08054,250.989,23.8472,944.951,75.0844,261.41,261.187,0.44004,0.589754,7.33125,1202.36,2.63185,0.481383,0.1436,
392,1216.34,1747.81,1421.63,0.695923,2.77498,59.236,13.7482,1429.63,35.0767,104.031,103.305,1.34355,184.928,19.1315,699.081,105.352,302.607,301.914,0.458856,0.589754,7.33125,1202.36,2.63185,0.481383,0.143295,
393,1216.31,1612.14,1257.63,0.754469,2.59625,55.5323,11.6915,1375.8,29.115,69.2051,68.1926,0.773102,194.557,16.7958,647.63,92.5869,252.566,247.397,0.232701,0.589754,2.79895,1154.72,2.63185,0.481383,0.140238,
394,1216.28,1871.42,1804.22,0.649922,3.05746,85.8298,14.7815,1502.45,38.9121,113.535,112.858,2.12985,271.238,24.5824,996.007,111.559,331.01,329.929,1.38462,0.589754,7.33125,1202.36,2.63575,0.461692,0.132236,
395,1216.28,1663.62,1612.42,0.731104,2.63912,55.047,13.6388,1454.74,26.7078,55.7007,55.1405,0.789102,224.912,23.9959,958.123,85.1527,242.169,235.652,1.32678,0.589754,7.33139,1202.36,2.63575,0.461692,0.132236,
396,1216.28,1674.09,1629.66,0.726532,2.66654,89.123,12.7768,1445.38,27.6999,48.5337,47.9112,1.08885,357.546,20.1694,904.784,102.9,182.797,174.454,0.824588,0.589754,7.32908,1202.36,2.63575,0.461692,0.132236,
397,1216.28,1720.68,1567.07,0.706857,2.83595,65.8686,14.1411,1456.37,22.772,79.906,78.7937,1.55693,240.6,21.6309,829.706,80.4538,285.927,285.573,0.263881,0.589754,7.33139,1202.36,2.63575,0.461692,0.132236,
398,1216.26,1741.12,1643.7,0.69855,3.10202,74.5142,14.4441,1490.17,34.8491,62.9351,61.1066,1.8205,288.603,23.501,948.947,103.847,249.94,243.901,1.29265,0.589165,5.04442,1202.36,2.63575,0.461692,0.132236,
399,1216.26,1631.63,1222.02,0.745427,2.79007,54.7404,12.8274,1412.54,28.0743,61.1127,59.5396,1.29862,200.403,18.0822,689.376,88.5412,205.87,204.074,1.11387,0.589165,7.33139,1202.36,2.63176,0.461692,0.132236,
400,1216.26,1874.05,1779.59,0.649,3.05606,70.581,16.4624,1566.13,43.7544,89.0557,85.0181,1.99533,252.489,25.9586,1075.73,117.985,285.631,273.422,0.652053,0.589165,7.33139,1202.36,2.63176,0.461692,0.132236,
401,1216.26,1550.23,1220.8,0.784568,2.71233,54.6898,10.4127,1339.63,19.2713,62.3982,61.1146,0.931855,219.151,15.308,627.9,75.1634,243.851,241.968,1.24145,0.589165,7.33139,1202.36,2.63176,0.461692,0.132236,
402,1216.2,1687.61,1484.89,0.720666,2.86036,79.9495,12.3697,1401.54,21.4532,85.4685,83.9724,1.74164,257.553,18.9106,744.601,58.9735,293.599,295.649,1.0511,0.589165,2.95068,1202.36,2.63176,0.461692,0.132236,
403,1216.2,1711.83,1433.83,0.710469,2.94735,73.6697,13.5467,1452.31,23.8705,73.7439,71.7444,1.66437,262.666,20.6532,821.339,73.5213,248.821,245.359,1.06233,0.589165,7.33139,1202.36,2.63176,0.450173,0.132236,
404,1216.2,1707.38,1509.01,0.712323,2.72593,52.8334,13.185,1422.56,19.3013,98.6987,98.0696,1.20165,197.316,19.8066,763.251,58.3871,289.079,295.31,0.606816,0.589165,7.33139,1202.36,2.63073,0.438418,0.132236,
405,1216.2,1772.72,1543.15,0.686065,2.79148,76.7204,14.4367,1501.54,33.2358,72.7863,71.2143,1.44729,249.434,22.8115,914.802,106.202,254.833,257.96,0.286864,0.589165,7.33139,1202.36,2.63073,0.450173,0.132236,
406,1216.2,1700.21,1452.9,0.715321,2.97292,71.5087,12.395,1391.13,25.1246,99.0542,98.0211,1.89861,213.611,17.4988,670.902,72.6444,299.171,294.595,0.756817,0.589165,7.33139,1202.36,2.63073,0.442853,0.128231,
407,1216.2,1700.46,1366.68,0.715214,3.08545,82.4739,12.2744,1403,29.6448,85.8894,84.0964,2.05358,241.012,16.9499,659.84,86.7327,280.16,275.906,0.529225,0.589165,7.33139,1202.36,2.63073,0.431321,0.128231,
408,1216.14,1659.65,1398.28,0.732767,2.93653,49.1563,13.8618,1449.05,25.197,60.2435,59.2127,1.90405,186.717,21.9871,839.728,84.9258,211.909,207.564,0.330907,0.589165,7.33139,1202.36,2.63073,0.431321,0.126916,
409,1216.14,1825.38,1717.32,0.666238,3.08428,94.176,15.0284,1498.1,27.3815,94.4209,93.1935,2.23674,283.73,22.7892,903.417,78.6389,296.456,299.665,0.223004,0.595499,7.33139,1202.36,2.63073,0.431321,0.126916,
410,1216.14,1683.48,1501.27,0.722398,3.01828,61.0578,12.7405,1399.53,30.9098,88.619,87.599,2.04753,239.286,18.2691,702.85,95.6522,325.053,323.015,0.227332,0.595499,6.61708,1202.36,2.63073,0.431321,0.126916,
411,1216.14,1854.71,1935.45,0.655705,2.82267,69.0029,16.552,1593.16,25.1692,75.2074,72.7882,1.57887,268.952,28.6356,1204.6,86.8897,299.466,286.476,0.317577,0.595499,7.33788,1202.36,2.63073,0.431321,0.126916,
412,1216.14,1684.4,1397.56,0.722003,2.87139,78.1778,11.5618,1362.14,28.0943,99.8184,101.729,1.34488,272.394,14.4668,555.641,87.3534,313.103,319.866,2.19134,0.57073,7.33788,1202.36,2.63073,0.431321,0.126916,
413,1216.12,1691.44,1513.01,0.718986,2.95988,63.151,13.6881,1454.47,22.0613,68.0406,67.0621,2.02131,247.95,21.4847,843.542,74.2634,249.728,247.983,0.666335,0.595499,7.33788,1202.36,2.63073,0.431321,0.126916,
414,1216.12,1775.65,1634.22,0.684888,3.19809,98.018,12.5254,1401.35,25.3951,116.62,118.542,2.15278,339.182,16.1059,613.208,85.5262,339.079,349.948,1.87792,0.5815,7.33788,1202.36,2.62185,0.431321,0.126916,
415,1216.11,1750.86,1682.81,0.694582,2.8755,82.6907,13.3917,1448.28,32.5565,86.4432,84.6141,1.92014,279.352,19.6966,813.203,95.6199,325.534,312.713,0.858243,0.5815,7.33788,1202.36,2.62185,0.426832,0.122342,
416,1216.11,1816.41,1681.11,0.669514,3.03437,63.3718,15.4633,1531.95,30.7858,86.8861,84.9179,1.95404,227.508,25.6815,1018.84,95.8518,293.097,288.677,0.785799,0.5815,7.33788,1202.36,2.62185,0.426832,0.122342,
417,1216.11,1668.98,1515.9,0.728656,2.77282,75.0269,13.3035,1454.95,34.2967,45.2183,43.4096,1.60664,280.382,22.2807,911.815,107.816,188.75,183.83,0.190695,0.5815,7.33788,1202.37,2.62185,0.426832,0.122342,
418,1216.11,1679.08,1314.89,0.724273,2.60481,42.8098,13.685,1441.59,33.0157,72.9085,72.4654,1.04654,160.885,20.7877,793.012,97.866,232.062,234.574,0.155109,0.5815,7.3377,1202.37,2.62185,0.426832,0.122342,
419,1216.11,1625.92,1159.98,0.747954,2.94166,97.287,10.7392,1362.87,26.8713,61.6306,63.5799,1.81402,312.009,14.2499,576.167,87.6181,210.71,215.63,1.17322,0.5815,0.818909,1202.37,2.62185,0.416319,0.121006,
420,1216.11,1679.16,1576.49,0.724239,2.62704,64.7213,13.3737,1438.06,28.9098,66.7637,64.7055,1.04009,255.986,21.7338,875.685,87.7641,251.536,248.298,0.527665,0.5815,3.51658,1202.37,2.62185,0.416319,0.121006,
421,1216.1,1623.19,1249.47,0.749202,3.09336,54.7094,12.3904,1387.7,25.4355,70.3576,69.5084,2.18279,201.814,17.0318,653.902,77.9819,247.478,246.072,0.373272,0.5815,7.33759,1202.37,2.62185,0.411033,0.117204,
422,1216.1,1833.61,1758.09,0.663226,2.88024,83.9353,14.2085,1477.03,28.6694,114.18,112.709,1.99367,292.352,21.9684,914.992,86.2407,328.242,333.548,0.319415,0.568621,7.33759,1202.37,2.62185,0.411033,0.117204,
423,1216.06,1748.05,1574.21,0.695668,2.74431,35.5111,15.2805,1508.56,35.1909,75.6773,75.084,1.50886,156.202,25.5004,1003.99,110.491,265.563,264.449,0.153946,0.568621,7.33759,1202.37,2.62185,0.411033,0.116636,
424,1216.06,1593.4,1283.5,0.763187,2.85338,20.8015,12.7212,1407.35,24.7166,62.6689,62.2882,1.50197,108.256,21.1811,825.84,85.7609,233.219,230.645,1.43528,0.568621,4.02435,1165,2.62163,0.404556,0.113263,
425,1216.06,1743.53,1626.74,0.697472,2.93176,93.5388,12.9466,1428.21,31.3836,85.3646,89.1552,1.75427,324.972,19.9426,789.232,92.4928,269.535,279.991,1.73521,0.568621,7.33759,1202.38,2.62163,0.404556,0.113263,
426,1216.06,1659.34,1545.11,0.732858,2.89541,49.3483,13.4367,1440.52,19.0754,67.5933,66.4732,1.86824,230.097,21.1951,838.473,67.912,262.558,258.3,0.74007,0.564757,7.33706,1202.38,2.62163,0.404556,0.113263,
427,1216.06,1537.37,1152.71,0.790997,2.57479,53.5339,11.1323,1344.45,14.9894,56.1022,54.5943,0.644007,204.713,14.9907,577.036,57.0028,225.865,222.942,0.469505,0.564757,7.33706,1202.37,2.62163,0.404556,0.113263,
428,1216.06,1688.1,1379.01,0.72037,2.72002,54.7921,14.1567,1463.45,31.2082,61.4811,60.2949,1.1886,188.855,22.5698,869.384,90.9873,199.545,196.952,0.0195307,0.564757,7.33706,1202.37,2.62163,0.404556,0.113263,
429,1216.05,1603.86,1350.27,0.758206,2.77632,53.597,12.9933,1430.02,20.5167,42.2741,41.6857,1.40253,205.071,22.0024,872.173,69.8483,169.66,167.485,0.761388,0.543858,7.33718,1202.37,2.62163,0.395741,0.110662,
430,1216.04,1781.11,1493.02,0.68274,3.02048,47.5257,15.5035,1525.67,43.1837,74.2397,71.9676,2.38602,190.107,24.8597,976.655,115.135,252.724,255.2,0.0559599,0.543858,7.33718,1202.37,2.62163,0.388872,0.10917,
431,1216.04,1856.9,1531.08,0.654874,2.90471,109.042,13.6255,1452.06,31.9327,124.645,122.693,1.71538,289.149,17.2895,663.397,85.1297,330.665,314.433,0.159678,0.543858,7.33718,1202.37,2.62163,0.388872,0.10917,
432,1216.04,1723.31,1496.09,0.705639,2.89,65.1974,14.5546,1471.93,28.7415,70.3794,69.6263,1.60708,219.428,22.8704,875.636,91.8306,257.865,246.462,0.97777,0.543858,7.33718,1202.37,2.62163,0.388872,0.10917,
