Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
455,724.504,1230.46,1917.95,0.588806,11.8592,0,102.508,59.7897,5.26962,811.716,61.321,130.546,47.4532,17.4782,0,845.53,223.806,4.22818,672.705,226.352,327.555,269.52,6.18272,0,0.488631,0.776945,3.85039,656.789,1.6056,42.29,1.26494,
456,724.504,1014.2,1235.33,0.714364,10.9053,0,42.7511,28.8777,5.17414,755.567,29.7892,112.671,28.4595,17.2652,0,191.056,155.357,3.80265,488.976,157.667,302.555,144.858,6.18272,0,0.488631,0.74213,3.46979,656.789,1.46857,42.29,1.26494,
457,724.504,1000.24,1213.24,0.724331,9.96161,0,31.0992,43.2336,5.00167,728.854,44.1548,103.759,34.1745,13.2583,0,139.602,190.507,3.29283,362.259,190.88,263.872,164.374,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,42.29,1.26494,
458,724.504,1281.96,2357.37,0.565155,12.2208,0,64.1123,56.3267,5.22277,870.577,59.1005,127.943,86.4532,21.2775,0,329.33,274.104,3.49425,1075.54,285.916,314.498,425.965,4.71776,0,0.488631,0.776945,3.3551,656.707,1.6056,42.1741,1.26494,
459,724.504,1038.53,1212.62,0.697623,11.5884,0,29.6818,35.4518,5.19043,766.324,36.4535,126.426,27.4153,18.6827,0,142.525,151.923,3.8189,505.609,156.502,325.366,155.86,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,42.29,1.26494,
460,724.504,1210.87,2388.26,0.598332,11.681,0,162.986,50.4973,5.43768,773.842,51.5194,119.461,35.4491,17.4265,0,1451.28,238.555,4.26539,467.392,236.247,309.545,182.087,6.18272,0,0.488631,0.776945,3.80936,656.63,1.6056,42.29,1.26494,
461,724.504,1120.18,2434.48,0.646775,10.0646,0,167.351,34.8481,5.12294,738.915,35.8396,94.1533,33.8852,14.1962,0,1862.11,176.819,3.83951,418.072,177.347,240.511,184.776,6.18272,0,0.488631,0.776945,3.44455,656.707,1.6056,42.29,1.26494,
462,724.504,1166.22,1955.31,0.621241,10.9528,0,35.636,68.2492,4.98969,809.3,69.1963,106.199,61.6963,15.9143,0,202.952,304.756,3.27264,772.553,299.443,270.582,348.769,5.68108,0,0.488631,0.776945,4.03162,656.614,1.6056,37.657,1.26494,
463,724.504,1092.81,1761.04,0.662976,10.5435,0,112.812,44.5979,5.29877,742.824,45.6872,100.761,30.2811,15.7546,0,948.614,206.381,4.27127,425.18,211.057,246.359,157.433,4.61097,0,0.488631,0.776945,4.03162,656.707,1.6056,41.224,1.26494,
464,724.504,1669.66,7565.36,0.433923,10.5658,0,679.03,31.2798,5.27705,745.973,32.1912,129.751,35.5918,14.8228,0,7120.39,147.475,4.07252,402.98,148.508,345.734,170.962,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,41.7168,1.25705,
465,724.504,969.866,1123.81,0.747014,10.4793,0,35.2718,32.2589,4.87924,741.359,33.2687,80.2553,32.0939,15.6158,0,415.382,167.854,2.72676,423.226,168.466,165.557,162.219,6.18272,0,0.488631,0.776945,3.33985,656.707,1.6056,42.29,1.25705,
466,724.504,982.751,1132.1,0.73722,10.4549,0,26.4283,38.6966,5.18267,743.54,39.5647,86.3849,32.4993,14.8305,0,119.984,197.232,3.87937,417.957,196.405,186.824,161.292,6.18272,0,0.488631,0.776945,3.36733,656.707,1.6056,42.29,1.25705,
467,724.504,1166.06,2653.23,0.621326,10.2065,0,127.481,48.7463,5.07425,751.208,49.8234,119.557,53.965,14.9178,0,1490.59,227.166,3.62363,493.054,228.236,307.666,252.053,6.18272,0,0.488631,0.776945,3.86805,656.707,1.6056,42.29,1.25705,
468,724.504,1095.15,1943.31,0.661556,10.8959,0,106.893,46.6445,5.222,745.305,47.4984,101.857,30.8356,16.18,0,1108.84,211.176,4.08049,419.159,211.197,262.864,139.226,6.18272,0,0.488631,0.776945,3.58882,656.707,1.6056,42.29,1.25705,
469,724.504,1149.57,2209.9,0.630238,10.4918,0,140.944,50.5836,4.90563,748.31,51.4317,100.479,42.4266,15.3952,0,1347.03,218.005,2.69039,431.975,217.552,249.597,185.895,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,42.2189,1.25705,
470,724.504,1252.92,2995.08,0.578255,10.333,0,274.545,37.0742,5.14258,739.948,38.3402,109.728,37.8044,14.7775,0,2317.98,198.854,3.85072,426.145,200.882,299.483,207.778,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,42.2189,1.25705,
471,724.504,1671.35,6789.48,0.433484,11.3674,0,523.202,70.869,5.43874,816.886,72.4151,108.183,62.9913,17.0582,0,6040.42,321.782,4.70799,946.614,326.351,280.189,364.942,6.18272,0,0.488631,0.776945,3.59513,656.707,1.6056,42.2189,1.25705,
472,724.504,999.824,1342.39,0.724631,9.65063,0,77.0122,28.7515,5.14322,713.072,29.6956,107.158,29.3414,11.388,0,951.381,137.167,4.10835,316.183,137.624,274.553,139.629,6.18272,0,0.477965,0.776945,4.03162,656.707,1.6056,39.8938,1.25705,
473,724.504,961.153,1075.33,0.753786,9.75456,0,36.3704,27.2895,5.2486,731.362,28.1231,98.1294,24.8762,12.0175,0,152.515,142.366,4.15351,357.797,142.813,266.95,171.583,6.18272,0,0.488631,0.776945,4.03162,656.707,1.42457,42.2189,1.25705,
474,724.504,1156.19,1796.42,0.626632,11.6249,0,79.3218,60.8003,5.3744,774.927,61.9132,120.314,41.9106,17.9197,0,740.377,236.116,4.49998,491.928,237.227,290.056,209.071,6.18272,0,0.488631,0.776945,4.00692,656.707,1.6056,42.2189,1.25705,
475,724.504,1061.19,1678.32,0.682731,10.1774,0,103.269,39.7128,5.60458,727.43,40.7007,107.554,26.7372,13.2582,0,866.425,197.673,5.37732,353.245,198.784,280.114,151.095,6.18272,0,0.488631,0.776945,3.87749,656.707,1.6056,37.2321,1.25705,
476,724.504,1252.5,2109.08,0.578448,10.709,0,74.4818,79.9964,5.26131,811.088,80.1843,100.315,90.4609,14.5709,0,420.412,323.664,4.15147,755.123,317.373,236.129,389.469,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,41.8741,1.25705,
477,724.504,1277.73,3552.32,0.567023,10.4071,0,253.517,50.9036,5.36197,753.92,51.0325,106.501,46.0898,16.3087,0,2934.8,243.339,4.23324,618.334,243.334,275.057,295.82,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,40.8549,1.25705,
478,724.504,1111.32,1532.07,0.651933,12.3393,0,30.7238,52.1254,5.44389,795.288,53.2241,112.096,50.0769,19.9486,0,245.58,243.742,4.64275,567.606,244.068,279.458,238.691,6.18272,0,0.488631,0.776945,3.67009,656.707,1.6056,42.2189,1.25705,
479,724.504,1443.6,5203.56,0.501874,10.7943,0,489.645,32.1797,5.06628,754.479,33.0864,89.4582,28.8877,17.3931,0,4352.92,191.703,3.59783,502.405,194.336,237.29,174.496,6.18272,0,0.488631,0.476801,4.02236,656.707,0.794542,31.7322,1.25705,
480,724.504,1392.76,3970.97,0.520194,60.6558,0,180.676,52.4073,5.31704,876.539,54.1593,102.839,60.1636,691.877,0,1614.93,277.613,4.04393,1340.04,285.079,260.743,388.727,5.97601,0,0.488631,0.776945,3.43792,656.707,1.6056,42.2189,1.25705,
481,724.504,1870.73,11476.8,0.387283,11.6223,0,816.739,44.11,5.43429,773.841,45.1016,130.452,43.4339,52.1645,0,10953.7,186.626,4.68036,506.831,187.117,340.507,183.845,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,42.2189,1.25705,
482,724.504,1210.74,2274.88,0.598398,10.6157,0,156.725,52.12,5.61327,768.646,53.1514,107.771,56.0966,14.9846,0,1310.57,217.746,4.90047,513.594,218.244,260.74,267.81,6.18272,0,0.488631,0.776945,4.03162,656.707,1.6056,42.2189,1.25705,
483,724.504,1087.17,1949.23,0.666412,10.4437,0,124.383,36.8588,4.91759,740.156,37.742,105.941,26.73,14.6514,0,1394.34,166.217,2.96128,408.958,168.436,278.531,138.795,6.18272,0,0.488631,0.776945,4.02587,656.707,1.6056,40.8246,1.25705,
484,724.504,1801.48,13389.8,0.402172,8.7978,0,13.0116,32.1549,4.9061,1589.35,34.6236,77.9222,40.7079,8.47817,0,124.313,196.527,2.7725,12665.8,212.329,194.763,316.094,6.18272,0,0.488631,0.776945,4.02836,656.707,1.6056,42.2189,1.25705,
485,724.504,1367.75,3955.66,0.529704,11.461,0,276.575,60.4504,5.30144,796.724,61.6566,105.579,50.005,18.1632,0,3326.33,289.461,4.01143,1054.88,291.752,254.969,295.145,6.18272,0,0.488631,0.776945,3.63199,656.707,1.6056,42.2189,1.25705,
486,724.504,1311.37,3759.25,0.552478,10.1694,0,309.884,51.8689,5.29791,733.685,52.8211,108.437,39.2099,12.8268,0,3211.04,257.59,4.1513,378.103,259.395,276.146,207.539,6.18272,0,0.488631,0.763628,3.41189,656.707,1.6056,32.8442,1.25705,
487,724.504,1054.54,1362.08,0.687031,11.6547,0,36.985,43.1903,5.21876,771.403,44.4414,102.678,38.9712,19.0817,0,292.216,214.247,3.89755,517.448,215.983,259.983,203.726,6.18272,0,0.488631,0.763628,3.6547,656.707,1.6056,42.2648,1.25705,
488,723.397,1203.82,3459.09,0.60092,10.9485,0,236.928,33.2116,4.92818,755.024,34.2141,101.911,26.6507,15.778,0,2938.88,159.803,2.85453,436.324,161.963,256.317,144.617,6.18272,0,0.488631,0.763628,3.98593,656.707,1.6056,42.8074,1.25705,
489,723.397,1108.06,1580.63,0.652853,11.4407,0,67.5567,35.1839,4.92857,781.394,37.7226,121.059,48.7691,17.5912,0,510.505,182.595,2.88107,583.567,190.636,308.492,259.753,6.18272,0,0.488631,0.763628,3.46738,656.707,1.6056,42.8074,1.25705,
490,723.397,1238.64,2680.08,0.584027,11.1748,0,200.947,50.9624,5.44759,762.79,52.1711,108.055,47.0887,18.0069,0,1826.06,238.203,4.75449,509.35,239.281,273.894,223.083,5.58088,0,0.488631,0.763628,3.99383,632.899,1.6056,42.8074,1.25705,
491,723.397,1054.42,1384.53,0.686061,11.1909,0,33.1957,46.9569,5.11014,769.071,47.8714,107.659,33.3667,17.5115,0,218.642,223.694,3.5553,511.24,223.926,277.865,190.302,4.26469,0,0.488631,0.763628,4.01947,656.707,1.6056,41.3775,0.737471,
492,723.397,1719.99,5984.05,0.420583,11.8289,0,563.649,68.937,5.73921,794.371,70.4222,128.767,76.2736,17.2958,0,5215.32,262.807,5.43425,529.353,264.535,313.504,346.329,2.90997,0,0.488631,0.763628,4.01947,656.707,1.6056,42.4696,1.25705,
493,723.397,1107.38,1981.92,0.653252,10.2972,0,73.2945,39.5293,5.27661,787.154,40.7885,91.1818,59.8567,14.81,0,661.582,238.486,4.17089,821.8,244.262,224.06,339.734,6.18272,0,0.488631,0.763628,4.01947,656.707,1.6056,42.8074,1.25705,
494,723.397,1134.2,1533.22,0.637806,11.9004,0,39.9633,61.5047,5.26059,786.668,62.4445,115.642,50.813,19.1266,0,163.177,268.638,3.87493,548.208,268.37,285.793,227.134,3.95689,0,0.488631,0.573819,4.01947,656.707,1.19832,42.8074,1.2503,
495,723.397,1134.9,1651.64,0.637409,11.3945,0,44.2827,60.6487,5.18269,789.608,61.7656,109.705,52.3157,15.8155,0,164.088,262.79,3.94366,597.112,263.988,287.835,278.205,6.18272,0,0.488631,0.763628,3.88068,656.359,1.6056,15.3982,1.25705,
496,723.397,1089.04,1690.1,0.664249,10.1348,0,121.725,36.1004,5.21232,737.213,37.2297,107.613,33.8158,11.9136,0,967.711,163.083,3.93412,341.591,168.552,280.48,163.114,6.18272,0,0.488631,0.763628,3.67831,656.707,1.6056,42.8074,1.25705,
497,723.397,943.778,1162.9,0.766491,9.17841,0,25.8241,39.7779,4.85041,711.076,40.6897,77.9675,34.414,8.83173,0,176.334,216.096,2.55122,304.785,215.751,173.094,198.065,6.18272,0,0.488631,0.763628,4.01947,656.707,1.6056,42.8074,1.25705,
498,723.397,1336.78,2989.52,0.54115,11.9549,0,265.056,61.8508,5.21502,778.561,62.868,110.089,41.1838,18.8933,0,2094.61,248.987,3.94811,514.605,245.032,256.764,189.574,6.18272,0,0.488631,0.763628,4.01947,656.707,1.6056,42.8074,1.25705,
499,723.397,1277.03,3027.91,0.566468,11.838,0,129.903,63.1,5.03891,841.073,64.3277,96.2121,65.5381,20.2891,0,1487.37,313.727,3.4123,1183.14,316.2,232.583,390.055,6.18272,0,0.488631,0.763628,3.37239,656.707,1.6056,42.8074,1.25705,
500,723.397,1097.95,2053.17,0.658861,10.8991,0,124.08,37,5.35678,753.514,37.9518,105.398,23.7506,15.9343,0,1404.34,190.503,4.45042,436.979,191.03,266.058,161.376,6.18272,0,0.488631,0.744699,3.99629,656.573,1.6056,42.8074,1.25705,
501,723.397,1580.39,7867.45,0.457733,11.129,0,550.617,47.3308,4.83627,769.824,48.3554,104.084,44.2143,16.7871,0,7206.52,211.663,2.56442,499.578,210.811,270.39,223.504,6.18272,0,0.488631,0.763628,4.01947,656.573,1.6056,42.8074,1.25705,
502,723.397,1081.92,1880.86,0.668622,9.96092,0,54.3786,53.314,5.20056,746.326,54.9675,108.035,49.7398,14.2673,0,705.091,259.325,4.28998,613.318,262.658,287.112,270.476,6.18272,0,0.488631,0.763628,3.70346,656.573,1.6056,42.572,1.25705,
503,723.397,1277.55,2521.53,0.566237,12.3909,0,146.929,64.8405,5.17041,808.015,66.079,119.536,54.5899,19.6561,0,1346.37,264.186,3.92946,659.707,266.102,287.367,265.181,6.18272,0,0.488631,0.763628,4.01947,656.573,1.6056,40.8961,1.25705,
504,723.397,2097.45,14482.7,0.344893,11.2637,0,1093.06,51.6682,5.21257,755.682,52.7622,94.7734,33.0316,16.5689,0,13760.8,232.331,4.01343,450.654,234.97,217.196,189.234,6.18272,0,0.488631,0.763628,4.01947,656.573,1.6056,42.0152,1.25705,
505,723.397,1487.97,4777.46,0.486164,12.4637,0,422.151,43.6273,5.28188,794.658,44.6327,122.405,42.7508,20.4023,0,4171.09,170.406,4.22252,544.326,172.896,291.675,182.124,3.91483,0,0.488631,0.763628,4.01947,656.573,1.6056,42.0261,1.25705,
506,723.397,1287.88,2325.38,0.561696,12.355,0,116.597,65.7125,5.12135,830.645,66.8213,120.072,70.5564,20.2871,0,1066.91,274.944,3.44575,750.297,274.691,287.412,320.813,6.18272,0,0.488631,0.763628,4.00894,656.573,1.6056,42.0261,1.25705,
507,723.397,988.263,1110.58,0.731988,10.7266,0,23.2356,39.4865,5.18013,746.1,40.4001,91.2026,31.9317,16.155,0,152.499,183.031,4.26758,451.567,187.42,219.735,162.305,6.18272,0,0.488631,0.763628,4.01947,656.573,1.6056,39.3619,1.25705,
508,723.397,1171.72,2521.68,0.617379,10.7775,0,221.201,27.8692,4.98361,752.073,28.7487,103.709,22.3601,15.5953,0,1939.42,135.279,3.15108,434.839,135.377,249.606,128.688,6.18272,0,0.488631,0.763628,4.01947,656.573,1.6056,42.0261,1.25705,
509,723.397,1197.95,2380.12,0.603862,9.66527,0,57.5765,60.9616,5.36812,823.932,62.8921,98.7131,78.8423,11.2935,0,387.793,296.162,4.26303,1108.09,302.728,244.374,415.181,3.98353,0,0.488631,0.763628,4.01947,656.573,1.6056,41.8935,1.25705,
510,723.397,1471.95,4576.28,0.491455,11.8578,0,327.329,63.5073,5.05961,831.72,64.6258,99.6529,68.1977,18.6588,0,2914.85,287.127,3.36297,965.476,288.264,232.626,356.699,6.18272,0,0.488631,0.763628,4.01947,656.707,1.6056,41.0744,1.25705,
511,723.397,1103.56,1355.95,0.655514,11.0709,0,55.827,48.1922,5.36932,758.941,49.1197,136.338,38.6987,15.9937,0,350.844,197.994,4.1425,476.985,198.137,341.546,198.584,6.18272,0,0.488631,0.763628,3.9613,644.633,1.6056,42.0261,1.25705,
512,722.81,1352.56,3580.15,0.534401,10.8361,0,166.671,67.3844,5.13797,853.958,68.7554,118.571,61.2463,16.475,0,1902.37,316.228,3.45806,1608.94,317.474,297.997,387.65,5.75595,0,0.488631,0.763628,4.01947,656.707,1.6056,42.0261,1.25705,
513,722.81,1130.46,1784.91,0.639393,11.0746,0,110.634,51.0501,5.24917,753.835,52.2519,108.048,38.322,16.1854,0,900.143,223.489,4.33926,480.671,225.741,262.955,208.108,6.18272,0,0.488631,0.763628,3.86746,656.707,1.6056,42.0261,1.25705,
514,722.81,1256.2,2528.49,0.575395,12.3376,0,191.239,50.3013,5.06615,794.242,51.1659,112.95,38.8952,20.2461,0,1559.99,227.376,3.50644,554.379,227.57,276.702,190.028,6.18272,0,0.488631,0.763628,3.90422,656.205,1.6056,42.0261,1.25705,
515,722.81,1282.22,3021.44,0.56372,10.4116,0,221.309,50.1129,5.30459,783.733,51.294,103.389,56.6608,14.1195,0,2135.52,227.723,4.35413,613.606,229.342,241.213,304.876,3.11146,0,0.488631,0.763628,4.01947,656.205,1.6056,42.0261,1.25705,
516,722.81,1287.52,3928.69,0.561399,10.3545,0,283.083,43.18,4.99371,750.04,44.0863,109.539,42.2401,14.0116,0,3384.2,207.51,3.22693,436.412,208.345,283.652,229.275,6.18272,0,0.488631,0.763628,3.71339,656.205,1.6056,42.0261,1.25705,
517,722.81,1224.07,3031.18,0.590496,11.3107,0,138.116,50.4351,5.14772,806.663,51.8704,99.0841,61.4454,18.0485,0,1700.48,290.164,4.10436,862.681,293.834,255.881,353.957,6.18272,0,0.393135,0.763628,3.69148,656.205,1.6056,42.0261,1.25705,
518,722.81,1075.71,1935.75,0.671937,11.2278,0,113.527,39.2872,5.25813,757.602,40.1608,81.9167,26.7327,17.9044,0,1160.96,188.172,4.34476,487.946,189.868,183.626,143.044,6.18272,0,0.488631,0.763628,4.01947,656.205,1.6056,42.0261,1.25705,
519,722.81,1778.62,11030.9,0.406389,10.8594,0,758.469,43.0617,4.93419,764.307,44.0951,112.268,40.6233,17.1144,0,10393.2,235.555,3.13986,543.141,235.85,291.414,229.876,6.18272,0,0.488631,0.763628,4.01947,656.205,1.6056,42.0261,1.25705,
520,722.81,1323.09,3110.27,0.546304,12.3222,0,216.291,47.7928,5.27846,811.796,49.1984,135.469,44.9448,20.5525,0,2423.79,237.582,4.1738,758.976,242.241,340.13,269.247,6.18272,0,0.488631,0.763628,4.01947,656.205,1.6056,42.0261,1.16431,
521,722.81,1080.97,1569.12,0.668668,10.6198,0,29.9494,54.7229,4.99223,764.399,55.7293,106.982,53.5757,14.3923,0,234.063,277.797,3.39177,501.658,277.963,294.168,278.027,6.18272,0,0.488631,0.763628,3.41881,656.205,1.6056,42.0261,1.25705,
522,722.81,1123.16,2745.06,0.64355,9.47707,0,199.521,37.7391,4.77584,713.252,38.7148,86.8443,32.8359,10.5605,0,1873.54,217.23,2.23368,316.029,220.275,203.229,193.581,6.18272,0,0.488631,0.763628,4.01947,656.205,1.6056,42.0261,1.25705,
523,722.81,1199.62,2260.87,0.602532,10.193,0,193.458,54.1849,5.2046,728.135,55.1286,112.35,40.968,11.0725,0,1570.32,219.804,4.16895,297.699,217.143,279.672,182.805,6.18272,0,0.488631,0.763628,3.64476,656.205,1.6056,42.0261,1.25705,
524,722.81,1108.46,1475.81,0.652084,12.0365,0,46.8948,54.6323,4.97592,781.157,55.7326,113.991,39.0412,19.1442,0,255.298,235.952,3.24707,507.242,236.941,282.059,193.075,3.2833,0,0.488631,0.763628,3.38146,656.205,1.6056,42.0261,1.25705,
525,722.81,1324.18,3920.3,0.545853,12.0055,0,268.526,53.9656,4.97082,779.598,55.1222,107.124,42.8737,19.1667,0,3389.41,236.445,3.08417,537.317,237.639,262.631,217.542,6.18272,0,0.488631,0.763628,4.01947,656.205,1.6056,42.0261,1.04943,
526,722.81,1459.26,5543.39,0.495327,11.5799,0,471.416,36.9815,4.87625,771.634,38.0023,93.0625,31.7073,19.7061,0,4731.92,178.342,3.10549,542.369,179.424,230.619,168.146,6.18272,0,0.488631,0.763628,3.97371,656.205,1.6056,43.7074,1.25705,
527,722.81,1241.98,2563.84,0.58198,10.8723,0,280.862,31.6531,5.0974,746.221,32.5383,114.794,19.9463,16.8822,0,2016.76,152.846,3.81693,443.094,152.728,289.268,102.091,4.65077,0,0.488631,0.763628,4.01947,634.181,1.6056,20.5722,0.885282,
528,722.81,1220.39,2282.26,0.592278,12.2241,0,122.907,54.4453,5.38843,792.537,55.6733,131.086,46.1275,18.8284,0,1195.53,231.001,4.61057,535.677,232.593,325.09,221.009,6.18272,0,0.488631,0.763628,3.89368,656.205,1.6056,43.7074,1.25705,
529,722.81,1222.54,2578.55,0.591235,10.8147,0,169.253,57.4486,5.18017,758.457,58.4954,120.652,42.2423,14.2575,0,1719.76,267.495,3.75955,494.842,269.183,314.393,229.83,6.18272,0,0.488631,0.763628,4.01947,656.205,1.6056,43.7074,1.25705,
530,722.81,1056.36,1476.51,0.684243,11.3555,0,30.189,44.7264,5.1317,776.689,45.7792,107.784,34.7096,17.5831,0,199.949,227.006,3.71112,564.863,228.395,278.516,232.616,6.18272,0,0.488631,0.763628,4.03023,656.205,1.6056,43.5823,1.25705,
531,722.81,1076.35,1711.08,0.671539,11.6212,0,20.9931,42.6047,5.2541,806.696,44.382,101.31,43.4869,18.773,0,92.3674,219.129,4.17621,773.201,226.326,274.863,296.172,6.18272,0,0.488631,0.763628,3.59636,656.205,1.6056,40.001,1.25705,
532,722.81,1172.15,2102.98,0.616652,12.1221,0,33.9933,61.3689,5.04925,831.995,62.7325,99.5533,65.3387,19.9721,0,136.504,284.699,3.613,996.363,285.041,241.225,344.965,6.18272,0,0.488631,0.763628,3.88764,656.205,1.6056,43.7074,1.25705,
533,722.81,952.873,1727.68,0.758559,9.47107,0,13.0929,28.0265,4.60774,757.282,29.2472,79.6828,31.4633,12.5646,0,60.7956,199.411,1.61549,866.78,203.914,210.283,272.775,6.18272,0,0.488631,0.763628,3.91132,656.205,1.6056,42.8248,1.25705,
534,722.81,1108.2,1427.24,0.652237,12.2659,0,29.8327,58.2984,5.26544,788.247,59.6402,117.095,37.5567,18.2537,0,108.344,235.74,4.19313,533.499,233.808,282.508,214.893,6.18272,0,0.488631,0.763628,3.52358,656.205,1.6056,42.5758,1.25705,
535,722.81,1282.46,3869.86,0.563613,9.61981,0,349.027,35.8465,5.30906,717.544,36.7956,100.644,27.6712,11.7813,0,3187.09,193.977,4.6582,329.823,192.79,269.155,141.503,6.18272,0,0.488631,0.763628,3.69565,656.205,1.6056,43.7074,1.25705,
536,722.81,1164.3,3028.24,0.620813,10.6476,0,112.262,44.4445,5.24877,803.827,46.4233,92.6786,48.7636,15.279,0,1316,243.838,4.26868,994.9,251.549,229.838,309.611,6.18272,0,0.488631,0.763628,3.88762,656.205,1.6056,43.7074,1.25705,
537,722.81,1134.54,2588.76,0.637093,9.90026,0,168.832,39.7868,5.10144,729.799,40.7741,101.025,39.3251,13.4904,0,1916.25,175.262,3.48659,398.74,176.724,236.68,184.679,5.41606,0,0.488631,0.763628,4.03023,656.205,1.6056,43.7074,1.25705,
538,722.81,984.155,1278.91,0.734447,11.0746,0,30.2799,42.2085,4.63767,749.451,43.088,75.874,27.5419,17.5942,0,237.627,235.297,1.94678,457.18,235.349,159.886,153.356,6.18272,0,0.488631,0.763628,4.03023,656.205,1.6056,41.872,1.25705,
539,722.81,1291.48,2698.55,0.559678,11.7735,0,162.11,64.3299,5.33894,806.524,65.676,115.422,60.3021,17.6428,0,1645.26,285.566,4.18477,713.698,283.4,279.215,327.215,6.18272,0,0.488631,0.763628,3.89475,656.205,1.6056,43.7074,1.25705,
540,722.81,1135.68,2242.5,0.636458,10.859,0,109.767,44.0435,5.22545,774.766,45.5108,95.9445,49.559,16.1632,0,1252.88,242.563,4.28747,707.475,245.802,237.116,310.977,6.18272,0,0.488631,0.763628,3.81422,656.205,1.6056,43.7074,1.25705,
541,722.81,1091.49,2386.08,0.662226,10.2596,0,144.249,32.2012,4.98426,733.082,33.0477,106.781,26.88,13.7579,0,1665.03,146.019,3.14139,381.473,148.124,287.649,170.453,6.18272,0,0.488631,0.763628,4.03023,656.205,1.6056,43.7074,1.25705,
542,722.317,1268.24,2789.59,0.569545,10.8923,0,231.153,51.9823,5.26813,755.523,53.01,120.037,40.3709,15.409,0,2058.34,222.311,4.34573,473.337,223.282,296.254,232.774,6.18272,0,0.488631,0.763628,4.03023,656.205,1.6056,43.7074,1.25705,
543,722.317,1270.7,2535.99,0.568439,12.1727,0,128.804,56.3485,5.2898,843.475,57.525,109.193,57.8946,18.2454,0,1255.18,252.546,4.35428,992.509,253.971,237.771,329.986,6.18272,0,0.488631,0.381328,3.47064,656.335,0.851584,43.7074,1.06546,
544,722.317,1358.68,5217.51,0.531633,10.5504,0,430.218,33.5291,4.89511,734.067,34.5074,94.152,16.7571,16.1737,0,4743.15,184.108,3.07827,441.981,184.877,248.766,130.036,6.18272,0,0.488631,0.763628,3.40358,656.335,1.6056,43.5471,1.25705,
545,722.317,1350.08,5569.36,0.535017,10.3447,0,386.877,40.2449,5.13909,736.48,41.3629,87.4065,42.2276,14.2461,0,5109.45,210.703,3.85804,403.361,211.986,218.372,205.365,6.18272,0,0.488631,0.763628,4.03023,656.335,1.6056,43.7074,1.25705,
546,722.317,4568.67,48733.2,0.158102,9.88348,0,3605.87,42.5556,5.0707,716.748,43.5483,115.346,29.6472,10.5856,0,48238.9,189.964,3.77361,280.741,190.09,297.151,145.264,6.18272,0,0.488631,0.763628,4.03023,656.335,1.6056,43.7074,1.25705,
547,722.317,1605.79,5807.1,0.449819,12.6619,0,408.308,78.2788,5.71406,826.907,79.8641,132.326,61.7332,19.3321,0,5972.62,289.561,5.20042,713.642,288.657,323.477,298.072,6.18272,0,0.488631,0.763628,4.03023,656.335,1.6056,43.7074,1.25705,
548,722.317,1192.01,2558.29,0.605964,10.6214,0,209.042,39.7463,5.39446,744.795,40.8954,109.456,32.0615,15.3492,0,1877.62,202.375,4.668,470.3,203.756,284.43,206.625,6.18272,0,0.488631,0.763628,4.03023,656.335,1.6056,43.7074,1.25705,
549,722.317,1124.51,2128.12,0.642341,11.8383,0,134.695,37.2066,5.18681,774.514,38.1491,96.0901,26.8276,19.9096,0,1406.69,200.076,4.00092,541.74,200.785,238.285,152.402,6.18272,0,0.488631,0.763628,4.02847,656.335,1.6056,43.7074,1.25705,
550,722.317,1043.48,1305.99,0.692219,10.0513,0,30.3665,47.652,5.26553,744.038,49.015,96.449,60.6432,10.5743,0,158.913,215.293,4.44206,364.471,215.888,218.134,257.208,6.18272,0,0.488631,0.763628,4.02847,656.335,1.6056,43.7074,1.25705,
