Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.p_rod_length_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.p_rod_length_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.side_view_swing_arm_angle_l.best,
426,937.636,1610.35,1990.4,0.582257,0,14.455,42.8688,98.2918,72.7065,0.707038,1117.52,165.08,98.7142,0,22.6501,155.116,306.517,231.883,2.51196,801.431,377.14,307.716,0,7.72067,0.790083,0.0152879,7.42451,0.00453368,874.569,46.8375,0.0741036,
427,937.636,1815.26,4026.67,0.51653,0,13.0517,447.801,35.2263,46.5046,0.396112,1086.74,149.619,35.9235,0,21.8504,2843.28,160.282,187.672,1.9514,812.959,370.306,161.1,0,7.72067,0.790083,0.0152879,5.02897,0.00453368,874.569,46.8401,0.0741036,
428,937.636,2213.73,3560.34,0.423555,0,18.5047,353.752,122.704,103.273,1.08137,1276.94,213.447,124.03,0,30.2464,2070.56,346.067,338.589,3.2585,1095.69,433.235,338.405,0,5.31053,0.790083,0.0152879,4.0725,0.00453368,874.569,46.8313,0.0741036,
429,937.636,2276.4,4719.05,0.411894,0,14.3121,368.539,124.995,261.87,1.35669,1170.62,208.849,125.861,0,21.0563,3062.89,365.299,1371,4.60925,969.517,452.904,368.457,0,7.72067,0.790083,0.0141268,7.42334,0.00453036,874.569,46.8467,0.0741036,
430,937.635,1336.34,1437.8,0.701642,0,11.6818,36.9245,45.816,48.1075,0.148235,1014.9,132.555,46.2131,0,16.9976,148.975,210.532,262.423,0.928078,608.134,348.187,221.981,0,7.72067,0.790083,0.0131045,7.42334,0.00452877,874.568,46.8354,0.0741036,
431,937.635,2036.16,6166.52,0.460493,0,14.8199,598.586,46.9202,42.1594,0.585565,1136.85,148.15,48.0876,0,23.1316,5452.84,164.587,149.752,2.44071,835.193,339.302,169.143,0,7.72067,0.790083,0.0141268,1.25508,0.00452877,874.568,46.8354,0.0741036,
432,937.631,1903.22,3204.8,0.492654,0,12.5488,389.331,95.6749,66.4429,0.815592,1047.86,192.143,98.4091,0,15.2909,2039.41,272.713,205.52,2.91184,534.998,423.805,294.945,0,7.72067,0.790083,0.0141268,7.42334,0.00452877,874.568,46.8559,0.0741036,
433,937.631,1624.9,2291.72,0.577039,0,14.4523,98.6342,79.9112,71.9921,0.736024,1125.67,153.341,80.1657,0,21.9139,685.642,282.422,246.861,2.77795,836.716,363.239,288.606,0,7.72067,0.790083,0.0141268,5.6466,0.00452877,874.568,46.8585,0.0740781,
434,937.607,1610.02,1946.09,0.582358,0,13.2855,105.916,80.2449,68.4375,0.849098,1091.35,168.507,81.4317,0,19.6321,524.233,278.41,252.935,2.94254,721.481,372.613,282.113,0,0.257061,0.790083,0.0141268,7.42451,0.00452877,874.567,46.8569,0.0740586,
435,937.607,1680.39,2579.44,0.557969,0,13.2752,216.588,73.2245,70.2742,0.552048,1083.93,148.813,73.7383,0,19.5235,1484.82,261.215,207.085,2.08788,721.066,340.083,263.429,0,7.72067,0.790083,0.0141268,6.43765,0.00452877,874.566,46.8585,0.0740781,
436,937.587,1756.51,2493.93,0.533779,0,15.6593,164.57,71.5248,69.9868,0.884859,1167.93,194.138,71.8189,0,25.4203,1169.23,255.477,219.713,2.80974,900.58,431.919,256.345,0,7.7219,0.790083,0.0141268,3.94717,0.00452877,874.566,27.7481,0.0740781,
437,937.587,1576.57,1766.81,0.5947,0,14.1077,52.1833,88.3787,73.4984,0.791657,1106.14,152.333,89.1396,0,20.684,173.213,266.542,220.638,2.83113,743.521,326.123,268.351,0,5.95888,0.790083,0.015463,7.41669,0.00452877,874.566,31.6905,0.0738518,
438,937.587,1903.82,6157.46,0.492478,0,9.49614,647.31,65.8028,57.1733,0.519086,950.477,106.361,66.6779,0,8.76573,5574.84,294.07,235.631,2.41481,390.549,265.486,298.162,0,7.7219,0.790083,0.015463,7.41669,0.00452877,874.566,46.8583,0.0740781,
439,937.587,1448.57,1671.61,0.647249,0,13.0702,55.5491,75.1206,54.9058,0.366853,1065.7,108.35,75.5128,0,21.2161,214.588,250.393,179.051,1.606,755.72,257.564,250.404,0,7.7219,0.790083,0.015463,7.01326,0.00451889,840.43,17.1024,0.0740781,
440,937.587,2555.64,7081.45,0.36687,0,14.8864,1003.57,82.5621,68.3324,0.808324,1137.03,165.288,83.1631,0,22.4169,5837.87,252.793,192.666,2.51082,818.766,353.35,254.175,0,7.7219,0.790083,0.0243568,4.89571,0.00451889,874.566,46.8583,0.0737995,
441,937.587,1917.82,4059.4,0.488881,0,14.8566,339.038,75.5827,71.0085,0.633045,1150.85,189.17,76.6805,0,24.1033,3035.37,281.667,240.69,2.28622,899.658,429.637,286.887,0,7.72181,0.790083,0.0174798,2.62603,0.00451889,874.566,46.8583,0.0737995,
442,937.587,2663.33,7516.82,0.352036,0,15.0509,859.239,145.338,122.368,0.984408,1168.71,205.046,146.594,0,22.8659,6421.93,422.792,344.04,2.92959,889.046,413.385,425.585,0,5.3176,0.790083,0.0291533,7.40492,0.00451889,874.566,46.8637,0.0737995,
443,937.58,1732.14,2223.54,0.541283,0,16.8444,54.5664,77.2161,85.6733,0.933171,1234.29,184.555,78.0677,0,28.0581,195.713,270.076,286.304,3.03553,1057.54,408.098,263.06,0,7.72181,0.790083,0.0291533,5.5017,0.00451889,874.566,46.8637,0.0737995,
444,937.58,1835.13,3139.32,0.510905,0,14.6652,243.662,106.522,87.3587,0.810098,1131.3,143.637,107.179,0,22.1862,1677.31,341.147,277.848,2.77441,816.71,357.363,343.713,0,7.72181,0.790083,0.0149943,7.40625,0.00451889,874.566,46.8637,0.0737995,
445,937.58,2543.67,9505.9,0.368593,0,14.0016,1061.15,83.0455,43.4322,0.764968,1092.6,165.453,83.2185,0,20.0827,8995.22,262.252,145.675,2.72449,687.814,385.787,262.786,0,7.72181,0.784286,0.0291533,4.74133,0.00451889,874.566,46.8637,0.0737995,
446,937.58,2060.17,4242.37,0.455099,0,14.2095,508.554,97.59,64.3163,0.811096,1111.62,164.887,98.1774,0,22.1349,3254.89,314.612,223.22,2.65884,791.849,388.716,314.841,0,3.34152,0.784286,0.0291533,7.4037,0.00451889,874.566,46.8637,0.0737995,
447,937.58,1552.52,1775.1,0.603908,0,12.8804,92.4069,66.3894,56.9906,0.754465,1057.99,198.388,66.7204,0,18.2014,520.638,240.918,172.242,2.69161,654.435,424.139,246.695,0,7.72181,0.784286,0.0192194,1.1415,0.00451889,874.565,46.8637,0.0737995,
448,937.58,1620.26,2555.6,0.578662,0,13.4466,174.666,83.1388,45.7263,0.371663,1058.66,161.064,83.1818,0,19.4709,1547.42,285.318,132.159,1.35401,646.757,380.82,284.888,0,7.72181,0.784286,0.0146557,7.4037,0.00451889,874.565,46.8637,0.0737995,
449,937.58,1409.04,1438.01,0.665405,0,11.5346,47.3158,69.2504,61.6516,0.564012,1022.4,126.619,69.6959,0,13.0935,213.492,234.007,206.938,2.08686,484.976,273.547,235.15,0,7.38692,0.780958,0.0146557,7.4037,0.00451889,874.565,46.8637,0.0737995,
450,937.58,1469.35,1684.18,0.638094,0,12.4399,44.8751,96.7693,55.3659,0.561567,1030.74,131.508,97.0885,0,17.2618,153.455,323.128,193.853,2.10918,596.635,287.806,322.043,0,2.47937,0.780958,0.0146557,7.38228,0.00451889,874.565,46.8637,0.0737995,
451,937.58,1517.41,2212.57,0.617883,0,12.0085,197.404,62.1699,42.9208,0.637345,1011.03,128.864,62.3729,0,16.4638,1482.63,225.068,151.049,2.45081,554.066,298.247,229.157,0,7.72181,0.780958,0.013464,3.60915,0.00451889,874.565,46.8637,0.0739915,
452,937.563,1951.9,3579.61,0.480334,0,13.2229,455.221,71.916,60.1504,0.444261,1075.52,202.626,72.7979,0,19.9362,2244.65,244.513,199.74,1.82732,732.169,451.429,243.738,0,7.72181,0.780958,0.0145876,7.38228,0.00451889,874.565,46.8637,0.0739915,
453,937.563,1823.18,2806.34,0.514246,0,13.3161,245.399,112.658,77.5955,0.640576,1077.9,182.272,113.399,0,18.1374,1767.41,323.476,227.295,2.21164,683.522,392.668,322.661,0,7.72181,0.780958,0.0146557,7.38228,0.00451889,874.565,46.8687,0.0739915,
454,937.563,1703.83,2201.72,0.550267,0,14.2995,133.765,99.4616,58.3539,0.408983,1105.23,192.5,99.8109,0,22.0805,698.698,312.908,181.709,1.69838,771.661,442.603,317.235,0,7.36459,0.780958,0.0167575,7.38228,0.00451889,874.565,46.8687,0.0739915,
455,937.563,1668.25,1947.09,0.562005,0,14.4236,68.9017,102.127,91.6976,1.01133,1129.29,157.591,103.205,0,21.0304,223.492,306.387,267.778,2.96669,769.192,350.465,309.343,0,7.72181,0.780958,0.0167575,7.38228,0.00451889,874.565,46.8687,0.0739915,
456,937.563,1425.67,1631.11,0.65763,0,14.4856,34.6063,36.5486,36.5124,0.376778,1128.79,137.563,36.783,0,24.4517,135.543,170.149,149.327,1.7455,895.854,331.631,176.703,0,7.72181,0.761279,0.0177983,1.90159,0.00451889,874.565,46.8687,0.0739915,
457,937.563,1582,1807.11,0.592644,0,14.6423,82.6524,79.8002,54.1106,0.724772,1115.77,153.639,80.6591,0,22.4968,269.27,293.771,196.51,2.63577,793.202,351.325,295.884,0,7.72187,0.761279,0.0177983,3.44473,0.00451889,869.368,46.8687,0.0739915,
458,937.563,2154.57,6217.61,0.435151,0,12.8221,632.147,79.0776,75.7735,0.664577,1121.06,152.08,80.94,0,18.7735,5299.54,282.793,306.408,2.49342,1040,349.026,291.7,0,2.87009,0.761279,0.0177983,2.99655,0.00451889,874.565,46.8799,0.0739915,
459,937.559,1552.68,2066.7,0.603833,0,12.6888,75.8628,100.598,70.7911,0.647266,1064.26,125.586,102.252,0,17.2018,422.229,344.875,256.311,2.36245,636.005,306.551,345.277,0,7.72096,0.761279,0.0125774,7.23486,0.00451889,874.565,46.8799,0.0739915,
460,937.559,1353.66,1498.7,0.692609,0,12.5474,27.8653,52.4914,60.3428,0.468644,1061.9,85.1641,52.8863,0,19.9297,108.918,226.086,212.395,1.90833,743.326,144.733,227.728,0,7.72096,0.761279,0.0137952,2.21361,0.00451889,874.565,46.8799,0.0737093,
461,937.559,1578.51,2044.06,0.593951,0,14.9771,133.461,63.8431,48.2219,0.52634,1115.42,137.791,64.2746,0,23.635,1009.37,246.407,159.075,1.88345,810.344,300.616,246.364,0,7.72096,0.761279,0.0137952,7.39244,0.00452517,874.565,46.8799,0.0737093,
462,937.559,1560.57,2052.79,0.600782,0,10.6794,144.802,73.1973,79.6401,0.711446,1015.49,161.927,74.1201,0,11.4117,1006.36,238.745,222.073,2.71056,447.005,356.173,241.796,0,6.9867,0.781311,0.0137952,7.38339,0.00452517,874.565,46.8799,0.0737093,
463,937.559,1575.9,1694.48,0.594937,0,14.4677,54.6304,64.2741,76.7079,0.65534,1122.04,178.447,64.6764,0,22.5923,172.385,173.533,193.703,2.57472,818.076,382.504,177.117,0,2.38326,0.781311,0.0134437,7.39244,0.00452517,874.565,46.8799,0.0737093,
464,937.559,4349.45,28123,0.215558,0,15.6816,2837.73,53.7315,39.7694,0.856083,1156.75,189.318,55.6098,0,25.8671,27775.8,214.201,137.652,3.13788,920.347,421.983,215.681,0,7.72065,0.781311,0.0137952,1.84608,0.00452517,874.565,46.8799,0.0737093,
465,937.559,1541.25,2430.51,0.608311,0,11.4239,202.477,47.7211,61.8545,0.730032,1018.46,150.074,48.5078,0,15.5161,2190.38,175.769,197.547,2.66258,573.266,333.045,178.343,0,7.72065,0.781311,0.0132314,7.38704,0.00452517,874.566,46.8799,0.0737093,
466,937.559,1871.86,4152.55,0.500869,0,12.0319,490.147,71.5583,48.9308,0.475238,1022.68,152.76,73.2819,0,14.9725,3286.16,243.902,148.581,2.04472,506.617,351.281,244.678,0,7.72065,0.778201,0.0132314,7.39244,0.00452517,874.566,46.8799,0.0737093,
467,937.559,2243.13,7515.65,0.41797,0,13.542,807.829,65.7891,52.4266,0.503421,1087.87,148.847,66.3164,0,22.2614,6757.24,256.437,180.112,2.20308,819.521,345.042,258.308,0,7.72029,0.778201,0.0132314,7.39244,0.00449854,874.566,46.8867,0.0737093,
468,937.545,1606.34,2426.57,0.583652,0,13.4134,175.884,64.8135,51.475,0.38782,1066.3,169.093,64.9768,0,20.521,1263.62,253.126,171.204,1.6434,727.575,402.674,253.886,0,7.72029,0.778201,0.0137952,7.39244,0.00449854,874.566,46.8867,0.0735998,
469,937.545,1707.58,2540.6,0.54905,0,12.7461,225.73,96.9278,47.2339,0.588394,1054.65,171.114,98.5902,0,17.3739,1623.64,295.49,157.793,2.2004,632.18,353.623,294.274,0,4.86659,0.778201,0.0137952,1.57549,0.00449854,874.566,46.8809,0.0735998,
470,937.545,1756.87,2641.32,0.533645,0,15.4388,214.029,80.4543,65.4121,0.953646,1144.19,155.115,81.2739,0,25.9555,1547,282.47,238.68,3.16461,916.302,353.466,285.899,0,7.51173,0.778201,0.0124696,2.37372,0.00449854,874.566,46.8809,0.0735998,
471,937.545,1918.23,3982.16,0.488756,0,11.6229,454.049,82.0233,94.6993,0.778003,1041.9,148.532,84.62,0,12.2016,2992.27,275.613,272.044,2.79962,496.43,342.489,279.843,0,7.72025,0.778201,0.0137171,7.40342,0.00447971,874.566,46.8809,0.0735998,
472,937.545,1351.4,1463.62,0.693758,0,12.2294,38.7655,74.8575,25.8724,0.445586,1010.84,113.528,74.8628,0,17.1431,332.356,269.343,109.075,2.09185,552.927,280.636,270.922,0,7.72025,0.773647,0.0137171,7.16297,0.00447971,874.566,46.8809,0.0735998,
473,937.545,1844.83,4641.24,0.5082,0,13.1863,385.582,69.3855,69.7554,0.63381,1086.26,149.095,70.9352,0,19.7542,3559.08,279.902,242.455,2.18589,728.983,358.057,287.468,0,7.72025,0.773647,0.0137171,7.39674,0.00447971,874.566,46.8809,0.0735998,
474,937.534,1649.75,2411.87,0.568288,0,12.0935,166.739,93.5134,85.0722,0.882763,1050.39,146.067,94.9948,0,17.6286,1256.43,314.43,279.852,2.91954,691.628,338.405,317.874,0,7.72025,0.773647,0.0137171,7.39674,0.00447971,874.566,39.2129,0.0735998,
475,937.534,1453.1,1865.71,0.645196,0,13.3766,51.685,58.91,52.4602,0.357528,1093.11,122.629,60.5743,0,21.674,204.429,229.443,198.81,1.75934,912.986,291.307,243.786,0,7.72025,0.773647,0.0137171,2.13646,0.00447971,874.566,46.8809,0.0735998,
476,937.534,1900.29,3072.35,0.493364,0,14.7614,241.899,91.551,104.146,0.718028,1180.77,174.05,92.3938,0,23.9371,1366.56,301.66,332.35,2.49533,958.947,394.722,308.301,0,7.72025,0.773647,0.0137171,6.37087,0.00447971,874.566,46.8752,0.0735998,
477,937.534,1717.17,2629.14,0.545975,0,12.7696,240.828,80.8311,60.1576,0.406215,1072.5,167.651,82.0339,0,17.5146,1768.65,252.817,201.703,1.54008,660.453,384.416,256.435,0,5.0142,0.768801,0.0137171,7.39674,0.00447971,874.566,46.8737,0.0735998,
478,937.534,1661.79,2581.62,0.564172,0,11.3363,258.755,70.83,70.7335,0.57089,1025.05,153.065,71.4496,0,13.8836,1707.55,222.118,195.067,2.25928,549.442,351.258,225.951,0,7.72025,0.768801,0.0137171,7.39674,0.00447971,874.566,46.8737,0.0735998,
479,937.533,1499.17,2267.24,0.625367,0,12.7525,136.713,48.3722,68.989,0.307686,1067.6,115.395,49.0466,0,21.0165,1017.88,210.936,252.738,1.67282,800.733,290.93,218.778,0,7.72025,0.768801,0.0137171,7.38536,0.00447971,874.566,46.8737,0.0737174,
